"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-0.302282	20.5078	-0.161811
21.9727	0.00846987	21.9727	-0.0329769
23.4375	0.0785874	23.4375	-0.0117966
24.9023	0.137655	24.9023	0.0209951
26.3672	0.221164	26.3672	0.0562409
27.832	0.194386	27.832	0.0563396
29.2969	0.264891	29.2969	0.0828126
30.7617	0.255966	30.7617	0.0866747
32.2266	0.30652	32.2266	0.109739
33.6914	0.324455	33.6914	0.119238
35.1563	0.321229	35.1563	0.120845
36.6211	0.339724	36.6211	0.130472
38.0859	0.34885	38.0859	0.136116
39.5508	0.346827	39.5508	0.1379
41.0156	0.36273	41.0156	0.146218
42.4805	0.368343	42.4805	0.14963
43.9453	0.372072	43.9453	0.153208
45.4102	0.389415	45.4102	0.160916
46.875	0.406149	46.875	0.168223
48.3398	0.39843	48.3398	0.165971
51.2695	0.369927	51.2695	0.158631
52.7344	0.367021	52.7344	0.158939
54.1992	0.352928	54.1992	0.154697
55.6641	0.369031	55.6641	0.163973
58.5938	0.441846	58.5938	0.191967
60.0586	0.437747	60.0586	0.191451
62.9883	0.439222	62.9883	0.192902
64.4531	0.422117	64.4531	0.188438
67.3828	0.411708	67.3828	0.187451
68.8477	0.415413	68.8477	0.190796
71.7773	0.441449	71.7773	0.203442
74.707	0.454903	74.707	0.208452
77.6367	0.458157	77.6367	0.21224
79.1016	0.460901	79.1016	0.214572
82.0313	0.455675	82.0313	0.214022
84.9609	0.421095	84.9609	0.205869
87.8906	0.478404	87.8906	0.231303
90.8203	0.516932	90.8203	0.247033
95.2148	0.54782	95.2148	0.256875
98.1445	0.547843	98.1445	0.261741
101.074	0.579045	101.074	0.274933
105.469	0.601181	105.469	0.287423
108.398	0.607563	108.398	0.286188
112.793	0.58002	112.793	0.284872
117.188	0.640207	117.188	0.314448
120.117	0.660472	120.117	0.325524
124.512	0.679973	124.512	0.335425
128.906	0.730959	128.906	0.35685
133.301	0.710321	133.301	0.3521
139.16	0.742187	139.16	0.372327
143.555	0.800656	143.555	0.39906
147.949	0.861123	147.949	0.426639
153.809	0.91595	153.809	0.444615
159.668	0.88233	159.668	0.43945
165.527	0.882086	165.527	0.450009
171.387	0.951416	171.387	0.484923
177.246	1.00326	177.246	0.507949
183.105	1.10005	183.105	0.56224
188.965	1.28952	188.965	0.62047
196.289	1.1711	196.289	0.571779
203.613	1.21	203.613	0.617697
210.938	1.38777	210.938	0.685168
218.262	1.41507	218.262	0.697338
225.586	1.49891	225.586	0.744388
232.91	1.69145	232.91	0.793291
241.699	1.6884	241.699	0.785536
250.488	1.76919	250.488	0.926064
259.277	2.01588	259.277	0.951784
268.066	2.02136	268.066	0.938158
276.855	2.14445	276.855	0.946158
287.109	2.23149	287.109	0.982235
297.363	2.29804	297.363	1.02982
307.617	2.22715	307.617	0.964448
319.336	2.25245	319.336	0.993699
329.59	2.48468	329.59	1.04849
341.309	2.27487	341.309	0.965487
353.027	2.5844	353.027	1.13264
366.211	2.75652	366.211	1.12491
379.395	2.66543	379.395	1.08664
392.578	2.4473	392.578	1.01647
405.762	2.41086	405.762	1.22828
420.41	3.39291	420.41	1.60465
435.059	3.22276	435.059	1.34766
451.172	3.41458	451.172	1.38635
465.82	3.45026	465.82	1.33908
483.398	3.39577	483.398	1.29094
499.512	3.17627	499.512	1.15919
517.09	3.35792	517.09	1.24012
536.133	3.21283	536.133	1.23911
555.176	3.87307	555.176	1.37368
574.219	3.75613	574.219	1.25141
594.727	3.2963	594.727	0.95462
615.234	3.8768	615.234	1.35208
637.207	3.67115	637.207	1.20878
659.18	4.18222	659.18	1.55281
682.617	4.00568	682.617	1.47213
707.52	4.31669	707.52	1.59035
732.422	4.75851	732.422	1.90865
757.324	4.92801	757.324	2.07592
785.156	5.1537	785.156	2.11898
811.523	5.16716	811.523	2.20484
840.82	4.55267	840.82	2.04361
870.117	4.63231	870.117	2.14596
900.879	5.24079	900.879	2.45843
933.105	5.24271	933.105	2.41881
965.332	5.41942	965.332	2.47273
1,000.49	5.77036	1,000.49	2.65034
1,035.64	5.92074	1,035.64	2.75676
1,072.27	5.96415	1,072.27	2.70227
1,108.89	5.75469	1,108.89	2.63168
1,148.44	5.55858	1,148.44	2.48166
1,189.45	5.52048	1,189.45	2.55794
1,230.47	5.42225	1,230.47	2.43066
1,274.41	5.79066	1,274.41	2.57018
1,319.82	6.85654	1,319.82	3.0316
1,366.7	7.21415	1,366.7	3.34015
1,413.57	7.15126	1,413.57	3.26703
1,463.38	7.38152	1,463.38	3.50773
1,516.11	7.29233	1,516.11	3.48912
1,568.85	7.22841	1,568.85	3.42648
1,624.51	6.99578	1,624.51	3.37313
1,681.64	7.20117	1,681.64	3.51175
1,741.7	7.51755	1,741.7	3.45163
1,803.22	7.28025	1,803.22	3.2981
1,866.21	7.90459	1,866.21	3.67577
1,932.13	8.08038	1,932.13	3.7532
1,999.51	7.87942	1,999.51	3.69526
2,069.82	7.31429	2,069.82	3.49325
2,143.07	7.15167	2,143.07	3.37447
2,219.24	7.11511	2,219.24	3.20416
2,296.88	6.94389	2,296.88	3.20952
2,378.91	7.17419	2,378.91	3.2518
2,462.4	7.0327	2,462.4	3.10963
2,548.83	6.32147	2,548.83	2.74644
2,639.65	6.2189	2,639.65	2.56161
2,731.93	6.67309	2,731.93	2.85245
2,828.61	6.87241	2,828.61	3.05101
2,928.22	6.84486	2,928.22	2.98356
3,030.76	6.82364	3,030.76	2.91644
3,137.7	6.88316	3,137.7	2.94508
3,249.02	7.06877	3,249.02	3.15112
3,363.28	6.90744	3,363.28	3.00795
3,481.93	6.74708	3,481.93	2.81742
3,604.98	6.67255	3,604.98	2.78457
3,732.42	6.6031	3,732.42	2.77266
3,864.26	6.71231	3,864.26	2.78727
4,000.49	6.4232	4,000.49	2.57134
4,141.11	6.14743	4,141.11	2.34529
4,287.6	5.99971	4,287.6	2.39041
4,438.48	5.67701	4,438.48	2.16677
4,595.21	5.94257	4,595.21	2.21029
4,756.35	5.85719	4,756.35	2.06099
4,924.8	5.79626	4,924.8	2.08287
5,097.66	5.91928	5,097.66	2.17479
5,277.83	5.85635	5,277.83	2.15145
5,463.87	5.84775	5,463.87	2.17074
5,657.23	5.93298	5,657.23	2.11975
5,856.45	5.876	5,856.45	2.02188
6,062.99	5.92121	6,062.99	2.07117
6,276.86	5.93792	6,276.86	2.04068
6,498.05	5.9667	6,498.05	2.1829
6,726.56	6.14426	6,726.56	2.30381
6,963.87	6.27154	6,963.87	2.43019
7,209.96	6.56283	7,209.96	2.55022
7,464.84	6.66376	7,464.84	2.5236
7,727.05	6.80329	7,727.05	2.63797
7,999.51	6.85093	7,999.51	2.66384
8,282.23	6.70147	8,282.23	2.59868
8,573.73	6.71718	8,573.73	2.59984
8,876.95	6.57116	8,876.95	2.54551
9,188.96	6.5064	9,188.96	2.45382
9,514.16	6.39282	9,514.16	2.32673
9,849.61	6.50148	9,849.61	2.37535
10,196.8	6.53249	10,196.8	2.3612
10,555.7	6.55236	10,555.7	2.35187
10,927.7	6.55954	10,927.7	2.38535
11,313	6.73469	11,313	2.57344
11,712.9	6.98035	11,712.9	2.78226
12,126	7.25102	12,126	2.96439
12,553.7	7.34435	12,553.7	3.00371
12,996.1	7.44994	12,996.1	2.99909
13,454.6	7.48279	13,454.6	2.97652
13,929.2	7.34951	13,929.2	2.83204
14,419.9	7.21087	14,419.9	2.70446
14,928.2	7.3671	14,928.2	2.88355
15,455.6	7.57119	15,455.6	3.03279
16,000.5	7.56497	16,000.5	3.07349
16,564.5	7.56315	16,564.5	3.1392
17,148.9	7.76453	17,148.9	3.27461
17,752.4	7.96324	17,752.4	3.4371
18,379.4	8.06135	18,379.4	3.4956
19,026.9	7.98991	19,026.9	3.40969
19,697.8	7.96364	19,697.8	3.43444
19,999.5	7.91675	19,999.5	3.42714
