Freq[Hz]     dBSPL  Phase[Deg]
2.0507813e+01 5.2257555e+01 -1.2373317e+02 
2.1972656e+01 5.2693318e+01 -1.2283255e+02 
2.3437500e+01 5.4982211e+01 -1.1436294e+02 
2.4902344e+01 5.6138025e+01 -1.1728182e+02 
2.6367188e+01 5.8237718e+01 -1.1580695e+02 
2.7832031e+01 5.9621125e+01 -1.1990127e+02 
2.9296875e+01 6.1008682e+01 -1.2374443e+02 
3.0761719e+01 6.2267993e+01 -1.2652637e+02 
3.2226563e+01 6.3557532e+01 -1.2969875e+02 
3.3691406e+01 6.4910910e+01 -1.3298865e+02 
3.5156250e+01 6.6196184e+01 -1.3701782e+02 
3.6621094e+01 6.7406258e+01 -1.4142234e+02 
3.8085938e+01 6.8594958e+01 -1.4610319e+02 
3.9550781e+01 6.9661249e+01 -1.5086013e+02 
4.1015625e+01 7.0770683e+01 -1.5603844e+02 
4.2480469e+01 7.1799577e+01 -1.6149939e+02 
4.3945313e+01 7.2756906e+01 -1.6731578e+02 
4.5410156e+01 7.3645184e+01 -1.7337895e+02 
4.6875000e+01 7.4445523e+01 -1.7954002e+02 
4.8339844e+01 7.5177666e+01 1.7397617e+02 
5.1269531e+01 7.6338926e+01 1.6010467e+02 
5.2734375e+01 7.6768383e+01 1.5337001e+02 
5.4199219e+01 7.7087428e+01 1.4696859e+02 
5.5664063e+01 7.7324535e+01 1.4090531e+02 
5.8593750e+01 7.7591534e+01 1.2982796e+02 
6.0058594e+01 7.7646648e+01 1.2461369e+02 
6.2988281e+01 7.7636798e+01 1.1512376e+02 
6.4453125e+01 7.7614585e+01 1.1126202e+02 
6.7382813e+01 7.7647863e+01 1.0473735e+02 
6.8847656e+01 7.7648153e+01 1.0168485e+02 
7.1777344e+01 7.7557923e+01 9.5369640e+01 
7.4707031e+01 7.7523501e+01 8.9477058e+01 
7.7636719e+01 7.7481680e+01 8.4860870e+01 
7.9101563e+01 7.7414767e+01 8.2815287e+01 
8.2031250e+01 7.7273994e+01 7.8572123e+01 
8.4960938e+01 7.7231601e+01 7.4580405e+01 
8.7890625e+01 7.7162321e+01 7.1572692e+01 
9.0820313e+01 7.7064298e+01 6.8733029e+01 
9.5214844e+01 7.7069377e+01 6.4417852e+01 
9.8144531e+01 7.7048780e+01 6.1942817e+01 
1.0107422e+02 7.7001995e+01 5.9321052e+01 
1.0546875e+02 7.6886396e+01 5.5691936e+01 
1.0839844e+02 7.6823651e+01 5.4076062e+01 
1.1279297e+02 7.6829115e+01 5.1762605e+01 
1.1718750e+02 7.6819936e+01 4.9076226e+01 
1.2011719e+02 7.6820572e+01 4.7454325e+01 
1.2451172e+02 7.6769505e+01 4.4880573e+01 
1.2890625e+02 7.6642027e+01 4.3150526e+01 
1.3330078e+02 7.6701282e+01 4.2194029e+01 
1.3916016e+02 7.6786390e+01 3.8648640e+01 
1.4355469e+02 7.6614087e+01 3.6489649e+01 
1.4794922e+02 7.6428691e+01 3.5608631e+01 
1.5380859e+02 7.6482173e+01 3.4933617e+01 
1.5966797e+02 7.6501243e+01 3.2908679e+01 
1.6552734e+02 7.6461105e+01 3.1340504e+01 
1.7138672e+02 7.6461642e+01 2.9149425e+01 
1.7724609e+02 7.6251952e+01 2.7230404e+01 
1.8310547e+02 7.6020233e+01 2.6288015e+01 
1.8896484e+02 7.5888192e+01 2.6701006e+01 
1.9628906e+02 7.6135526e+01 2.5357640e+01 
2.0361328e+02 7.5871165e+01 2.2653483e+01 
2.1093750e+02 7.5583385e+01 2.2211342e+01 
2.1826172e+02 7.5499215e+01 2.2615964e+01 
2.2558594e+02 7.5349981e+01 2.3297223e+01 
2.3291016e+02 7.5848924e+01 2.2552319e+01 
2.4169922e+02 7.5424215e+01 2.0460353e+01 
2.5048828e+02 7.5690311e+01 2.0724669e+01 
2.5927734e+02 7.5683910e+01 1.8499917e+01 
2.6806641e+02 7.5525266e+01 1.5437848e+01 
2.7685547e+02 7.4882026e+01 1.5013857e+01 
2.8710938e+02 7.4810459e+01 1.8164519e+01 
2.9736328e+02 7.4949712e+01 1.6029073e+01 
3.0761719e+02 7.4459009e+01 1.6185253e+01 
3.1933594e+02 7.3970972e+01 1.2930471e+01 
3.2958984e+02 7.3300675e+01 1.7964739e+01 
3.4130859e+02 7.3099269e+01 1.9208702e+01 
3.5302734e+02 7.2921749e+01 2.1293919e+01 
3.6621094e+02 7.2389499e+01 2.1548602e+01 
3.7939453e+02 7.2642816e+01 2.8026266e+01 
3.9257813e+02 7.3351861e+01 2.5943409e+01 
4.0576172e+02 7.3347864e+01 2.0644951e+01 
4.2041016e+02 7.2917865e+01 2.0257413e+01 
4.3505859e+02 7.3387363e+01 1.9767177e+01 
4.5117188e+02 7.2736333e+01 1.6128118e+01 
4.6582031e+02 7.2464062e+01 2.0687972e+01 
4.8339844e+02 7.2270961e+01 2.0357282e+01 
4.9951172e+02 7.2505818e+01 2.4452987e+01 
5.1708984e+02 7.2567828e+01 2.1592146e+01 
5.3613281e+02 7.1572824e+01 2.0814433e+01 
5.5517578e+02 7.0874617e+01 2.5804070e+01 
5.7421875e+02 7.1155885e+01 2.5218295e+01 
5.9472656e+02 7.0612833e+01 2.9272084e+01 
6.1523438e+02 7.0869376e+01 2.6640270e+01 
6.3720703e+02 7.0394846e+01 3.2708932e+01 
