19.042969,65.083853,100.870610
19.775391,66.706492,106.087114
20.507812,68.346064,107.981544
21.240234,69.842382,107.455586
21.972656,71.141193,105.357280
22.705078,72.236840,102.305140
23.437500,73.142546,98.738652
24.169922,73.878369,94.966325
24.902344,74.467027,91.218605
25.634766,74.932812,87.661803
26.367188,75.301457,84.418262
27.099609,75.599881,81.557826
27.832031,75.855182,79.103722
28.564453,76.092577,77.019902
29.296875,76.332503,75.224204
30.029297,76.587727,73.593128
30.761719,76.861723,71.996120
31.494141,77.149133,70.313265
32.226562,77.438229,68.466919
32.958984,77.714342,66.421210
33.691406,77.963101,64.190494
34.423828,78.172746,61.819512
35.156250,78.335421,59.382285
35.888672,78.447673,56.959845
36.621094,78.510474,54.641609
37.353516,78.528991,52.505651
38.085938,78.512146,50.622498
38.818359,78.471933,49.035983
39.550781,78.422343,47.768443
40.283203,78.377831,46.803888
41.015625,78.351405,46.099751
41.748047,78.352651,45.579593
42.480469,78.386239,45.157170
43.212891,78.451380,44.738485
43.945312,78.542425,44.249718
45.410156,78.764680,42.871284
46.142578,78.875128,41.959782
46.875000,78.973027,40.928769
47.607422,79.052109,39.816031
48.339844,79.108949,38.675955
49.804688,79.156998,36.516879
50.537109,79.155656,35.588475
51.269531,79.146058,34.802524
52.734375,79.134003,33.652565
53.466797,79.145591,33.237326
54.199219,79.174366,32.870029
55.664062,79.279235,32.063665
56.396484,79.345409,31.548075
57.128906,79.411275,30.942655
58.593750,79.516322,29.530950
59.326172,79.548314,28.802047
60.791016,79.576707,27.524183
61.523438,79.583997,27.036418
62.988281,79.621768,26.359863
64.453125,79.726514,25.842596
65.185547,79.805906,25.513166
66.650391,79.994752,24.516328
68.115234,80.176973,23.010148
68.847656,80.251109,22.110412
70.312500,80.353081,20.169129
71.777344,80.397611,18.224240
73.242188,80.400742,16.389664
73.974609,80.391173,15.518848
75.439453,80.353212,13.871352
76.904297,80.291079,12.363622
78.369141,80.209586,11.045990
79.833984,80.121154,9.949252
81.298828,80.039370,9.037177
82.763672,79.969109,8.227701
84.228516,79.905036,7.463402
85.693359,79.840439,6.751050
87.158203,79.776017,6.127568
89.355469,79.694607,5.353966
90.820312,79.653857,4.871378
92.285156,79.617208,4.378985
93.750000,79.579503,3.901940
95.947266,79.528639,3.272439
97.412109,79.506259,2.864229
98.876953,79.487220,2.389655
101.074219,79.433052,1.590328
102.539062,79.371526,1.157522
104.736328,79.265420,0.875402
106.201172,79.241111,0.874898
108.398438,79.223681,0.838788
110.595703,79.218193,0.735324
112.792969,79.222154,0.750876
114.257812,79.247640,0.821635
116.455078,79.324623,0.818154
118.652344,79.419791,0.580560
120.849609,79.517970,0.205075
123.046875,79.626262,-0.317679
125.244141,79.730461,-1.075256
127.441406,79.806450,-1.978991
129.638672,79.858779,-2.857539
131.835938,79.904040,-3.702847
134.765625,79.951260,-4.833810
136.962891,79.976216,-5.618684
139.160156,80.004233,-6.334112
142.089844,80.056560,-7.256431
144.287109,80.109642,-7.989905
147.216797,80.188316,-9.153841
149.414062,80.236250,-10.151547
152.343750,80.286051,-11.549280
155.273438,80.314854,-13.084905
157.470703,80.308967,-14.229657
160.400391,80.295366,-15.628522
163.330078,80.276014,-17.179667
166.259766,80.192179,-18.682806
169.189453,80.102285,-19.741119
172.119141,80.043843,-20.789767
175.048828,79.963245,-21.796913
178.710938,79.896601,-22.778772
181.640625,79.855983,-23.725695
185.302734,79.798916,-24.741068
188.232422,79.788364,-25.644026
191.894531,79.759495,-26.975698
194.824219,79.741979,-28.111674
198.486328,79.693012,-29.808456
202.148438,79.609838,-31.558119
205.810547,79.471819,-33.483784
209.472656,79.269046,-35.159192
213.134766,79.029212,-36.688283
216.796875,78.731123,-37.789136
220.458984,78.419549,-38.389044
224.853516,78.060711,-38.128992
228.515625,77.876433,-37.466748
232.910156,77.757392,-36.630436
236.572266,77.744096,-36.182720
240.966797,77.761745,-36.047962
245.361328,77.806896,-36.262045
249.755859,77.854543,-36.834364
254.150391,77.941786,-37.485799
258.544922,78.068439,-39.575851
262.939453,77.896014,-42.095151
268.066406,77.639611,-43.538198
272.460938,77.452983,-44.650805
277.587891,77.211236,-45.747620
281.982422,77.018814,-46.629394
287.109375,76.754237,-47.588141
292.236328,76.471249,-48.396206
297.363281,76.157494,-48.971608
302.490234,75.828958,-49.059438
308.349609,75.453978,-49.084428
313.476562,75.097231,-48.114958
319.335938,74.891217,-46.933508
324.462891,74.716080,-46.542878
330.322266,74.443276,-45.670452
336.181641,74.154982,-45.055149
342.041016,73.736825,-42.759678
348.632812,73.564684,-39.373444
354.492188,73.532535,-35.934624
361.083984,73.684666,-32.792568
366.943359,73.803752,-30.217480
373.535156,74.155393,-25.979280
380.126953,75.044381,-23.080174
386.718750,75.932506,-25.225350
394.042969,76.293014,-28.689860
400.634766,76.460352,-30.832112
407.958984,76.589288,-31.961048
415.283203,76.873959,-33.441683
422.607422,77.089810,-35.879646
429.931641,77.149625,-38.361824
437.255859,77.161099,-40.186438
445.312500,77.200766,-42.015650
452.636719,77.222999,-43.769197
460.693359,77.233931,-45.377950
468.750000,77.260421,-47.267878
477.539062,77.271289,-49.229181
485.595703,77.246798,-51.179075
494.384766,77.243645,-53.097597
503.173828,77.265729,-55.360260
511.962891,77.217415,-58.099246
520.751953,77.134014,-60.648160
529.541016,77.065415,-63.947716
539.062500,76.636588,-68.825234
548.583984,75.993554,-70.954782
558.105469,75.343261,-72.807120
568.359375,74.332217,-71.122348
577.880859,73.822780,-67.614773
588.134766,73.830081,-60.701978
598.388672,74.903784,-58.601327
609.375000,75.489428,-63.285117
619.628906,75.507445,-68.263836
630.615234,74.958563,-72.192021
641.601562,74.469602,-72.307660
653.320312,74.205822,-72.152902
665.039062,74.059409,-72.037405
676.025391,73.882230,-72.314188
688.476562,73.824894,-72.541850
700.195312,73.689456,-72.891853
712.646484,73.573043,-72.988190
725.097656,73.524601,-72.758122
738.281250,73.565753,-72.939960
750.732422,73.623756,-73.602606
763.916016,73.691573,-74.786362
777.832031,73.618998,-76.941768
791.015625,73.289681,-77.683000
804.931641,73.391178,-75.829204
818.847656,73.678192,-77.516378
833.496094,73.799463,-79.716300
848.144531,73.825936,-84.014459
862.792969,73.151945,-86.412524
878.173828,72.960426,-83.728809
893.554688,73.345750,-84.651389
909.667969,73.351145,-87.603023
925.048828,73.271193,-89.404453
941.894531,73.316317,-91.053435
958.007812,73.227816,-94.380907
974.853516,73.083277,-96.033757
991.699219,73.038914,-98.420068
1009.277344,72.988602,-101.647137
1026.855469,72.756711,-105.717538
1045.166016,72.375067,-109.195218
1063.476562,71.806580,-112.469742
1081.787109,71.216954,-112.994707
1100.830078,70.819442,-114.371057
1120.605469,70.301521,-115.111401
1140.380859,69.858161,-114.037896
1160.156250,69.997183,-113.058847
1180.664062,69.932397,-116.865821
1201.171875,69.205128,-118.147879
1222.412109,69.152629,-113.441098
1243.652344,69.721628,-116.478904
1265.625000,69.700947,-120.683398
1287.597656,69.752547,-123.793201
1310.302734,69.634496,-127.291766
1333.007812,69.844408,-134.211558
1356.445312,68.676546,-145.138477
1379.882812,67.105052,-143.569174
1404.785156,67.197205,-143.946932
1428.955078,66.385479,-151.342983
1453.857422,64.705759,-151.812149
1479.492188,64.596063,-147.018788
1505.859375,63.564118,-157.071007
1532.226562,61.702699,-149.446700
1558.593750,62.299212,-144.820136
1585.693359,61.661175,-148.795110
1613.525391,61.119864,-142.709740
1642.089844,61.931374,-146.308172
1670.654297,61.146287,-155.251565
1699.951172,60.094131,-154.804909
1729.980469,59.534086,-170.363045
1760.009766,54.802045,-166.435804
1790.771484,54.055017,-132.802877
1822.265625,56.141198,-142.286728
1854.492188,54.932658,-143.540879
1886.718750,55.164290,-124.762708
1919.677734,57.294561,-151.072401
1953.369141,52.871534,-156.693046
1987.792969,51.446895,-150.734276
2022.216797,49.617739,-160.279587
2058.105469,40.902781,170.942228
2093.994141,46.559819,-55.030025
2130.615234,50.583974,-90.171770
2167.968750,46.953406,-83.511506
2206.054688,50.313023,-66.738068
2244.873047,49.781627,-85.063972
2283.691406,43.629544,-118.196296
2323.974609,50.665838,-14.215160
2364.257812,54.680688,-50.084859
2406.005859,52.910173,-42.972360
2447.753906,54.901171,-36.480400
2490.966797,59.187735,-42.188260
2534.179688,59.042336,-72.269817
2578.857422,57.464070,-62.980107
2624.267578,58.434368,-79.412612
2669.677734,56.814669,-77.859537
2716.552734,57.349317,-77.300494
2764.160156,57.535647,-83.498724
2812.500000,57.995836,-90.662398
2861.572266,54.644170,-80.418668
2912.109375,57.552345,-80.258153
2962.646484,58.056494,-75.128975
3014.648438,60.444090,-101.829303
3067.382812,57.290224,-109.752274
3120.849609,56.722725,-119.590177
3175.781250,52.593528,-128.313665
3231.445312,49.018753,-82.110342
3287.841797,55.322030,-66.962306
3345.703125,57.356079,-97.265570
3404.296875,55.632806,-102.370267
3463.623047,56.418522,-108.713453
3524.414062,52.806165,-130.264739
3585.937500,51.362039,-102.363867
3648.193359,54.947560,-93.328743
3712.646484,54.937423,-125.255127
3777.099609,52.223051,-130.976137
3843.750000,50.281935,-158.566918
3910.400391,38.856812,-87.352649
3979.248047,48.478045,-88.961863
4048.828125,50.782452,-104.975905
4119.873047,47.086441,-112.170963
4191.650391,45.947385,-122.493386
4264.892578,43.460250,-86.208192
4339.599609,35.017280,-61.848529
4415.771484,36.882119,12.654280
4492.675781,48.189089,-44.353451
4571.044922,49.280979,-45.998692
4651.611328,53.178237,-46.754485
4732.910156,48.814386,-52.933336
4815.673828,47.643096,-23.530923
4899.902344,53.028981,-41.804836
4985.595703,53.829342,-75.663010
5072.753906,53.969813,-62.808872
5161.376953,52.152751,-50.896764
5251.464844,56.351947,-70.315954
5343.750000,53.348814,-103.076819
5436.767578,49.145520,-85.665045
5531.982422,53.256658,-77.593347
5628.662109,54.199127,-97.570228
5727.539062,51.022852,-160.407385
5827.148438,42.172890,-94.694093
5929.687500,53.792669,-92.050578
6032.958984,44.714911,-118.417147
6138.427734,40.438959,-150.927502
6246.093750,37.959252,-100.745827
6355.224609,37.804248,-96.157138
6466.552734,47.384709,-34.228105
6579.345703,37.954494,-16.078658
6694.335938,45.795337,-33.510754
6811.523438,47.350427,-16.593627
6930.908203,51.021589,-46.751676
7051.757812,49.599084,-63.625309
7175.537109,54.471432,-53.531147
7300.781250,52.564901,-69.136260
7428.222656,46.893474,-81.937224
7558.593750,52.880450,-79.977693
7690.429688,53.075838,-98.495806
7825.195312,52.113059,-88.473462
7962.158203,51.153857,-83.202497
8101.318359,48.020085,-91.952032
8242.675781,48.966249,-81.606977
8386.962891,49.899527,-101.643525
8533.447266,46.696133,-95.581578
8682.861328,49.340110,-86.549983
8834.472656,48.199782,-110.627832
8989.013672,37.496649,-92.595283
9146.484375,49.538948,-54.758897
9306.152344,42.387102,-83.234887
9468.750000,48.299933,-58.395875
9634.277344,53.980223,-49.288886
