"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.94
23.4375	62.2367
26.3672	65.2794
29.2969	68.6538
32.2266	71.8006
35.1563	74.9333
38.0859	77.7551
41.0156	80.1795
43.9453	81.8346
46.875	82.9016
49.8047	83.3863
52.7344	83.5522
55.6641	83.581
58.5938	83.6088
61.5234	83.5188
64.4531	83.4975
67.3828	83.5197
70.3125	83.5634
73.2422	83.6504
76.1719	83.7818
79.1016	83.834
82.0313	84.0275
84.9609	84.1983
87.8906	84.1683
90.8203	84.1671
93.75	84.5007
96.6797	84.5396
102.539	84.7917
105.469	84.9137
108.398	85.0561
111.328	85.1817
117.188	85.4167
120.117	85.6005
125.977	85.7373
128.906	85.6859
134.766	85.6708
137.695	85.7361
143.555	85.8436
149.414	85.9608
155.273	86.0987
158.203	86.1392
164.063	86.1653
169.922	86.0674
175.781	85.9605
181.641	85.8997
190.43	85.9109
196.289	85.8351
202.148	85.7805
210.938	85.6518
216.797	85.4933
225.586	85.4751
234.375	85.4418
240.234	85.2831
249.023	85.1637
257.813	85.2788
266.602	84.8501
278.32	84.6659
287.109	84.6493
295.898	84.6387
307.617	84.5614
319.336	84.3448
331.055	84.0927
342.773	83.589
354.492	83.6679
366.211	83.7535
377.93	83.8912
392.578	83.4539
407.227	83.3419
421.875	83.6431
436.523	83.477
451.172	83.548
465.82	83.2315
483.398	82.9469
500.977	82.9212
518.555	83.0636
536.133	83.2678
553.711	82.969
574.219	82.8224
594.727	82.491
615.234	82.3317
638.672	82.8981
659.18	82.6515
682.617	82.9349
706.055	83.5079
732.422	83.0306
758.789	82.6944
785.156	82.5027
811.523	82.4955
840.82	82.8927
870.117	82.8962
902.344	83.2182
931.641	83.0798
966.797	82.8846
999.023	82.8271
1,034.18	82.7244
1,072.27	82.5918
1,110.35	82.3909
1,148.44	82.2633
1,189.45	82.3022
1,230.47	82.1664
1,274.41	81.8619
1,318.36	81.4758
1,365.23	80.8005
1,415.04	80.2676
1,464.84	80.3109
1,514.65	80.4476
1,570.31	80.1585
1,623.05	79.7537
1,681.64	79.5231
1,740.23	79.8456
1,801.76	79.999
1,866.21	79.8503
1,930.66	79.1742
2,000.98	79.9781
2,071.29	80.6804
2,144.53	80.3554
2,217.77	79.7673
2,296.88	80.6587
2,378.91	81.0778
2,460.94	80.7695
2,548.83	80.7032
2,639.65	81.3011
2,733.4	81.3396
2,827.15	81.6132
2,926.76	81.8712
3,032.23	81.8516
3,137.7	82.0542
3,249.02	82.1328
3,363.28	82.0541
3,483.4	82.287
3,606.45	82.1981
3,732.42	82.0572
3,864.26	82.1014
3,999.02	82.0345
4,139.65	82.3697
4,286.13	82.9893
4,438.48	83.2855
4,593.75	83.5176
4,757.81	83.6161
4,924.8	83.2853
5,097.66	82.8433
5,279.3	82.3895
5,463.87	82.0831
5,657.23	81.901
5,856.45	81.9869
6,061.52	82.0665
6,275.39	82.2574
6,498.05	82.5663
6,726.56	82.6374
6,963.87	82.5472
7,209.96	82.1954
7,464.84	81.9096
7,728.52	81.8234
8,000.98	82.0447
8,282.23	82.2372
8,575.2	82.157
8,876.95	81.826
9,190.43	81.4223
9,512.7	81.1544
9,849.61	81.1445
10,195.3	81.228
10,555.7	81.1922
10,927.7	81.0374
11,314.5	80.7927
11,712.9	80.4353
12,126	80.4235
12,553.7	80.5043
12,996.1	80.4825
13,453.1	80.3205
13,927.7	80.0312
14,419.9	79.7947
14,929.7	79.8432
15,454.1	79.9641
15,999	80.0244
16,564.5	80.5176
17,147.5	80.4618
17,753.9	80.7403
18,377.9	81.0275
19,028.3	81.6391
19,699.2	82.3846
19,998	82.6009
