* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\13-ER.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:31:03 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\13-ER.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 13-ER
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	56.360851	-178.3067
20.144928	56.516422	-178.6590
20.290907	56.671860	-179.0147
20.437943	56.826885	-179.3711
20.586044	56.981892	-179.7317
20.735220	57.137360	179.9037
20.885475	57.292820	179.5255
21.036821	57.451744	179.1129
21.189262	57.602818	178.6985
21.342808	57.735844	178.2717
21.497467	57.850876	177.9413
21.653246	57.927834	177.8235
21.810154	58.016857	177.8858
21.968201	58.158230	178.2258
22.127390	58.361736	178.5697
22.287735	58.684818	178.6404
22.449242	59.024738	178.5441
22.611917	59.264774	178.2535
22.775772	59.503693	177.8944
22.940815	59.792709	177.7509
23.107054	60.158451	177.3229
23.274498	60.718025	176.1317
23.443153	61.251350	174.3937
23.613033	61.526825	172.0267
23.784142	61.693886	169.4512
23.956491	61.831707	167.1064
24.130091	61.921921	164.8575
24.304947	61.971527	162.7068
24.481071	61.983009	160.6806
24.658470	61.964550	158.7689
24.837156	61.906109	157.0831
25.017136	61.776669	155.7646
25.198421	61.647118	154.7150
25.381020	61.602402	153.8912
25.564941	61.570038	153.2665
25.750195	61.480965	152.7975
25.936790	61.409065	152.4913
26.124741	61.415394	152.4053
26.314051	61.469891	152.3452
26.504732	61.571285	152.1307
26.696796	61.693848	151.7745
26.890253	61.811737	151.2127
27.085112	61.923878	150.4959
27.281382	62.024323	149.6307
27.479073	62.101917	148.6853
27.678198	62.136593	147.7171
27.878765	62.148987	146.7653
28.080786	62.151936	145.9097
28.284271	62.149002	145.0871
28.489231	62.159367	144.2325
28.695675	62.149033	143.4301
28.903616	62.071251	142.7436
29.113064	61.983116	142.1707
29.324028	61.941990	141.7340
29.536524	61.901058	141.4223
29.750557	61.813477	141.2432
29.966141	61.736069	141.1630
30.183289	61.725681	141.1850
30.402010	61.735981	141.2050
30.622314	61.746368	141.0586
30.844217	61.736038	140.9301
31.067726	61.653126	140.9608
31.292856	61.570107	141.1167
31.519617	61.559620	141.4371
31.748020	61.569984	141.8434
31.978081	61.559628	142.2851
32.209808	61.569962	142.7175
32.443211	61.652882	143.0571
32.678310	61.735909	143.3706
32.915108	61.736073	143.6856
33.153625	61.735985	144.0355
33.393871	61.802879	144.5285
33.635857	61.900826	144.9684
33.879597	62.035122	145.1353
34.125103	62.148880	145.2069
34.372387	62.164505	145.2416
34.621464	62.149025	145.3806
34.872345	62.138691	145.8400
35.125042	62.148964	146.4551
35.379574	62.223396	147.1164
35.635948	62.313896	147.8721
35.894180	62.353867	148.8020
36.154285	62.441811	149.7028
36.416275	62.715179	150.3411
36.680161	62.991627	150.8842
36.945961	63.055607	151.4492
37.213688	63.141792	151.9553
37.483353	63.481976	152.4637
37.754974	63.872406	152.6650
38.028561	64.185287	152.0909
38.304131	64.421753	151.2771
38.581699	64.494629	150.6357
