* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\13-LW.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:30:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\13-LW.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 13-LW
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	56.346920	130.4646
20.144928	56.433922	130.8412
20.290907	56.520924	131.3305
20.437943	56.590813	132.0239
20.586044	56.693909	132.8444
20.735220	56.869431	133.8837
20.885475	57.133633	134.7263
21.036821	57.581806	134.8982
21.189262	58.016514	134.6655
21.342808	58.212433	134.0338
21.497467	58.346844	133.3138
21.653246	58.521317	132.9896
21.810154	58.739670	132.5488
21.968201	59.104626	131.5389
22.127390	59.420727	130.2595
22.287735	59.463577	128.7587
22.449242	59.421047	127.3420
22.611917	59.421001	126.4156
22.775772	59.421001	125.7257
22.940815	59.421001	125.1488
23.107054	59.421005	124.6995
23.274498	59.421001	124.3450
23.443153	59.421001	124.1042
23.613033	59.413319	124.0109
23.784142	59.420979	123.9880
23.956491	59.479748	123.9656
24.130091	59.543934	123.9550
24.304947	59.569977	123.9133
24.481071	59.586983	123.9329
24.658470	59.602718	124.1327
24.837156	59.637928	124.3906
25.017136	59.736374	124.5972
25.198421	59.836914	124.8317
25.381020	59.862167	125.1569
25.564941	59.903938	125.5137
25.750195	60.063122	125.8564
25.936790	60.235802	126.2066
26.124741	60.310707	126.5827
26.314051	60.409809	126.9475
26.504732	60.646767	127.3539
26.696796	60.936630	127.5500
26.890253	61.245274	127.2129
27.085112	61.532696	126.6068
27.281382	61.701355	125.9945
27.479073	61.889690	125.0606
27.678198	62.299610	123.5081
27.878765	62.644634	121.5411
28.080786	62.645447	119.0284
28.284271	62.479317	116.6799
28.489231	62.191547	115.3174
28.695675	61.901356	114.4799
28.903616	61.801300	113.9887
29.113064	61.717148	113.8111
29.324028	61.483185	113.8428
29.536524	61.264217	114.1205
29.750557	61.207523	114.7124
29.966141	61.201996	115.4202
30.183289	61.165344	116.0659
30.402010	61.156986	116.6553
30.622314	61.236572	117.1145
30.844217	61.321911	117.5055
31.067726	61.313950	117.8993
31.292856	61.321945	118.1967
31.519617	61.468719	118.3437
31.748020	61.615856	118.2752
31.978081	61.658440	117.7698
32.209808	61.617115	117.2426
32.443211	61.449516	117.0391
32.678310	61.240280	117.1496
32.915108	61.076962	117.6813
33.153625	60.909214	118.6266
33.393871	60.690548	119.9985
33.635857	60.496258	121.8408
33.879597	60.373737	124.3276
34.125103	60.360928	127.0812
34.372387	60.550205	129.7754
34.621464	60.825546	132.4250
34.872345	61.048080	135.0326
35.125042	61.377495	137.3115
35.379574	62.011383	138.9973
35.635948	62.699207	140.0242
35.894180	63.214531	140.1355
36.154285	63.680328	139.6411
36.416275	64.183212	138.6810
36.680161	64.607445	137.5109
36.945961	64.780708	136.5419
37.213688	64.957657	135.4488
37.483353	65.444855	134.0750
37.754974	65.917374	132.3211
38.028561	66.100281	129.8421
38.304131	66.146019	127.2174
38.581699	66.123917	124.8882
38.861279	66.011238	122.9296
39.142883	65.765945	121.6236
39.426529	65.514305	120.7898
39.712231	65.406799	120.3849
40.000000	65.330116	120.2780
40.289856	65.189384	120.3324
40.581814	65.078117	120.5217
40.875885	65.081268	120.8524
41.172089	65.130905	121.0888
41.470440	65.211258	120.8967
41.770950	65.250000	120.5765
42.073643	65.138481	120.2483
42.378525	64.969261	120.1229
42.685616	64.798744	120.4664
42.994934	64.628235	121.2336
43.306492	64.448837	122.5748
43.620308	64.347061	124.1685
43.936401	64.454514	125.7705
44.254780	64.627708	127.2967
44.575470	64.735558	128.5700
44.898483	64.870750	129.6265
45.223835	65.120796	130.4294
45.551544	65.371666	131.0213
45.881630	65.506523	131.3940
46.214108	65.619820	131.6626
46.548996	65.782120	131.9814
46.886307	65.949738	132.2257
47.226067	66.102760	132.3042
47.568283	66.239784	132.2691
47.912983	66.358696	132.1126
48.260181	66.441902	131.9253
48.609894	66.466942	131.7428
48.962143	66.446068	131.7229
49.316940	66.363892	132.0633
49.674313	66.281105	132.6798
50.034271	66.270683	133.5659
50.396843	66.280968	134.6841
50.762039	66.261635	136.0174
51.129883	66.280907	137.4983
51.500389	66.408600	139.0998
51.873581	66.590645	140.6843
52.249481	66.790138	142.1212
52.628101	67.024582	143.3621
53.009464	67.321487	144.3074
53.393593	67.614517	144.9811
53.780506	67.857712	145.2271
54.170223	68.016815	145.4854
54.562763	67.997025	146.1006
54.958145	67.934082	147.2057
55.356396	67.942322	149.0253
55.757530	67.992874	151.6270
56.161572	67.986786	155.4694
56.568542	68.247223	159.6042
56.978462	69.166519	163.7190
57.391350	70.441391	166.3582
57.807232	72.068092	165.5054
58.226128	73.536835	162.5187
58.648056	74.202515	157.5785
59.073048	74.462822	152.2245
