"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency / Hz"	"Sound Pessure Level / dB [0.3V at 1m]"
20.5078	49.6038
21.9727	52.3753
23.4375	56.3161
24.9023	59.1837
26.3672	61.3131
27.832	63.6278
29.2969	66.1578
30.7617	68.2564
32.2266	70.3087
33.6914	72.0174
35.1563	73.8456
36.6211	75.1706
38.0859	77.2254
39.5508	78.1126
41.0156	79.0965
42.4805	79.9074
43.9453	80.6688
45.4102	81.2729
46.875	81.8718
48.3398	82.4189
51.2695	83.3052
52.7344	83.7108
54.1992	84.1494
55.6641	84.5954
58.5938	85.3674
60.0586	85.7698
62.9883	86.4596
64.4531	86.8026
67.3828	87.5443
68.8477	87.8387
71.7773	88.4034
74.707	88.9821
77.6367	89.5399
79.1016	89.7354
82.0313	90.073
84.9609	90.4379
87.8906	90.772
90.8203	90.9669
95.2148	91.2098
98.1445	91.341
101.074	91.2938
105.469	91.2716
108.398	91.3183
112.793	91.1244
117.188	90.9296
120.117	90.9156
124.512	90.8625
128.906	90.716
133.301	90.5299
139.16	90.2382
143.555	90.022
147.949	89.9327
153.809	89.7098
159.668	89.3571
165.527	89.0674
171.387	89.1833
177.246	89.0879
183.105	88.9907
188.965	88.7829
196.289	88.6377
203.613	88.2733
210.938	88.2867
218.262	88.334
225.586	87.9359
232.91	87.7358
241.699	87.7404
250.488	87.3114
259.277	87.6353
268.066	87.9287
276.855	87.1753
287.109	87.202
297.363	87.3359
307.617	87.0493
319.336	86.5018
329.59	86.3836
341.309	86.4822
353.027	86.3395
366.211	86.5223
379.395	86.6986
392.578	86.3889
405.762	87.1284
420.41	86.663
435.059	86.6731
451.172	86.245
465.82	86.2499
483.398	86.265
499.512	86.4676
517.09	86.0909
536.133	85.9881
555.176	85.9866
574.219	86.0021
594.727	86.1048
615.234	85.6731
637.207	86.1636
659.18	85.8551
682.617	85.8255
707.52	86.5247
732.422	86.3544
757.324	86.6574
785.156	86.956
811.523	84.1422
840.82	79.5619
870.117	80.2566
900.879	84.4825
933.105	86.9091
965.332	86.7042
1000.49	86.1405
1035.64	86.0197
1072.27	86.0706
1108.89	86.2469
1148.44	86.3862
1189.45	86.1605
1230.47	85.4847
1274.41	84.741
1319.82	84.4943
1366.7	84.6397
1413.57	84.0795
1463.38	83.5453
1516.11	82.2902
1568.85	81.3379
1624.51	81.5787
1681.64	82.762
1741.7	83.3826
1803.22	83.5131
1866.21	83.4895
1932.13	83.331
1999.51	83.0301
2069.82	82.9197
2143.07	83.1164
2219.24	83.4562
2296.88	83.3838
2378.91	83.556
2462.4	83.6126
2548.83	83.6492
2639.65	83.8491
2731.93	83.835
2828.61	83.876
2928.22	84.1583
3030.76	84.4887
3137.7	84.4952
3249.02	84.627
3363.28	84.5834
3481.93	85.04
3604.98	85.0905
3732.42	85.527
3864.26	85.4277
4000.49	85.5761
4141.11	85.3692
4287.6	85.4254
4438.48	85.4529
4595.21	85.5599
4756.35	85.63
4924.8	85.513
5097.66	85.4124
5277.83	85.0176
5463.87	84.9884
5657.23	84.9785
5856.45	85.2538
6062.99	85.553
6276.86	85.7064
6498.05	85.9164
6726.56	86.2255
6963.87	86.6343
7209.96	86.9516
7464.84	87.1121
7727.05	87.0865
7999.51	86.9156
8282.23	86.7771
8573.73	86.8123
8876.95	87.1079
9188.96	87.2424
9514.16	87.3171
9849.61	87.2772
10196.8	87.2345
10555.7	87.1829
10927.7	87.1787
11313	87.2804
11712.9	87.4229
12126	87.5563
12553.7	87.602
12996.1	87.5086
13454.6	87.1856
13929.2	86.8165
14419.9	85.7963
14928.2	85.1379
15455.6	87.4043
16000.5	86.276
16564.5	85.2519
17148.9	84.0935
17752.4	82.7898
18379.4	78.7121
19026.9	52.2097
19697.8	35.1903
19999.5	52.4483
