"Contour Plot"		
""		
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa)"	"Theta / deg"
355	63.3773	-170
365	63.3499	-170
375	63.3118	-170
387	63.2513	-170
400	63.1688	-170
412	63.0784	-170
425	62.968	-170
437	62.8582	-170
450	62.735	-170
462	62.622	-170
475	62.5049	-170
487	62.4058	-170
500	62.3113	-170
515	62.2205	-170
530	62.1489	-170
545	62.0935	-170
560	62.0486	-170
580	61.9923	-170
600	61.9248	-170
615	61.8576	-170
630	61.7695	-170
650	61.6185	-170
670	61.4309	-170
690	61.2114	-170
710	60.9683	-170
730	60.7093	-170
750	60.4383	-170
775	60.082	-170
800	59.6972	-170
825	59.2699	-170
850	58.7923	-170
875	58.2696	-170
900	57.7228	-170
925	57.1856	-170
950	56.6966	-170
975	56.2891	-170
1,000	55.9827	-170
1,030	55.7418	-170
1,060	55.6058	-170
1,090	55.5307	-170
1,120	55.4767	-170
1,150	55.4243	-170
1,180	55.375	-170
1,220	55.3245	-170
1,250	55.2955	-170
1,280	55.2578	-170
1,320	55.167	-170
1,360	55.0222	-170
1,400	54.8513	-170
1,450	54.6607	-170
1,500	54.5231	-170
1,550	54.4166	-170
1,600	54.3378	-170
1,650	54.3192	-170
1,700	54.3483	-170
1,750	54.3138	-170
1,800	54.0771	-170
1,850	53.598	-170
1,900	52.9717	-170
1,950	52.346	-170
2,000	51.8205	-170
2,060	51.365	-170
2,120	51.1415	-170
2,180	51.1768	-170
2,240	51.3499	-170
2,300	51.4668	-170
2,360	51.5093	-170
2,430	51.6652	-170
2,500	51.9936	-170
2,580	52.3028	-170
2,650	52.3823	-170
2,720	52.3491	-170
2,800	52.1666	-170
2,900	51.6642	-170
3,000	51.1079	-170
3,070	50.7685	-170
3,150	50.4678	-170
3,250	50.3268	-170
3,350	50.402	-170
3,450	50.3994	-170
3,550	50.324	-170
3,650	50.2388	-170
3,750	50.0824	-170
3,870	49.6714	-170
4,000	48.9094	-170
4,120	48.2659	-170
4,250	47.8572	-170
4,370	47.5933	-170
4,500	47.3204	-170
4,620	47.3193	-170
4,750	47.7497	-170
4,870	48.2614	-170
5,000	48.7091	-170
5,150	49.0393	-170
5,300	49.2268	-170
5,450	49.2738	-170
5,600	49.3037	-170
5,800	49.2261	-170
6,000	48.0544	-170
6,150	46.3263	-170
6,300	44.0865	-170
6,500	41.3271	-170
6,700	40.7274	-170
6,900	42.7141	-170
7,100	45.2031	-170
7,300	46.7213	-170
7,500	47.0451	-170
7,750	45.8795	-170
8,000	43.3853	-170
8,250	40.689	-170
8,500	38.143	-170
8,750	33.7049	-170
9,000	27.6896	-170
9,250	24.1827	-170
9,500	25.528	-170
9,750	29.1368	-170
10,000	32.1129	-170
10,300	33.9807	-170
10,600	34.9032	-170
10,900	35.2126	-170
11,200	34.8534	-170
11,500	32.5107	-170
11,800	26.7312	-170
12,200	20.7023	-170
12,500	23.3325	-170
12,800	27.6175	-170
13,200	28.2933	-170
13,600	26.6534	-170
14,000	21.7131	-170
14,500	14.0056	-170
15,000	18.3037	-170
15,500	28.2191	-170
16,000	32.928	-170
16,500	31.68	-170
17,000	30.7731	-170
17,500	34.0418	-170
18,000	36.1841	-170
18,500	35.5225	-170
19,000	33.118	-170
19,500	28.0732	-170
23.6	52.8389	-160
24.3	52.9011	-160
25	52.9615	-160
25.8	53.0285	-160
26.5	53.0854	-160
27.2	53.1409	-160
28	53.2025	-160
29	53.2806	-160
30	53.3672	-160
30.7	53.4308	-160
31.5	53.5033	-160
32.5	53.5915	-160
33.5	53.6769	-160
34.5	53.7615	-160
35.5	53.8498	-160
36.5	53.9431	-160
37.5	54.0368	-160
38.7	54.146	-160
40	54.2611	-160
41.2	54.3691	-160
42.5	54.4911	-160
43.7	54.6037	-160
45	54.7222	-160
46.2	54.8302	-160
47.5	54.9491	-160
48.7	55.0605	-160
50	55.18	-160
51.5	55.3147	-160
53	55.4491	-160
54.5	55.5849	-160
56	55.7195	-160
58	55.8952	-160
60	56.0704	-160
61.5	56.2006	-160
63	56.3288	-160
65	56.4978	-160
67	56.6654	-160
69	56.8301	-160
71	56.9921	-160
73	57.1522	-160
75	57.3096	-160
77.5	57.5025	-160
80	57.6915	-160
82.5	57.8763	-160
85	58.0573	-160
87.5	58.2342	-160
90	58.4072	-160
92.5	58.5762	-160
95	58.7412	-160
97.5	58.9023	-160
100	59.0596	-160
103	59.2434	-160
106	59.4217	-160
109	59.5948	-160
112	59.7627	-160
115	59.9255	-160
118	60.0832	-160
122	60.286	-160
125	60.4325	-160
128	60.5742	-160
132	60.7561	-160
136	60.9302	-160
140	61.0965	-160
145	61.2937	-160
150	61.4796	-160
155	61.6548	-160
160	61.8196	-160
165	61.9744	-160
170	62.1195	-160
175	62.2548	-160
180	62.381	-160
185	62.4986	-160
190	62.6081	-160
195	62.7097	-160
200	62.8036	-160
206	62.9064	-160
212	62.9992	-160
218	63.0825	-160
224	63.1567	-160
230	63.2223	-160
236	63.2796	-160
243	63.3369	-160
250	63.3844	-160
258	63.4277	-160
265	63.4561	-160
272	63.4762	-160
280	63.4896	-160
290	63.4935	-160
300	63.4846	-160
307	63.4708	-160
315	63.4473	-160
325	63.4081	-160
335	63.3588	-160
345	63.3001	-160
355	63.2326	-160
365	63.1575	-160
375	63.0755	-160
387	62.9696	-160
400	62.848	-160
412	62.7314	-160
425	62.6026	-160
437	62.4835	-160
450	62.356	-160
462	62.2414	-160
475	62.1217	-160
487	62.016	-160
500	61.9068	-160
515	61.787	-160
530	61.6722	-160
545	61.5601	-160
560	61.4472	-160
580	61.2907	-160
600	61.1216	-160
615	60.9824	-160
630	60.8293	-160
650	60.6034	-160
670	60.3522	-160
690	60.0754	-160
710	59.7737	-160
730	59.4479	-160
750	59.0969	-160
775	58.623	-160
800	58.1088	-160
825	57.5518	-160
850	56.9541	-160
875	56.3239	-160
900	55.6773	-160
925	55.0375	-160
950	54.4329	-160
975	53.892	-160
1,000	53.4384	-160
1,030	53.0177	-160
1,060	52.7137	-160
1,090	52.4848	-160
1,120	52.2731	-160
1,150	52.0242	-160
1,180	51.6939	-160
1,220	51.1096	-160
1,250	50.5696	-160
1,280	49.9641	-160
1,320	49.143	-160
1,360	48.4105	-160
1,400	47.8456	-160
1,450	47.4089	-160
1,500	47.3085	-160
1,550	47.6013	-160
1,600	48.2173	-160
1,650	48.9606	-160
1,700	49.6418	-160
1,750	50.1557	-160
1,800	50.5216	-160
1,850	50.8745	-160
1,900	51.3505	-160
1,950	51.9777	-160
2,000	52.6782	-160
2,060	53.4723	-160
2,120	54.1071	-160
2,180	54.5446	-160
2,240	54.7783	-160
2,300	54.8244	-160
2,360	54.7653	-160
2,430	54.7236	-160
2,500	54.8135	-160
2,580	55.0824	-160
2,650	55.4743	-160
2,720	55.9574	-160
2,800	56.4365	-160
2,900	56.8122	-160
3,000	57.0836	-160
3,070	57.2258	-160
3,150	57.3739	-160
3,250	57.5434	-160
3,350	57.5183	-160
3,450	57.2201	-160
3,550	56.7252	-160
3,650	56.1203	-160
3,750	55.5612	-160
3,870	55.064	-160
4,000	54.8134	-160
4,120	54.9868	-160
4,250	55.4448	-160
4,370	55.8928	-160
4,500	56.0989	-160
4,620	55.916	-160
4,750	55.5074	-160
4,870	55.0692	-160
5,000	54.5767	-160
5,150	54.0098	-160
5,300	53.5355	-160
5,450	52.9432	-160
5,600	52.0532	-160
5,800	50.9187	-160
6,000	50.4708	-160
6,150	50.5543	-160
6,300	50.8703	-160
6,500	51.1157	-160
6,700	51.0187	-160
6,900	51.0583	-160
7,100	51.0066	-160
7,300	50.8561	-160
7,500	50.6183	-160
7,750	50.0771	-160
8,000	49.5152	-160
8,250	48.6961	-160
8,500	47.2302	-160
8,750	46.09	-160
9,000	45.8699	-160
9,250	45.3932	-160
9,500	44.1209	-160
9,750	42.4968	-160
10,000	40.7461	-160
10,300	39.428	-160
10,600	39.0615	-160
10,900	38.013	-160
11,200	36.9248	-160
11,500	37.2166	-160
11,800	37.6813	-160
12,200	36.7422	-160
12,500	35.7914	-160
12,800	34.2289	-160
13,200	28.4435	-160
13,600	22.5803	-160
14,000	23.7598	-160
14,500	26.9942	-160
15,000	28.583	-160
15,500	31.732	-160
16,000	35.969	-160
16,500	38.3385	-160
17,000	39.0431	-160
17,500	38.2696	-160
18,000	35.896	-160
18,500	34.6659	-160
19,000	34.9485	-160
19,500	34.4757	-160
23.6	50.5604	-150
24.3	50.6522	-150
25	50.7415	-150
25.8	50.8405	-150
26.5	50.9246	-150
27.2	51.0065	-150
28	51.0976	-150
29	51.2123	-150
30	51.337	-150
30.7	51.4278	-150
31.5	51.5311	-150
32.5	51.6566	-150
33.5	51.7783	-150
34.5	51.8984	-150
35.5	52.0223	-150
36.5	52.1515	-150
37.5	52.2808	-150
38.7	52.4313	-150
40	52.59	-150
41.2	52.7375	-150
42.5	52.9022	-150
43.7	53.0533	-150
45	53.2124	-150
46.2	53.3571	-150
47.5	53.515	-150
48.7	53.6618	-150
50	53.8189	-150
51.5	53.9958	-150
53	54.1713	-150
54.5	54.3474	-150
56	54.5212	-150
58	54.7477	-150
60	54.9721	-150
61.5	55.1382	-150
63	55.3015	-150
65	55.516	-150
67	55.7277	-150
69	55.9352	-150
71	56.1388	-150
73	56.3392	-150
75	56.5357	-150
77.5	56.7761	-150
80	57.0108	-150
82.5	57.2398	-150
85	57.4633	-150
87.5	57.6814	-150
90	57.894	-150
92.5	58.1013	-150
95	58.3033	-150
97.5	58.5001	-150
100	58.6918	-150
103	58.9151	-150
106	59.1313	-150
109	59.3405	-150
112	59.5427	-150
115	59.7383	-150
118	59.9271	-150
122	60.1689	-150
125	60.3428	-150
128	60.5103	-150
132	60.7242	-150
136	60.9278	-150
140	61.1209	-150
145	61.3479	-150
150	61.5598	-150
155	61.7572	-150
160	61.9408	-150
165	62.1111	-150
170	62.2682	-150
175	62.4122	-150
180	62.544	-150
185	62.6646	-150
190	62.7744	-150
195	62.8741	-150
200	62.9638	-150
206	63.059	-150
212	63.1417	-150
218	63.2128	-150
224	63.2733	-150
230	63.3239	-150
236	63.3655	-150
243	63.4036	-150
250	63.4321	-150
258	63.454	-150
265	63.4647	-150
272	63.4683	-150
280	63.4648	-150
290	63.4506	-150
300	63.4269	-150
307	63.4048	-150
315	63.3736	-150
325	63.3267	-150
335	63.2712	-150
345	63.2065	-150
355	63.1324	-150
365	63.0491	-150
375	62.9565	-150
387	62.8332	-150
400	62.6867	-150
412	62.5412	-150
425	62.3747	-150
437	62.2156	-150
450	62.0405	-150
462	61.8793	-150
475	61.7082	-150
487	61.5558	-150
500	61.3985	-150
515	61.2279	-150
530	61.0683	-150
545	60.917	-150
560	60.7695	-150
580	60.5696	-150
600	60.3545	-150
615	60.1753	-150
630	59.9744	-150
650	59.6719	-150
670	59.3302	-150
690	58.9521	-150
710	58.5449	-150
730	58.1164	-150
750	57.6729	-150
775	57.1028	-150
800	56.5129	-150
825	55.893	-150
850	55.2333	-150
875	54.5325	-150
900	53.8044	-150
925	53.08	-150
950	52.4028	-150
975	51.8173	-150
1,000	51.3543	-150
1,030	50.9539	-150
1,060	50.6662	-150
1,090	50.4062	-150
1,120	50.0972	-150
1,150	49.7127	-150
1,180	49.3021	-150
1,220	48.8748	-150
1,250	48.7967	-150
1,280	49.0024	-150
1,320	49.6114	-150
1,360	50.3809	-150
1,400	51.1345	-150
1,450	51.9903	-150
1,500	52.8378	-150
1,550	53.7173	-150
1,600	54.5355	-150
1,650	55.1711	-150
1,700	55.6044	-150
1,750	55.9218	-150
1,800	56.2216	-150
1,850	56.5373	-150
1,900	56.8466	-150
1,950	57.1274	-150
2,000	57.3808	-150
2,060	57.6539	-150
2,120	57.874	-150
2,180	58.0216	-150
2,240	58.107	-150
2,300	58.1561	-150
2,360	58.18	-150
2,430	58.1578	-150
2,500	58.0496	-150
2,580	57.8506	-150
2,650	57.703	-150
2,720	57.5827	-150
2,800	57.3537	-150
2,900	56.9087	-150
3,000	56.5966	-150
3,070	56.5305	-150
3,150	56.5999	-150
3,250	56.8561	-150
3,350	57.2199	-150
3,450	57.5287	-150
3,550	57.6745	-150
3,650	57.6274	-150
3,750	57.3704	-150
3,870	56.8169	-150
4,000	56.1324	-150
4,120	55.7222	-150
4,250	55.6814	-150
4,370	55.9393	-150
4,500	56.2932	-150
4,620	56.4882	-150
4,750	56.5255	-150
4,870	56.4461	-150
5,000	56.2591	-150
5,150	55.9119	-150
5,300	55.5367	-150
5,450	55.234	-150
5,600	54.9881	-150
5,800	54.5879	-150
6,000	53.8373	-150
6,150	53.1545	-150
6,300	52.7506	-150
6,500	52.7405	-150
6,700	52.7577	-150
6,900	52.4015	-150
7,100	51.5806	-150
7,300	50.6061	-150
7,500	49.7901	-150
7,750	49.3228	-150
8,000	49.3229	-150
8,250	48.7333	-150
8,500	47.5566	-150
8,750	46.4456	-150
9,000	45.5319	-150
9,250	44.5371	-150
9,500	43.3461	-150
9,750	41.8581	-150
10,000	40.1432	-150
10,300	39.1626	-150
10,600	39.4635	-150
10,900	38.739	-150
11,200	36.2508	-150
11,500	34.1276	-150
11,800	33.7106	-150
12,200	34.3811	-150
12,500	34.5211	-150
12,800	34.0403	-150
13,200	32.1028	-150
13,600	28.8588	-150
14,000	22.4374	-150
14,500	14.6698	-150
15,000	21.9708	-150
15,500	28.3743	-150
16,000	31.8241	-150
16,500	33.4345	-150
17,000	33.8011	-150
17,500	34.4876	-150
18,000	33.2459	-150
18,500	31.3259	-150
19,000	30.0242	-150
19,500	26.8413	-150
23.6	54.9496	-140
24.3	55.0016	-140
25	55.0522	-140
25.8	55.1082	-140
26.5	55.1559	-140
27.2	55.2023	-140
28	55.2539	-140
29	55.3193	-140
30	55.3918	-140
30.7	55.4451	-140
31.5	55.5059	-140
32.5	55.5798	-140
33.5	55.6515	-140
34.5	55.7224	-140
35.5	55.7965	-140
36.5	55.8747	-140
37.5	55.9533	-140
38.7	56.0448	-140
40	56.1414	-140
41.2	56.2318	-140
42.5	56.334	-140
43.7	56.4282	-140
45	56.5273	-140
46.2	56.6177	-140
47.5	56.717	-140
48.7	56.8098	-140
50	56.9094	-140
51.5	57.0216	-140
53	57.1333	-140
54.5	57.2459	-140
56	57.3573	-140
58	57.5026	-140
60	57.6469	-140
61.5	57.7539	-140
63	57.8592	-140
65	57.9974	-140
67	58.134	-140
69	58.2679	-140
71	58.3991	-140
73	58.5282	-140
75	58.6547	-140
77.5	58.8091	-140
80	58.9596	-140
82.5	59.1062	-140
85	59.2489	-140
87.5	59.3877	-140
90	59.5227	-140
92.5	59.654	-140
95	59.7816	-140
97.5	59.9057	-140
100	60.0262	-140
103	60.1663	-140
106	60.3017	-140
109	60.4325	-140
112	60.5588	-140
115	60.6809	-140
118	60.7989	-140
122	60.9501	-140
125	61.0592	-140
128	61.1647	-140
132	61.3001	-140
136	61.43	-140
140	61.5544	-140
145	61.7028	-140
150	61.8439	-140
155	61.9784	-140
160	62.1065	-140
165	62.2288	-140
170	62.3455	-140
175	62.4567	-140
180	62.5628	-140
185	62.6639	-140
190	62.7603	-140
195	62.852	-140
200	62.9389	-140
206	63.0369	-140
212	63.1279	-140
218	63.212	-140
224	63.2888	-140
230	63.3582	-140
236	63.42	-140
243	63.4823	-140
250	63.5339	-140
258	63.5798	-140
265	63.6078	-140
272	63.6243	-140
280	63.6292	-140
290	63.6156	-140
300	63.5814	-140
307	63.5451	-140
315	63.491	-140
325	63.4073	-140
335	63.3079	-140
345	63.1943	-140
355	63.0689	-140
365	62.9343	-140
375	62.7929	-140
387	62.6174	-140
400	62.4247	-140
412	62.248	-140
425	62.0605	-140
437	61.8933	-140
450	61.7193	-140
462	61.5657	-140
475	61.4062	-140
487	61.2641	-140
500	61.1142	-140
515	60.9438	-140
530	60.7734	-140
545	60.6005	-140
560	60.423	-140
580	60.1786	-140
600	59.9262	-140
615	59.7323	-140
630	59.5352	-140
650	59.2697	-140
670	59.0022	-140
690	58.7315	-140
710	58.4546	-140
730	58.1676	-140
750	57.8657	-140
775	57.4652	-140
800	57.0414	-140
825	56.6043	-140
850	56.1726	-140
875	55.7706	-140
900	55.423	-140
925	55.1486	-140
950	54.9551	-140
975	54.8364	-140
1,000	54.7762	-140
1,030	54.7504	-140
1,060	54.7469	-140
1,090	54.7553	-140
1,120	54.7834	-140
1,150	54.85	-140
1,180	54.9734	-140
1,220	55.2212	-140
1,250	55.4488	-140
1,280	55.6904	-140
1,320	56.0002	-140
1,360	56.2856	-140
1,400	56.561	-140
1,450	56.9153	-140
1,500	57.2786	-140
1,550	57.622	-140
1,600	57.9252	-140
1,650	58.1872	-140
1,700	58.3986	-140
1,750	58.5376	-140
1,800	58.599	-140
1,850	58.6083	-140
1,900	58.5972	-140
1,950	58.5752	-140
2,000	58.5313	-140
2,060	58.4446	-140
2,120	58.3328	-140
2,180	58.1856	-140
2,240	57.9621	-140
2,300	57.6449	-140
2,360	57.274	-140
2,430	56.8463	-140
2,500	56.4917	-140
2,580	56.2733	-140
2,650	56.3012	-140
2,720	56.4534	-140
2,800	56.6707	-140
2,900	57.082	-140
3,000	57.7407	-140
3,070	58.2226	-140
3,150	58.6837	-140
3,250	59.09	-140
3,350	59.2914	-140
3,450	59.2517	-140
3,550	58.9901	-140
3,650	58.5811	-140
3,750	58.0296	-140
3,870	57.1752	-140
4,000	56.2566	-140
4,120	55.705	-140
4,250	55.3988	-140
4,370	55.1594	-140
4,500	54.8214	-140
4,620	54.5338	-140
4,750	54.3213	-140
4,870	54.154	-140
5,000	53.9252	-140
5,150	53.603	-140
5,300	53.3305	-140
5,450	53.2026	-140
5,600	53.1354	-140
5,800	52.8309	-140
6,000	51.8923	-140
6,150	50.8797	-140
6,300	49.9521	-140
6,500	49.1913	-140
6,700	48.8769	-140
6,900	48.5427	-140
7,100	47.9358	-140
7,300	47.6481	-140
7,500	47.6266	-140
7,750	47.0125	-140
8,000	45.7786	-140
8,250	44.1483	-140
8,500	42.3251	-140
8,750	41.3211	-140
9,000	41.0371	-140
9,250	40.6102	-140
9,500	39.7059	-140
9,750	38.4053	-140
10,000	36.9948	-140
10,300	35.7102	-140
10,600	34.9541	-140
10,900	34.1652	-140
11,200	32.7454	-140
11,500	31.2216	-140
11,800	30.3991	-140
12,200	30.3819	-140
12,500	31.1254	-140
12,800	31.2857	-140
13,200	30.1686	-140
13,600	29.9822	-140
14,000	29.6481	-140
14,500	28.1505	-140
15,000	31.28	-140
15,500	33.7212	-140
16,000	34.4204	-140
16,500	34.8797	-140
17,000	36.0194	-140
17,500	36.7811	-140
18,000	36.1696	-140
18,500	35.7019	-140
19,000	35.8585	-140
19,500	34.8042	-140
23.6	48.0022	-130
24.3	48.1476	-130
25	48.2889	-130
25.8	48.4456	-130
26.5	48.5788	-130
27.2	48.7085	-130
28	48.8527	-130
29	49.0323	-130
30	49.2217	-130
30.7	49.3573	-130
31.5	49.5108	-130
32.5	49.6974	-130
33.5	49.8784	-130
34.5	50.056	-130
35.5	50.2361	-130
36.5	50.4203	-130
37.5	50.6032	-130
38.7	50.8164	-130
40	51.0407	-130
41.2	51.2467	-130
42.5	51.4728	-130
43.7	51.6789	-130
45	51.8959	-130
46.2	52.0925	-130
47.5	52.3048	-130
48.7	52.5002	-130
50	52.7086	-130
51.5	52.9429	-130
53	53.174	-130
54.5	53.4036	-130
56	53.6294	-130
58	53.9228	-130
60	54.2113	-130
61.5	54.4238	-130
63	54.6322	-130
65	54.9049	-130
67	55.1725	-130
69	55.434	-130
71	55.6897	-130
73	55.9403	-130
75	56.1853	-130
77.5	56.4839	-130
80	56.7745	-130
82.5	57.057	-130
85	57.3318	-130
87.5	57.599	-130
90	57.8587	-130
92.5	58.1111	-130
95	58.3563	-130
97.5	58.5945	-130
100	58.8257	-130
103	59.0943	-130
106	59.3533	-130
109	59.603	-130
112	59.8436	-130
115	60.0752	-130
118	60.2981	-130
122	60.5819	-130
125	60.7852	-130
128	60.98	-130
132	61.2274	-130
136	61.4614	-130
140	61.6818	-130
145	61.9383	-130
150	62.1753	-130
155	62.3936	-130
160	62.594	-130
165	62.777	-130
170	62.943	-130
175	63.0918	-130
180	63.2248	-130
185	63.3432	-130
190	63.4476	-130
195	63.5389	-130
200	63.6171	-130
206	63.6948	-130
212	63.7563	-130
218	63.8029	-130
224	63.8358	-130
230	63.8562	-130
236	63.8653	-130
243	63.8635	-130
250	63.8504	-130
258	63.8237	-130
265	63.7917	-130
272	63.7531	-130
280	63.7032	-130
290	63.6346	-130
300	63.5616	-130
307	63.5088	-130
315	63.4467	-130
325	63.3675	-130
