Freq Spl Phase
20.5078 57.819 0.0
21.9727 59.823 0.0
23.4375 61.839 0.0
24.9023 63.108 0.0
26.3672 64.897 0.0
27.832 66.84 0.0
29.2969 68.694 0.0
30.7617 70.421 0.0
32.2266 72.14 0.0
33.6914 73.872 0.0
35.1562 75.485 0.0
36.6211 76.693 0.0
38.0859 77.992 0.0
39.5508 79.164 0.0
41.0156 80.239 0.0
42.4805 81.212 0.0
43.9453 82.046 0.0
45.4102 82.714 0.0
46.875 83.14 0.0
48.3398 83.512 0.0
51.2695 83.935 0.0
52.7344 84.049 0.0
54.1992 84.132 0.0
55.6641 84.204 0.0
58.5938 84.33 0.0
60.0586 84.398 0.0
62.9883 84.509 0.0
64.4531 84.554 0.0
67.3828 84.655 0.0
68.8477 84.725 0.0
71.7773 84.898 0.0
74.707 85.096 0.0
77.6367 85.287 0.0
79.1016 85.394 0.0
82.0312 85.611 0.0
84.9609 85.823 0.0
87.8906 86.009 0.0
90.8203 86.199 0.0
95.2148 86.45 0.0
98.1445 86.585 0.0
101.074 86.716 0.0
105.469 86.871 0.0
108.398 86.944 0.0
112.793 87.031 0.0
117.188 87.085 0.0
120.117 87.109 0.0
124.512 87.144 0.0
128.906 87.141 0.0
133.301 87.063 0.0
139.16 86.906 0.0
143.555 86.835 0.0
147.949 86.791 0.0
300.0 83.49459999999999 0.0
307.0 83.5359 0.0
315.0 83.5703 0.0
325.0 83.5974 0.0
335.0 83.6088 0.0
345.0 83.6066 0.0
355.0 83.5938 0.0
365.0 83.57379999999999 0.0
375.0 83.5497 0.0
387.0 83.5202 0.0
400.0 83.4928 0.0
412.0 83.4767 0.0
425.0 83.4726 0.0
437.0 83.4832 0.0
450.0 83.5106 0.0
462.0 83.5495 0.0
475.0 83.6037 0.0
487.0 83.66109999999999 0.0
500.0 83.7269 0.0
515.0 83.8009 0.0
530.0 83.8664 0.0
545.0 83.9176 0.0
560.0 83.9498 0.0
580.0 83.9618 0.0
600.0 83.9399 0.0
615.0 83.9032 0.0
630.0 83.8507 0.0
650.0 83.76339999999999 0.0
670.0 83.6618 0.0
690.0 83.5479 0.0
710.0 83.42049999999999 0.0
730.0 83.2753 0.0
750.0 83.1052 0.0
775.0 82.8509 0.0
800.0 82.54729999999999 0.0
825.0 82.19919999999999 0.0
850.0 81.8239 0.0
875.0 81.4478 0.0
900.0 81.1002 0.0
925.0 80.806 0.0
950.0 80.57889999999999 0.0
975.0 80.4183 0.0
1000.0 80.3117 0.0
1030.0 80.2252 0.0
1060.0 80.1505 0.0
1090.0 80.0669 0.0
1120.0 79.9728 0.0
1150.0 79.8825 0.0
1180.0 79.8135 0.0
1220.0 79.75919999999999 0.0
1250.0 79.73169999999999 0.0
1280.0 79.69659999999999 0.0
1320.0 79.6215 0.0
1360.0 79.53309999999999 0.0
1400.0 79.4986 0.0
1450.0 79.631 0.0
1500.0 79.9995 0.0
1550.0 80.5242 0.0
1600.0 81.067 0.0
1650.0 81.538 0.0
1700.0 81.9151 0.0
1750.0 82.1944 0.0
1800.0 82.3697 0.0
1850.0 82.4571 0.0
1900.0 82.50569999999999 0.0
1950.0 82.5654 0.0
2000.0 82.65259999999999 0.0
2060.0 82.7805 0.0
2120.0 82.9332 0.0
2180.0 83.13 0.0
2240.0 83.35759999999999 0.0
2300.0 83.567 0.0
2360.0 83.7391 0.0
2430.0 83.9337 0.0
2500.0 84.15169999999999 0.0
2580.0 84.3926 0.0
2650.0 84.5882 0.0
2720.0 84.7871 0.0
2800.0 84.9617 0.0
2900.0 85.01209999999999 0.0
3000.0 84.9875 0.0
3070.0 84.9683 0.0
3150.0 84.90599999999999 0.0
3250.0 84.75 0.0
3350.0 84.5769 0.0
3450.0 84.41329999999999 0.0
3550.0 84.2374 0.0
3650.0 84.02759999999999 0.0
3750.0 83.8647 0.0
3870.0 83.8115 0.0
4000.0 83.819 0.0
4120.0 83.8474 0.0
4250.0 83.9237 0.0
4370.0 83.9576 0.0
4500.0 83.8796 0.0
4620.0 83.7518 0.0
4750.0 83.5897 0.0
4870.0 83.4339 0.0
5000.0 83.3381 0.0
5150.0 83.31869999999999 0.0
5300.0 83.28099999999999 0.0
5450.0 83.2614 0.0
5600.0 83.3044 0.0
5800.0 83.31989999999999 0.0
6000.0 83.03 0.0
6150.0 82.64359999999999 0.0
6300.0 82.2265 0.0
6500.0 81.75739999999999 0.0
6700.0 81.3798 0.0
6900.0 81.0972 0.0
7100.0 80.9733 0.0
7300.0 80.9003 0.0
7500.0 80.66369999999999 0.0
7750.0 80.2473 0.0
8000.0 80.0914 0.0
8250.0 80.00049999999999 0.0
8500.0 79.8247 0.0
8750.0 79.5413 0.0
9000.0 78.8594 0.0
9250.0 77.913 0.0
9500.0 77.31639999999999 0.0
9750.0 77.1023 0.0
10000.0 76.7362 0.0
10300.0 75.8441 0.0
10600.0 74.8506 0.0
10900.0 73.8569 0.0
11200.0 72.88669999999999 0.0
11500.0 72.19659999999999 0.0
11800.0 71.7684 0.0
12200.0 71.22049999999999 0.0
12500.0 70.871 0.0
12800.0 70.28129999999999 0.0
13200.0 68.59389999999999 0.0
13600.0 65.3169 0.0
14000.0 60.007299999999994 0.0
14500.0 54.1327 0.0
15000.0 56.027699999999996 0.0
15500.0 63.607 0.0
16000.0 70.01169999999999 0.0
16500.0 73.2096 0.0
17000.0 74.5144 0.0
17500.0 75.2096 0.0
18000.0 75.3606 0.0
18500.0 75.0661 0.0
19000.0 74.7211 0.0
19500.0 74.4632 0.0
