Frequency Spectrum for Input Signal

Data Shown:    CoRAY4 (Coda Audio GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 140°  

Freq [Hz]	Signal Level [dBSPL]
22.4	-4
23	-1.5
23.6	0.7
24	3.3
25	5.4
25.8	6.9
26.5	7.7
27.2	10.5
28	12.8
29	14.1
30	15.5
30.7	19
31.5	22.8
32.5	28.6
33.5	29.9
34.5	29.2
35.5	28
36.5	29
37.5	30
38.7	31.6
40	36
41.2	38.7
42.5	43.2
43.7	47.8
45	51.3
46.2	54.8
47.5	57.3
48.7	56.5
50	59.3
51.5	66.4
53	69.5
54.5	72.8
56	75.4
58	77.3
60	78.9
61.5	80.4
63	82.6
65	84.9
67	86.2
69	87.5
71	88.8
73	89.2
75	89.6
77.5	90.5
80	91.7
82.5	92.9
85	94
87.5	95
90	95.8
92.5	96.3
95	96.5
97.5	96.9
100	97
103	97
106	96.7
109	96.7
112	96.5
115	96.4
118	96.1
122	95.9
125	95.7
128	95.7
132	95.7
136	95.8
140	96
145	96.7
150	97
155	97.6
160	98
165	98.3
170	98.6
175	98.7
180	98.9
185	98.8
190	98.7
195	98.4
200	98.1
206	97.7
212	97
218	95.8
224	94.6
230	93.7
236	93.4
240	93.5
250	93.5
258	93.2
265	92.8
272	92.6
280	92.6
290	92.4
300	92
307	91.4
315	90.6
325	89.9
335	89.3
345	88.9
355	89.2
365	89.4
375	89.8
387	89.6
400	89.6
412	89.6
425	89.5
437	89.5
450	89.3
462	88.8
475	88.1
487	88.1
500	87.9
515	87.4
530	85.5
545	84.1
560	84.9
580	86.2
600	87.1
615	87.4
630	86.9
650	86.4
670	86
690	86.3
710	86.7
730	86.8
750	86.2
775	86
800	85.6
825	84.2
850	83.4
875	81.3
900	77.7
925	74.3
950	74
975	72.4
1000	71.3
1030	66.1
1060	53.6
1090	55.4
1120	60
1150	70
1180	71.1
1220	56.9
1250	72.4
1280	71.2
1320	66.3
1360	73.6
1400	73.6
1450	67.9
1500	69.3
1550	71.4
1600	68.7
1650	64.8
1700	72.8
1750	67.2
1800	72
1850	70.1
1900	74
1950	72.4
2000	69.4
2060	68.4
2120	66
2180	66.2
2240	69.6
2300	70.9
2360	70.9
2400	65.9
2500	67.1
2580	63.8
2650	64
2720	69
2800	70
2900	74.6
3000	70.7
3070	70.2
3150	70.1
3250	68.8
3350	72.2
3450	72.5
3550	70.8
3650	64.5
3750	63.3
3870	62
4000	64.9
4120	65.2
4250	60.5
4370	61.9
4500	65.6
4620	64.3
4750	71.4
4870	73.9
5000	74.5
5150	72.5
5300	71.2
5450	67.3
5600	68.4
5800	63.8
6000	59
6150	60
6300	59.9
6500	61.8
6700	63.7
6900	61.6
7100	61.3
7300	63.2
7500	58
7750	61.9
8000	60
8250	59.8
8500	58
8750	58.5
9000	61.7
9250	60
9500	58.7
9750	58.1
10000	60.4
10300	60.2
10600	59.5
10900	58.1
11200	58.8
11500	57.6
11800	55.3
12200	53.7
12500	52.7
12800	52.4
13200	50.4
13600	49.4
14000	48.3
14500	46.5
15000	42.8
15500	43.6
16000	41.8
16500	42
17000	36.1
17500	29.4
18000	34.9
18500	33.9
19000	48
19500	49.6
20000	48.3
20600	35.8
21200	30.9
21800	30.9
22400	32.1
