Frequency Spectrum for Input Signal

Data Shown:    K-Series (SEEBURG acoustic line)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 140°  

Freq [Hz]	Signal Level [dBSPL]
22.4	40.9
23	41.4
23.6	42
24	42.4
25	42.9
25.8	43.4
26.5	43.9
27.2	44.7
28	45.7
29	46.8
30	48.1
30.7	49.6
31.5	51.2
32.5	52.6
33.5	53.3
34.5	53.8
35.5	54.4
36.5	55.5
37.5	56.8
38.7	57.8
40	58.5
41.2	59.2
42.5	60.5
43.7	62.3
45	63.7
46.2	64.7
47.5	65.6
48.7	66.6
50	68
51.5	69.5
53	71.1
54.5	72.8
56	74.3
58	75.5
60	76.9
61.5	78.7
63	80.7
65	82.6
67	84.6
69	86.7
71	88.5
73	89.8
75	90.4
77.5	90.9
80	91.4
82.5	91.5
85	91.5
87.5	91.9
90	92.2
92.5	93
95	94.1
97.5	95
100	95.5
103	95.6
106	95.4
109	95
112	94.8
115	94.3
118	93.6
122	93.5
125	94.3
128	94.7
132	94.2
136	94
140	93.6
145	92.9
150	93.1
155	93.8
160	93.9
165	93.2
170	92.8
175	93
180	93.2
185	93.2
190	93.6
195	94
200	93.6
206	93.2
212	93.2
218	93
224	92.7
230	92.3
236	92
240	92
250	92.2
258	92.2
265	92.1
272	92.3
280	92.4
290	92.3
300	92.1
307	91.7
315	91.3
325	90.9
335	90.5
345	90
355	89.5
365	89.1
375	88.6
387	88.1
400	87.5
412	87
425	86.7
437	86.6
450	86.6
462	86.5
475	86.2
487	86
500	85.7
515	85.6
530	85.3
545	85
560	84.5
580	83.8
600	83.1
615	82.3
630	81.6
650	81.3
670	81.3
690	81.5
710	81.8
730	82.1
750	82.3
775	82.6
800	82.9
825	83.2
850	83.4
875	83.6
900	83.6
925	83.4
950	83.1
975	82.6
1000	81.9
1030	81.2
1060	80.5
1090	79.9
1120	79.5
1150	79.3
1180	79.2
1220	79.1
1250	78.9
1280	78.7
1320	78.2
1360	77.5
1400	76.7
1450	76
1500	75.8
1550	76.1
1600	77
1650	78
1700	78.9
1750	79.4
1800	79.4
1850	79
1900	78.7
1950	78.6
2000	78.3
2060	77.7
2120	77.1
2180	76.4
2240	75.4
2300	75
2360	76.6
2400	78.6
2500	79.4
2580	79
2650	78.6
2720	79.4
2800	80
2900	79.2
3000	77.3
3070	76
3150	76.4
3250	77.2
3350	76.8
3450	76.5
3550	77.7
3650	78.5
3750	78.1
3870	77.4
4000	77.7
4120	78.1
4250	77.6
4370	77.3
4500	77.2
4620	76.5
4750	76
4870	75.9
5000	75.4
5150	75
5300	74.7
5450	74.2
5600	73.9
5800	73.7
6000	73.5
6150	73.1
6300	72.2
6500	71.6
6700	71.8
6900	72.4
7100	72.7
7300	72.5
7500	72.1
7750	71.8
8000	71.8
8250	71.7
8500	71
8750	70.3
9000	69.6
9250	68.1
9500	66.5
9750	66.1
10000	66.1
10300	65
10600	64.1
10900	64.5
11200	65.3
11500	65.3
11800	63.3
12200	59.8
12500	57.6
12800	60.1
13200	62.6
13600	62.9
14000	61.9
14500	60
15000	58.5
15500	58.5
16000	58
16500	55.7
17000	51.9
17500	47.9
18000	46.6
18500	47
19000	46.4
19500	44.4
20000	42.7
20600	41.6
21200	40.5
21800	39.4
22400	38.3
