Frequency Spectrum for Input Signal

Data Shown:    DELTA-X10 (Wharfedale Pro)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 130°

Freq [Hz]	Signal Level [dBSPL]
22.4	64.6
23	64.5
23.6	67.9
24	69.5
25	62.6
25.8	62.2
26.5	58.4
27.2	65.9
28	71.6
29	70.8
30	70.5
30.7	65.2
31.5	67.7
32.5	66.4
33.5	57.2
34.5	59
35.5	59.5
36.5	63
37.5	65.4
38.7	68.4
40	71
41.2	74.8
42.5	77.5
43.7	78.6
45	78.6
46.2	80.5
47.5	82.8
48.7	85
50	85.3
51.5	82.7
53	82
54.5	82.1
56	83.4
58	84.6
60	85.6
61.5	86.3
63	85.9
65	85.1
67	84.6
69	84.4
71	84.2
73	83.8
75	83.7
77.5	84.1
80	85
82.5	85.6
85	86.3
87.5	86.9
90	87
92.5	86.9
95	86.8
97.5	87.6
100	88.5
103	90.1
106	92
109	93.9
112	95.8
115	96.2
118	91.6
122	91.1
125	92
128	91.8
132	90.9
136	90.4
140	90.5
145	90.9
150	91
155	91
160	90.9
165	90.6
170	90.3
175	89.6
180	89
185	88.2
190	87.2
195	85.8
200	84.5
206	83.2
212	83.2
218	83.8
224	84.2
230	84.2
236	84
240	84
250	85.4
258	87.5
265	88
272	87.3
280	86.6
290	86.4
300	87.2
307	87.7
315	88.5
325	88.8
335	88.4
345	89.1
355	90.3
365	91.8
375	93.1
387	92.5
400	90.7
412	89
425	87.4
437	87
450	86.9
462	84.7
475	82.9
487	81.5
500	83.6
515	84.8
530	82.6
545	77.4
560	74.2
580	74.8
600	74.5
615	71
630	67.1
650	62.8
670	68.6
690	78.5
710	83.2
730	83.8
750	80.3
775	82.5
800	83.5
825	80.9
850	82.5
875	84.1
900	81.6
925	82.4
950	79.6
975	79.8
1000	78.2
1030	72.1
1060	78.5
1090	80.7
1120	80.5
1150	81.6
1180	78.6
1220	70.4
1250	71.7
1280	77.3
1320	77
1360	75.9
1400	72.9
1450	73.1
1500	77
1550	75.3
1600	71.5
1650	70.5
1700	75
1750	77.8
1800	79
1850	74.8
1900	67.4
1950	70
2000	66.2
2060	66.4
2120	65.3
2180	62.6
2240	73.6
2300	69.8
2360	73.7
2400	75.6
2500	71.9
2580	76.9
2650	72.2
2720	66.3
2800	71.4
2900	67.6
3000	71.9
3070	73.8
3150	75.7
3250	75.1
3350	74.2
3450	70.9
3550	74.9
3650	75.4
3750	76.2
3870	74.2
4000	74.7
4120	71.7
4250	70
4370	66.2
4500	69.2
4620	69.8
4750	66.5
4870	68.4
5000	71.8
5150	73.1
5300	66.6
5450	68
5600	70.6
5800	70.9
6000	62
6150	66.2
6300	67.7
6500	69.2
6700	62.1
6900	62.3
7100	66.9
7300	72
7500	67.8
7750	64.6
8000	63.2
8250	60.7
8500	59.3
8750	62.7
9000	64.7
9250	62
9500	62.5
9750	60
10000	60.6
10300	57.9
10600	60.6
10900	60
11200	57.6
11500	56.2
11800	59.1
12200	56.4
12500	50.8
12800	51.3
13200	52.5
13600	52.6
14000	57
14500	53.8
15000	54.4
15500	55.7
16000	51.9
16500	53.8
17000	52.2
17500	49
18000	49.2
18500	48.1
19000	47.6
19500	43.9
20000	43.9
20600	44.1
21200	47
21800	41.9
22400	37.1
