Frequency Spectrum for Input Signal

Data Shown:    DELTA-X10 (Wharfedale Pro)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 60°  

Freq [Hz]	Signal Level [dBSPL]
22.4	61.2
23	62.7
23.6	64
24	70.1
25	65.3
25.8	57.3
26.5	62.1
27.2	74
28	72.1
29	76.1
30	64.5
30.7	49.1
31.5	59
32.5	63.3
33.5	59.4
34.5	61.7
35.5	63.2
36.5	67.7
37.5	70.3
38.7	70.5
40	68.9
41.2	74
42.5	78.6
43.7	80.2
45	79.2
46.2	83
47.5	85.2
48.7	85.4
50	85.6
51.5	83.5
53	83.5
54.5	83.7
56	84.6
58	85.9
60	86.9
61.5	87.6
63	87.2
65	86.3
67	85.7
69	85.5
71	85.3
73	84.8
75	84.7
77.5	85
80	85.7
82.5	86.4
85	87.2
87.5	88.3
90	88.8
92.5	89.3
95	89.7
97.5	90.3
100	91.2
103	92.4
106	93.9
109	95.4
112	96.6
115	95.8
118	93.4
122	94.3
125	95
128	95.1
132	94.9
136	94.9
140	94.8
145	94.8
150	94.6
155	94.6
160	94.5
165	94.4
170	94.1
175	93.7
180	93.3
185	92.6
190	91.9
195	90.9
200	90.3
206	89.9
212	89.8
218	90.2
224	90.8
230	91.1
236	91.1
240	91.2
250	92.4
258	93.7
265	93.8
272	94
280	94.7
290	96.3
300	97.7
307	98.4
315	98.4
325	97.2
335	96.5
345	96.4
355	96.6
365	97.2
375	97.9
387	95.1
400	89
412	88.7
425	91.6
437	92.8
450	91.8
462	91.1
475	92.4
487	95.1
500	96.8
515	96.3
530	93.7
545	90
560	87.5
580	85.5
600	81.4
615	72.7
630	78.8
650	88.1
670	93
690	94.6
710	95.9
730	97
750	98.4
775	95.1
800	93.9
825	91.7
850	90.9
875	93.3
900	94.8
925	94
950	93.5
975	92.1
1000	90.8
1030	89.2
1060	80.6
1090	87
1120	90
1150	90.1
1180	89.9
1220	90.8
1250	91.2
1280	92.3
1320	93.8
1360	91.9
1400	91.8
1450	90.6
1500	88.9
1550	91.9
1600	93.2
1650	94
1700	95
1750	95.7
1800	93.8
1850	92.2
1900	88
1950	83.4
2000	79.5
2060	76.1
2120	79.2
2180	83.4
2240	88.7
2300	90.2
2360	92
2400	90.6
2500	85
2580	80.1
2650	85.3
2720	85.9
2800	87.2
2900	84.6
3000	84
3070	83.2
3150	82.3
3250	81.5
3350	80.8
3450	84
3550	83
3650	79.2
3750	80.1
3870	83
4000	83.8
4120	81.5
4250	80.9
4370	85.6
4500	82.7
4620	86.3
4750	87.2
4870	87.5
5000	88.3
5150	89.2
5300	86.2
5450	84.5
5600	87.4
5800	85.7
6000	85.6
6150	83.6
6300	86.3
6500	85.7
6700	83.4
6900	82.9
7100	82
7300	81.8
7500	83.1
7750	73.2
8000	78.3
8250	73.8
8500	77.2
8750	80.5
9000	85.7
9250	86.8
9500	79.8
9750	74
10000	78.8
10300	74.9
10600	81.7
10900	81.5
11200	77.8
11500	74.4
11800	77.9
12200	68.4
12500	73.5
12800	76
13200	73.9
13600	71.9
14000	77.6
14500	72.6
15000	73.2
15500	74.3
16000	75.4
16500	72.9
17000	67.4
17500	70.5
18000	72.9
18500	71.6
19000	73.7
19500	69.3
20000	65.6
20600	66.9
21200	58.7
21800	61.8
22400	59.7
