"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.0371	20.5078	55.0647	20.5078	56.475	20.5078	56.0604	20.5078	55.1988	20.5078	56.1108
21.9727	57.3327	21.9727	54.935	21.9727	56.6244	21.9727	56.234	21.9727	55.4183	21.9727	56.2727
23.4375	57.9134	23.4375	55.3102	23.4375	57.1465	23.4375	56.717	23.4375	55.788	23.4375	56.7621
24.9023	58.3697	24.9023	55.3486	24.9023	57.5032	24.9023	56.973	24.9023	55.8415	24.9023	57.043
26.3672	58.5413	26.3672	54.6439	26.3672	57.4595	26.3672	56.8166	26.3672	55.3629	26.3672	56.9067
27.832	58.6162	27.832	53.5853	27.832	57.2765	27.832	56.5578	27.832	54.9157	27.832	56.6646
29.2969	60.4004	29.2969	55.5456	29.2969	59.0936	29.2969	58.4561	29.2969	56.9878	29.2969	58.5347
30.7617	59.5066	30.7617	53.2057	30.7617	57.9456	30.7617	56.9958	30.7617	54.9311	30.7617	57.1882
32.2266	58.3664	32.2266	48.946	32.2266	56.2352	32.2266	54.8222	32.2266	51.483	32.2266	55.2426
33.6914	60.493	33.6914	55.2726	33.6914	58.7922	33.6914	57.7985	33.6914	55.8945	33.6914	58.119
35.1563	62.3775	35.1563	59.4836	35.1563	61.1691	35.1563	60.651	35.1563	59.8456	35.1563	60.8368
36.6211	63.9944	36.6211	62.5766	36.6211	63.2674	36.6211	63.0136	36.6211	62.7317	36.6211	63.1299
38.0859	63.762	38.0859	62.279	38.0859	62.9573	38.0859	62.6222	38.0859	62.1154	38.0859	62.7705
39.5508	64.1237	39.5508	65.4958	39.5508	64.3047	39.5508	64.4548	39.5508	64.7967	39.5508	64.5539
41.0156	68.5889	41.0156	70.101	41.0156	69.0667	41.0156	69.1731	41.0156	69.323	41.0156	69.2185
42.4805	70.4154	42.4805	71.0171	42.4805	70.6183	42.4805	70.6544	42.4805	70.7085	42.4805	70.6678
43.9453	70.4312	43.9453	70.7732	43.9453	70.4385	43.9453	70.6713	43.9453	71.2226	43.9453	70.663
45.4102	70.3193	45.4102	70.9617	45.4102	70.5084	45.4102	70.6259	45.4102	70.879	45.4102	70.6309
46.875	70.6236	46.875	71.1715	46.875	70.8001	46.875	70.8545	46.875	70.9552	46.875	70.8637
48.3398	71.5787	48.3398	72.0713	48.3398	71.731	48.3398	71.7999	48.3398	71.9084	48.3398	71.8016
51.2695	72.7199	51.2695	73.0659	51.2695	72.8378	51.2695	72.8839	51.2695	72.9608	51.2695	72.8834
52.7344	72.9157	52.7344	73.2486	52.7344	73.0278	52.7344	73.081	52.7344	73.1771	52.7344	73.079
54.1992	73.2395	54.1992	73.5699	54.1992	73.356	54.1992	73.3947	54.1992	73.4557	54.1992	73.3944
55.6641	73.8967	55.6641	74.1886	55.6641	74.0033	55.6641	74.0424	55.6641	74.099	55.6641	74.0391
58.5938	74.6146	58.5938	74.8434	58.5938	74.6986	58.5938	74.7352	58.5938	74.8025	58.5938	74.7321
60.0586	74.9823	60.0586	75.186	60.0586	75.059	60.0586	75.0921	60.0586	75.1526	60.0586	75.0887
62.9883	75.6231	62.9883	75.7714	62.9883	75.6927	62.9883	75.697	62.9883	75.709	62.9883	75.6974
64.4531	75.8525	64.4531	76.0255	64.4531	75.946	64.4531	75.917	64.4531	75.864	64.4531	75.924
67.3828	76.5313	67.3828	76.7504	67.3828	76.6615	67.3828	76.5948	67.3828	76.4502	67.3828	76.6075
