"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	56.475	20.5078	56.0604	20.5078	54.8778	20.5078	55.5722
21.9727	56.6244	21.9727	56.234	21.9727	55.1119	21.9727	55.7673
23.4375	57.1465	23.4375	56.717	23.4375	55.43	23.4375	56.1857
24.9023	57.5032	24.9023	56.973	24.9023	55.3992	24.9023	56.3422
26.3672	57.4595	26.3672	56.8166	26.3672	54.7573	26.3672	56.0165
27.832	57.2765	27.832	56.5578	27.832	54.2108	27.832	55.6675
29.2969	59.0936	29.2969	58.4561	29.2969	56.3686	29.2969	57.6434
30.7617	57.9456	30.7617	56.9958	30.7617	54.0197	30.7617	55.9485
32.2266	56.2352	32.2266	54.8222	32.2266	49.6469	32.2266	53.3182
33.6914	58.7922	33.6914	57.7985	33.6914	55.1193	33.6914	56.8673
35.1563	61.1691	35.1563	60.651	35.1563	59.5767	35.1563	60.2365
36.6211	63.2674	36.6211	63.0136	36.6211	62.6567	36.6211	62.8816
38.0859	62.9573	38.0859	62.6222	38.0859	61.9577	38.0859	62.3568
39.5508	64.3047	39.5508	64.4548	39.5508	64.9122	39.5508	64.675
41.0156	69.0667	41.0156	69.1731	41.0156	69.3635	41.0156	69.2546
42.4805	70.6183	42.4805	70.6544	42.4805	70.7223	42.4805	70.6834
43.9453	70.4385	43.9453	70.6713	43.9453	71.4052	43.9453	71.0337
45.4102	70.5084	45.4102	70.6259	45.4102	70.9648	45.4102	70.7864
46.875	70.8001	46.875	70.8545	46.875	70.9882	46.875	70.9153
48.3398	71.731	48.3398	71.7999	48.3398	71.9421	48.3398	71.8624
51.2695	72.8378	51.2695	72.8839	51.2695	72.9852	51.2695	72.9288
52.7344	73.0278	52.7344	73.081	52.7344	73.2085	52.7344	73.1386
54.1992	73.356	54.1992	73.3947	54.1992	73.4745	54.1992	73.4296
55.6641	74.0033	55.6641	74.0424	55.6641	74.1158	55.6641	74.0738
58.5938	74.6986	58.5938	74.7352	58.5938	74.8247	58.5938	74.7756
60.0586	75.059	60.0586	75.0921	60.0586	75.1721	60.0586	75.1282
62.9883	75.6927	62.9883	75.697	62.9883	75.713	62.9883	75.7046
64.4531	75.946	64.4531	75.917	64.4531	75.8458	64.4531	75.8853
67.3828	76.6615	67.3828	76.5948	67.3828	76.3989	67.3828	76.5059
68.8477	77.0938	68.8477	77.0314	68.8477	76.8443	68.8477	76.9462
71.7773	77.8663	71.7773	77.785	71.7773	77.539	71.7773	77.6733
74.707	77.868	74.707	77.8501	74.707	77.7916	74.707	77.8229
77.6367	78.3743	77.6367	78.4338	77.6367	78.5845	77.6367	78.5027
79.1016	78.949	79.1016	78.9997	79.1016	79.1168	79.1016	79.0522
82.0313	79.4454	82.0313	79.4438	82.0313	79.4035	82.0313	79.4229
84.9609	79.5791	84.9609	79.6685	84.9609	79.9072	84.9609	79.7794
87.8906	79.9489	87.8906	80.0795	87.8906	80.5297	87.8906	80.2992
