Frequency Spectrum for Input Signal

Data Shown:    DZR12 H90°xV60° (YAMAHA)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 140°  

Freq [Hz]	Signal Level [dBSPL]
22.4	58.6
23	60.2
23.6	61.7
24	63.2
25	64.7
25.8	66.2
26.5	67.7
27.2	69.2
28	71.1
29	73.3
30	74.9
30.7	76.2
31.5	77.4
32.5	79
33.5	80.7
34.5	81.9
35.5	83.2
36.5	84.6
37.5	85.9
38.7	87.1
40	88.2
41.2	89.2
42.5	90.1
43.7	91.1
45	92.1
46.2	92.9
47.5	93.9
48.7	95
50	95.9
51.5	96.9
53	97.8
54.5	98.6
56	99.1
58	99.8
60	100.4
61.5	100.9
63	101.2
65	101.6
67	102
69	102.2
71	102.5
73	102.7
75	102.9
77.5	103.2
80	103.6
82.5	103.9
85	104.1
87.5	104.1
90	104
92.5	103.9
95	103.8
97.5	103.7
100	103.5
103	103.2
106	102.9
109	102.6
112	102.4
115	102.1
118	101.9
122	101.6
125	101.2
128	100.7
132	100
136	99.3
140	98.4
145	97.6
150	96.9
155	96.2
160	95.6
165	95.2
170	94.9
175	94.9
180	94.9
185	95.1
190	95.4
195	95.7
200	96
206	96.3
212	96.4
218	96.5
224	96.6
230	96.8
236	96.8
240	96.6
250	96.2
258	95.3
265	94.3
272	93.3
280	92.6
290	92.1
300	91.9
307	92.1
315	92.4
325	92.9
335	93.4
345	93.7
355	93.9
365	93.9
375	93.8
387	93.5
400	93.2
412	93
425	93
437	93.1
450	93.1
462	92.6
475	91.8
487	91
500	90.5
515	90.6
530	91.2
545	91.6
560	91.9
580	91.7
600	91.2
615	90.8
630	90.4
650	90
670	89.5
690	89
710	88.8
730	88.7
750	88.7
775	88.8
800	89.1
825	89.4
850	89.8
875	90
900	90.1
925	90
950	89.5
975	88.6
1000	87.6
1030	86.5
1060	86
1090	85.9
1120	86
1150	86.5
1180	87
1220	87.9
1250	89
1280	89.2
1320	88.6
1360	87
1400	85.1
1450	83.4
1500	81.8
1550	80.2
1600	78.4
1650	76.1
1700	74.2
1750	72.9
1800	72.3
1850	73
1900	74.1
1950	74.9
2000	75.4
2060	75.2
2120	74.9
2180	74.8
2240	74.8
2300	75.2
2360	75.8
2400	76.2
2500	77.3
2580	78.1
2650	78.5
2720	78.7
2800	78
2900	76.8
3000	75.6
3070	74.2
3150	73.3
3250	72.7
3350	72.5
3450	72.8
3550	73.1
3650	73.4
3750	73.5
3870	73.5
4000	73.7
4120	74.2
4250	74.8
4370	75.5
4500	76
4620	76.3
4750	76.2
4870	75.6
5000	75.1
5150	74.2
5300	73.2
5450	72.8
5600	72.8
5800	73.1
6000	73.9
6150	74.2
6300	73.8
6500	73.2
6700	72.2
6900	71.3
7100	70.6
7300	70
7500	69.7
7750	69.7
8000	70
8250	70.4
8500	70.8
8750	71.1
9000	71.6
9250	72.3
9500	72.8
9750	73.2
10000	73
10300	72.1
10600	70.5
10900	68.4
11200	66.3
11500	64.8
11800	63.9
12200	63.5
12500	63.5
12800	63.6
13200	63.7
13600	63.3
14000	63
14500	62.8
15000	63
15500	64
16000	64.3
16500	63.9
17000	62.3
17500	59.4
18000	56.1
18500	53
19000	51.4
19500	51.5
20000	52.9
20600	54.7
21200	56
21800	57
22400	58
