"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	56.0987
21.2402	57.0838
21.9727	57.8636
22.7051	60.0494
23.4375	60.5438
24.1699	62.085
25.6348	64.6867
26.3672	65.8938
27.0996	67.2186
27.832	68.3144
29.2969	70.463
30.0293	71.4051
31.4941	73.4504
32.2266	74.5666
33.6914	76.5461
34.4238	77.4018
35.8887	78.8998
37.3535	80.1114
38.8184	80.9661
39.5508	81.2518
41.0156	81.6493
42.4805	81.8353
43.9453	81.8318
45.4102	81.8685
47.6074	81.9271
49.0723	81.9472
50.5371	82.0136
52.7344	82.1676
54.1992	82.2926
56.3965	82.4826
58.5938	82.7076
60.0586	82.8753
62.2559	83.1437
64.4531	83.3316
66.6504	83.6356
69.5801	83.9344
71.7773	84.1576
73.9746	84.3734
76.9043	84.6602
79.834	84.8563
82.7637	85.1655
85.6934	85.5213
88.623	85.5449
91.5527	85.5996
94.4824	85.9542
98.1445	86.1608
101.807	86.3042
105.469	86.495
109.131	86.6898
112.793	86.777
116.455	86.8205
120.85	86.927
125.244	86.8869
129.639	86.7665
134.033	86.6053
138.428	86.4921
143.555	86.3996
148.682	86.2283
153.809	86.1686
159.668	86.1912
164.795	86.0083
170.654	85.7565
176.514	85.5879
183.105	85.404
189.697	85.4089
196.289	85.4759
202.881	85.4973
210.205	85.5648
217.529	85.5141
225.586	85.7396
232.91	85.868
241.699	85.7552
249.756	85.7963
258.545	85.8816
268.066	85.4806
277.588	85.4118
287.109	85.4514
297.363	85.2
307.617	85.2411
318.604	85.0153
329.59	85.0141
341.309	84.9891
353.76	85.3793
366.211	85.5285
378.662	85.5626
392.578	84.9153
405.762	84.7338
420.41	85.0198
435.059	84.6014
450.439	84.4631
466.553	84.4132
482.666	84.3002
500.244	84.2393
517.822	84.0555
536.133	83.9288
554.443	83.7383
574.219	84.3095
594.727	84.1333
615.234	84.0698
637.207	84.4285
659.912	84.0503
683.35	83.9934
706.787	83.906
731.689	83.7412
758.057	83.339
784.424	83.212
812.256	83.116
840.82	82.7577
870.85	83.0454
901.611	82.6016
933.105	82.5104
966.064	82.6476
999.756	82.8479
1,034.91	82.4003
1,071.53	81.8982
1,109.62	81.7699
1,148.44	81.6312
1,189.45	82.0287
1,231.2	82.1592
1,274.41	82.2733
1,319.82	81.9826
1,365.97	81.3737
1,414.31	81.1638
1,464.11	81.3595
1,515.38	81.4843
1,568.85	81.4087
1,624.51	81.0095
1,681.64	81.0887
1,740.97	81.3873
1,802.49	81.5499
1,866.21	81.1453
1,932.13	80.7221
2,000.24	81.178
2,070.56	81.74
2,143.8	81.3919
2,219.24	80.8438
2,297.61	81.9635
2,378.17	82.2997
2,462.4	81.9682
2,548.83	82.0134
2,638.92	82.4055
2,731.93	82.3338
2,828.61	82.5225
2,928.22	82.407
3,031.49	82.1522
3,138.43	82.2488
3,249.02	81.9659
3,363.28	81.7322
3,481.93	81.9989
3,604.98	81.8534
3,732.42	81.8602
3,863.53	81.9761
3,999.76	81.9825
4,141.11	81.9239
4,286.87	82.1138
4,438.48	81.8425
4,594.48	81.8152
4,757.08	82.0053
4,924.8	82.1957
5,098.39	82.2691
5,277.83	82.028
5,463.87	82.1129
5,656.49	81.6049
5,856.45	81.598
6,062.99	81.6019
6,276.86	81.7251
6,498.05	81.7788
6,727.29	81.9463
6,964.6	81.8536
7,209.96	81.4927
7,464.11	81.0644
7,727.78	80.707
8,000.24	80.7314
8,282.23	81.1193
8,574.46	81.3442
8,876.22	81.2112
9,189.7	80.7208
9,513.43	80.4373
9,848.88	80.6077
10,196.8	80.8623
10,556.4	80.7974
10,928.5	80.5648
11,313.7	80.3434
11,712.9	79.9412
12,126	79.8685
12,553.7	79.8867
12,996.1	79.8283
13,454.6	79.7307
13,928.5	79.613
14,419.9	79.5115
14,928.2	79.5372
15,454.8	79.109
15,999.8	78.5159
16,564.5	78.4075
17,148.2	78.5529
17,753.2	78.4841
18,379.4	77.7612
19,027.6	77.1273
19,698.5	76.5847
19,999.5	76.2779
