"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	63.9559
23.4375	66.2363
26.3672	68.1006
29.2969	69.6526
32.2266	71.2192
35.1563	72.5872
38.0859	73.8705
41.0156	75.0037
43.9453	76.1861
46.875	77.2723
49.8047	78.2522
52.7344	79.2086
55.6641	80.0919
58.5938	81.0053
61.5234	81.7234
64.4531	82.4981
67.3828	83.1848
70.3125	83.8028
73.2422	84.4095
76.1719	84.9987
79.1016	85.4375
82.0313	85.9081
84.9609	86.2787
87.8906	86.5676
90.8203	86.8258
93.75	87.1677
96.6797	87.2776
102.539	87.5837
105.469	87.6859
108.398	87.8349
111.328	87.9572
117.188	88.0878
120.117	88.1277
125.977	88.0163
128.906	87.9602
134.766	87.748
137.695	87.6712
143.555	87.5586
149.414	87.4314
155.273	87.3939
158.203	87.421
164.063	87.5954
169.922	87.2329
175.781	87.0117
181.641	86.9071
190.43	86.8709
196.289	86.8098
202.148	86.7723
210.938	86.7305
216.797	86.6147
225.586	86.8315
234.375	86.9
240.234	86.6396
249.023	86.6529
257.813	86.8941
266.602	86.2938
278.32	86.4437
287.109	86.5202
295.898	86.595
307.617	86.2758
319.336	87.0792
331.055	87.0075
342.773	86.3101
354.492	86.6171
366.211	86.6372
377.93	86.8673
392.578	85.8249
407.227	85.5962
421.875	85.5564
436.523	85.4172
451.172	85.6387
465.82	85.3357
483.398	85.4042
500.977	84.6338
518.555	84.1133
536.133	84.2581
553.711	84.5556
574.219	84.0657
594.727	83.9248
615.234	83.952
638.672	83.6726
659.18	83.0969
682.617	83.8655
706.055	83.9709
732.422	83.6637
758.789	84.5232
785.156	83.5574
811.523	83.9135
840.82	83.9759
870.117	83.8124
902.344	84.1184
931.641	84.3296
966.797	84.2967
999.023	84.4877
1,034.18	84.632
1,072.27	85.035
1,110.35	84.8911
1,148.44	85.4227
1,189.45	85.4291
1,230.47	85.4688
1,274.41	85.3118
1,318.36	85.0957
1,365.23	84.7603
1,415.04	84.585
1,464.84	84.6028
1,514.65	84.8154
1,570.31	84.8425
1,623.05	84.4444
1,681.64	84.1589
1,740.23	84.0653
1,801.76	84.2729
1,866.21	83.9679
1,930.66	83.5869
2,000.98	84.1498
2,071.29	85.0295
2,144.53	84.966
2,217.77	84.638
2,296.88	85.6425
2,378.91	86.4755
2,460.94	86.6369
2,548.83	85.883
2,639.65	84.432
2,733.4	84.5406
2,827.15	84.6007
2,926.76	84.3222
3,032.23	84.0128
3,137.7	84.1967
3,249.02	84.1034
3,363.28	83.7609
3,483.4	83.8958
3,606.45	83.5259
3,732.42	83.1898
3,864.26	83.4935
3,999.02	83.6679
4,139.65	83.5437
4,286.13	84.0454
4,438.48	84.3346
4,593.75	84.4474
4,757.81	84.4514
4,924.8	84.5273
5,097.66	83.808
5,279.3	83.0637
5,463.87	83.0943
5,657.23	82.5909
5,856.45	82.7078
6,061.52	82.9929
6,275.39	83.3223
6,498.05	83.3476
6,726.56	83.3348
6,963.87	83.335
7,209.96	83.0528
7,464.84	82.8249
7,728.52	82.8696
8,000.98	83.4144
8,282.23	83.6113
8,575.2	83.7631
8,876.95	83.5902
9,190.43	83.3548
9,512.7	83.3287
9,849.61	83.3808
10,195.3	83.5134
10,555.7	83.6446
10,927.7	83.502
11,314.5	83.2641
11,712.9	82.8624
12,126	82.8358
12,553.7	82.6598
12,996.1	82.4936
13,453.1	82.2887
13,927.7	82.0631
14,419.9	81.7946
14,929.7	81.8779
15,454.1	82.216
15,999	82.2818
16,564.5	81.9396
17,147.5	82.2337
17,753.9	82.4046
18,377.9	82.0659
19,028.3	81.8008
19,699.2	81.7379
19,998	81.6325
