"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	64.1797	20.5078	64.0464	20.5078	63.5252	20.5078	63.807
23.4375	66.4668	23.4375	66.3244	23.4375	65.7957	23.4375	66.0833
26.3672	68.3203	26.3672	68.1819	26.3672	67.6876	26.3672	67.9569
29.2969	69.8814	29.2969	69.7316	29.2969	69.2248	29.2969	69.5029
32.2266	71.4451	32.2266	71.2926	32.2266	70.8027	32.2266	71.0728
35.1563	72.8094	35.1563	72.653	35.1563	72.1876	35.1563	72.4462
38.0859	74.1047	38.0859	73.9349	38.0859	73.4482	38.0859	73.7204
41.0156	75.2223	41.0156	75.0551	41.0156	74.6277	41.0156	74.8695
43.9453	76.4338	43.9453	76.2406	43.9453	75.756	43.9453	76.0321
46.875	77.5489	46.875	77.3251	46.875	76.7914	46.875	77.0989
49.8047	78.5124	49.8047	78.2954	49.8047	77.8092	49.8047	78.0911
52.7344	79.4812	52.7344	79.2472	52.7344	78.7496	52.7344	79.041
55.6641	80.3561	55.6641	80.1186	55.6641	79.6617	55.6641	79.9333
58.5938	81.2674	58.5938	81.0223	58.5938	80.5914	58.5938	80.8515
61.5234	82.0177	61.5234	81.7354	61.5234	81.2597	61.5234	81.5504
64.4531	82.8139	64.4531	82.5073	64.4531	81.9952	64.4531	82.3097
67.3828	83.5131	67.3828	83.1857	67.3828	82.6679	67.3828	82.9899
70.3125	84.0995	70.3125	83.787	70.3125	83.3592	70.3125	83.6323
73.2422	84.7323	73.2422	84.3823	73.2422	83.9404	73.2422	84.2287
76.1719	85.3208	76.1719	84.9624	76.1719	84.5383	76.1719	84.8195
79.1016	85.7628	79.1016	85.3825	79.1016	85.0036	79.1016	85.2667
82.0313	86.291	82.0313	85.855	82.0313	85.3692	82.0313	85.6988
84.9609	86.7067	84.9609	86.2297	84.9609	85.6426	84.9609	86.0335
87.8906	86.942	87.8906	86.4957	87.8906	86.0469	87.8906	86.36
90.8203	87.1575	90.8203	86.7204	90.8203	86.4316	90.8203	86.662
93.75	87.6263	93.75	87.0665	93.75	86.5643	93.75	86.9303
96.6797	87.7478	96.6797	87.1793	96.6797	86.633	96.6797	87.0238
102.539	88.0769	102.539	87.4472	102.539	86.9322	102.539	87.3208
105.469	88.2067	105.469	87.5438	105.469	86.9959	105.469	87.4093
108.398	88.3764	108.398	87.6818	108.398	87.1138	108.398	87.5451
111.328	88.5125	111.328	87.7869	111.328	87.229	111.328	87.6624
117.188	88.6844	117.188	87.8898	117.188	87.3009	117.188	87.767
120.117	88.7316	120.117	87.9084	120.117	87.3534	120.117	87.8085
125.977	88.6767	125.977	87.7687	125.977	87.1735	125.977	87.6704
128.906	88.6594	128.906	87.7101	128.906	87.0337	128.906	87.584
134.766	88.4329	134.766	87.4527	134.766	86.8979	134.766	87.3912
137.695	88.3753	137.695	87.3485	137.695	86.829	137.695	87.3152
143.555	88.35	143.555	87.2088	143.555	86.5747	143.555	87.1508
149.414	88.3043	149.414	87.0615	149.414	86.291	149.414	86.9676
