Frequency Spectrum for Input Signal

Data Shown:    ULTRA-X40 110H50V (Meyer Sound Laboratories, Inc.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 110°

Freq [Hz]	Signal Level [dBSPL]
22.4	37.9
23	37.1
23.6	35.8
24	34
25	34
25.8	34.7
26.5	35.3
27.2	35.8
28	35.8
29	35.8
30	36.1
30.7	39
31.5	41.2
32.5	42.7
33.5	43.6
34.5	44.4
35.5	46.3
36.5	50.3
37.5	52.5
38.7	54.8
40	56.8
41.2	58.6
42.5	60.6
43.7	62.2
45	64.2
46.2	65.7
47.5	67.5
48.7	69.1
50	72
51.5	74.1
53	76.2
54.5	77.9
56	79.8
58	81.4
60	82.8
61.5	84.3
63	85.5
65	86.4
67	86.8
69	87.1
71	87.3
73	87.2
75	87.4
77.5	87.7
80	87.9
82.5	88
85	87.9
87.5	88.6
90	88.4
92.5	88.6
95	88.8
97.5	88.5
100	89
103	88.9
106	88.9
109	88.4
112	88.4
115	88.2
118	88.2
122	88.2
125	88.8
128	89.3
132	89.2
136	89
140	88.6
145	88.1
150	87.6
155	87.3
160	87.2
165	87
170	86.8
175	86.6
180	86.6
185	86.7
190	86.8
195	86.9
200	86.7
206	86.4
212	85.9
218	85.4
224	85
230	84.2
236	83.5
240	82.9
250	82.2
258	82.1
265	82.7
272	82.9
280	83.4
290	84.2
300	84.7
307	85
315	84.6
325	83.4
335	82.2
345	81.2
355	80.5
365	80.2
375	80
387	80
400	79.9
412	79.8
425	78.9
437	76
450	68.7
462	68.3
475	73.9
487	77.3
500	79.3
515	81.6
530	81.7
545	78.4
560	76.4
580	75.1
600	74.7
615	76.3
630	78.3
650	78.5
670	76.4
690	75
710	74.2
730	71.4
750	71
775	75.7
800	76.4
825	75.4
850	74.9
875	75.2
900	76
925	77.4
950	78.9
975	77.7
1000	76.2
1030	76.3
1060	76.8
1090	75.5
1120	73.8
1150	72.1
1180	70.9
1220	70.3
1250	67.1
1280	67
1320	66.9
1360	70
1400	70.2
1450	67.3
1500	67.1
1550	69.1
1600	71.2
1650	68.5
1700	67.1
1750	68.3
1800	69.2
1850	69.4
1900	68.4
1950	66.8
2000	62
2060	64.3
2120	67.9
2180	70
2240	67.5
2300	63.7
2360	68.3
2400	68.6
2500	67.4
2580	66.9
2650	63.6
2720	63
2800	62.6
2900	66.7
3000	69.4
3070	66.4
3150	64.6
3250	62.3
3350	59.5
3450	56.5
3550	63.9
3650	64.7
3750	64.1
3870	60.3
4000	60.9
4120	57.7
4250	49.9
4370	46.2
4500	44.6
4620	49.9
4750	48.4
4870	49.4
5000	57.4
5150	58.2
5300	54.4
5450	49.4
5600	53
5800	56.9
6000	56
6150	48.4
6300	56.8
6500	58.4
6700	54.6
6900	52.8
7100	59.7
7300	59
7500	54.7
7750	59.4
8000	60.2
8250	54.3
8500	52.3
8750	56.8
9000	55.2
9250	54.9
9500	53.8
9750	54.2
10000	57.8
10300	55.2
10600	52.5
10900	52.2
11200	48.7
11500	47.9
11800	45.8
12200	47.6
12500	43.4
12800	44.1
13200	44.8
13600	44.1
14000	44.2
14500	41.4
15000	40.2
15500	37.1
16000	36.9
16500	37.8
17000	39.9
17500	38.1
18000	35.9
18500	38.9
19000	37.8
19500	32.2
20000	32.2
20600	27.8
21200	14.2
21800	12.6
22400	12.2
