"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.6826	20.5078	56.1811	20.5078	57.0645	20.5078	56.5914	20.5078	61.2128	20.5078	57.6382
23.4375	59.8481	23.4375	59.3302	23.4375	59.3689	23.4375	59.5817	23.4375	64.9053	23.4375	60.6049
26.3672	63.5621	26.3672	63.3477	26.3672	63.2036	26.3672	63.6188	26.3672	68.214	26.3672	64.3523
29.2969	67.1679	29.2969	67.0787	29.2969	66.8662	29.2969	67.3758	29.2969	71.383	29.2969	67.9146
32.2266	70.9309	32.2266	71.0013	32.2266	70.7047	32.2266	71.2825	32.2266	74.6884	32.2266	71.6474
35.1563	74.7204	35.1563	74.7057	35.1563	74.4942	35.1563	75.0368	35.1563	77.8492	35.1563	75.2772
38.0859	78.0125	38.0859	77.9809	38.0859	77.8002	38.0859	78.3192	38.0859	80.6996	38.0859	78.4786
41.0156	80.7439	41.0156	80.6971	41.0156	80.5369	41.0156	81.0405	41.0156	83.051	41.0156	81.1353
43.9453	82.5994	43.9453	82.5025	43.9453	82.3887	43.9453	82.8635	43.9453	84.5892	43.9453	82.9171
46.875	83.6406	46.875	83.5177	46.875	83.4254	46.875	83.889	46.875	85.3854	46.875	83.9078
49.8047	84.1394	49.8047	83.9849	49.8047	83.9181	49.8047	84.3669	49.8047	85.6725	49.8047	84.3601
52.7344	84.4228	52.7344	84.253	52.7344	84.2011	52.7344	84.6353	52.7344	85.7737	52.7344	84.608
55.6641	84.6158	55.6641	84.4226	55.6641	84.3914	55.6641	84.8074	55.6641	85.8035	55.6641	84.7655
58.5938	84.8113	58.5938	84.5936	58.5938	84.5812	58.5938	84.984	58.5938	85.8562	58.5938	84.9289
61.5234	84.9587	61.5234	84.7062	61.5234	84.7208	61.5234	85.1035	61.5234	85.8603	61.5234	85.0396
64.4531	85.1615	64.4531	84.8674	64.4531	84.9155	64.4531	85.2726	64.4531	85.9115	64.4531	85.2019
67.3828	85.4455	67.3828	85.0961	67.3828	85.1896	67.3828	85.5141	67.3828	86.0382	67.3828	85.4397
70.3125	85.606	70.3125	85.2359	70.3125	85.3412	70.3125	85.6597	70.3125	86.1322	70.3125	85.5812
73.2422	85.8951	73.2422	85.5241	73.2422	85.6315	73.2422	85.9465	73.2422	86.3674	73.2422	85.8626
76.1719	86.1616	76.1719	85.7574	76.1719	85.8905	76.1719	86.1828	76.1719	86.5218	76.1719	86.0973
79.1016	86.2975	79.1016	85.8901	79.1016	86.0212	79.1016	86.3232	79.1016	86.651	79.1016	86.2325
82.0313	86.6259	82.0313	86.2026	82.0313	86.362	82.0313	86.6121	82.0313	86.8159	82.0313	86.5264
84.9609	87.0021	84.9609	86.5143	84.9609	86.7503	84.9609	86.895	84.9609	86.8596	84.9609	86.8225
87.8906	86.9515	87.8906	86.499	87.8906	86.6664	87.8906	86.935	87.8906	87.1278	87.8906	86.8406
90.8203	87.0385	90.8203	86.5739	90.8203	86.741	90.8203	87.0276	90.8203	87.2419	90.8203	86.9287
93.75	87.3561	93.75	86.7782	93.75	87.0474	93.75	87.2428	93.75	87.2911	93.75	87.1586
96.6797	87.6355	96.6797	87.0882	96.6797	87.3606	96.6797	87.4996	96.6797	87.3963	96.6797	87.4209
102.539	87.9009	102.539	87.3013	102.539	87.5937	102.539	87.737	102.539	87.6506	102.539	87.66
105.469	88.0193	105.469	87.3618	105.469	87.6992	105.469	87.8164	105.469	87.6878	105.469	87.7442
108.398	88.1464	108.398	87.5124	108.398	87.8429	108.398	87.9405	108.398	87.7802	108.398	87.8731
111.328	88.3613	111.328	87.7068	111.328	88.0528	111.328	88.1396	111.328	87.952	111.328	88.0735
117.188	88.683	117.188	87.9835	117.188	88.3589	117.188	88.4168	117.188	88.2017	117.188	88.3608
120.117	88.8493	120.117	88.0951	120.117	88.5033	120.117	88.5433	120.117	88.3254	120.117	88.4952
125.977	88.9553	125.977	88.1851	125.977	88.628	125.977	88.6139	125.977	88.2869	125.977	88.5751
128.906	88.938	128.906	88.1557	128.906	88.6095	128.906	88.5848	128.906	88.2041	128.906	88.5446
134.766	88.9584	134.766	88.1021	134.766	88.5823	134.766	88.5769	134.766	88.282	134.766	88.5394
137.695	88.99	137.695	88.0496	137.695	88.5837	137.695	88.5625	137.695	88.2897	137.695	88.5336
143.555	89.045	143.555	87.9698	143.555	88.6085	143.555	88.5176	143.555	88.186	143.555	88.5108
149.414	89.1808	149.414	87.9979	149.414	88.7449	149.414	88.5568	149.414	88.0774	149.414	88.573
155.273	89.3668	155.273	88.1678	155.273	88.9503	155.273	88.7184	155.273	88.111	155.273	88.7381
158.203	89.3583	158.203	88.1578	158.203	88.9406	158.203	88.7034	158.203	88.0909	158.203	88.7255
164.063	89.34	164.063	88.0796	164.063	88.9037	164.063	88.6648	164.063	88.0422	164.063	88.6851
169.922	89.1209	169.922	88.0042	169.922	88.737	169.922	88.4957	169.922	87.9224	169.922	88.5244
175.781	88.9916	175.781	87.7846	175.781	88.5735	175.781	88.2762	175.781	87.6947	175.781	88.332
181.641	88.9721	181.641	87.5875	181.641	88.5161	181.641	88.1161	181.641	87.3558	181.641	88.1994
190.43	88.9191	190.43	87.4788	190.43	88.4556	190.43	88.0395	190.43	87.2085	190.43	88.1209
196.289	88.8144	196.289	87.2967	196.289	88.3419	196.289	87.864	196.289	87.0781	196.289	87.9768
202.148	88.9799	202.148	87.3528	202.148	88.5478	202.148	87.9323	202.148	86.9559	202.148	88.081
210.938	88.8794	210.938	87.4736	210.938	88.504	210.938	87.8921	210.938	86.9174	210.938	88.0473
216.797	88.6546	216.797	87.1924	216.797	88.2304	216.797	87.635	216.797	86.7079	216.797	87.7917
225.586	88.7149	225.586	87.0593	225.586	88.2897	225.586	87.549	225.586	86.4505	225.586	87.7506
234.375	88.6685	234.375	86.9785	234.375	88.2123	234.375	87.485	234.375	86.3203	234.375	87.6778
240.234	88.5672	240.234	86.7115	240.234	88.0525	240.234	87.2316	240.234	85.9055	240.234	87.4607
249.023	88.7197	249.023	86.5176	249.023	88.1467	249.023	87.1721	249.023	85.3142	249.023	87.4286
257.813	88.6428	257.813	86.9484	257.813	88.2218	257.813	87.5378	257.813	86.0414	257.813	87.6707
266.602	88.157	266.602	86.2463	266.602	87.5265	266.602	86.8633	266.602	85.5039	266.602	87.0259
278.32	87.8745	278.32	85.7416	278.32	87.3211	278.32	86.4942	278.32	85.1109	278.32	86.7053
287.109	87.9575	287.109	85.945	287.109	87.4453	287.109	86.4861	287.109	85.0083	287.109	86.7648
295.898	88.0838	295.898	85.8503	295.898	87.5069	295.898	86.4587	295.898	84.6009	295.898	86.755
307.617	87.9	307.617	85.1358	307.617	87.0761	307.617	86.0317	307.617	84.3022	307.617	86.349
