"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-2.79524	20.5078	-0.538248
23.4375	-4.04674	23.4375	-1.2085
26.3672	-3.66445	26.3672	-1.13359
29.2969	-3.29618	29.2969	-1.04115
32.2266	-2.90274	32.2266	-0.942171
35.1563	-2.42626	35.1563	-0.785655
38.0859	-2.09008	38.0859	-0.683159
41.0156	-1.81405	41.0156	-0.604675
43.9453	-1.5891	43.9453	-0.535313
46.875	-1.42295	46.875	-0.490093
49.8047	-1.28166	49.8047	-0.450141
52.7344	-1.15694	52.7344	-0.415282
55.6641	-1.04654	55.6641	-0.382523
58.5938	-0.954428	58.5938	-0.356271
61.5234	-0.861764	61.5234	-0.32716
64.4531	-0.762115	64.4531	-0.294344
67.3828	-0.657834	67.3828	-0.257549
70.3125	-0.621103	70.3125	-0.247364
73.2422	-0.584661	73.2422	-0.238514
76.1719	-0.513571	76.1719	-0.213868
79.1016	-0.517815	79.1016	-0.218552
82.0313	-0.388238	82.0313	-0.170578
84.9609	-0.134942	84.9609	-0.076186
87.8906	-0.402915	87.8906	-0.180929
90.8203	-0.435982	90.8203	-0.194729
93.75	-0.245065	93.75	-0.11597
96.6797	-0.0925657	96.6797	-0.0642004
102.539	-0.114128	102.539	-0.0698861
105.469	-0.0653662	105.469	-0.0480137
108.398	-0.0245736	108.398	-0.0327563
111.328	0.00327117	111.328	-0.0229464
117.188	0.0455144	117.188	-0.00326336
120.117	0.0570364	120.117	0.00744569
125.977	0.17527	125.977	0.0533763
128.906	0.218174	128.906	0.0655295
134.766	0.136683	134.766	0.0436332
137.695	0.135089	137.695	0.0515339
143.555	0.232731	143.555	0.101
149.414	0.417772	149.414	0.177257
155.273	0.545203	155.273	0.218174
158.203	0.550881	158.203	0.221321
164.063	0.566556	164.063	0.224768
169.922	0.541799	169.922	0.219131
175.781	0.5869	175.781	0.249969
181.641	0.770914	181.641	0.327474
190.43	0.839183	190.43	0.345751
196.289	0.868199	196.289	0.378232
202.148	1.11036	202.148	0.482503
210.938	1.11565	210.938	0.471749
216.797	1.05804	216.797	0.454018
225.586	1.31806	225.586	0.556893
234.375	1.3507	234.375	0.551844
240.234	1.51209	240.234	0.612148
249.023	1.8811	249.023	0.741162
257.813	1.55182	257.813	0.564887
266.602	1.44132	266.602	0.517426
278.32	1.54904	278.32	0.638438
287.109	1.7208	287.109	0.705699
295.898	2.06499	295.898	0.777368
