"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.0645	20.5078	56.5914	20.5078	62.256	20.5078	60.4645
23.4375	59.3689	23.4375	59.5817	23.4375	65.9966	23.4375	64.0138
26.3672	63.2036	26.3672	63.6188	26.3672	69.2232	26.3672	67.3712
29.2969	66.8662	29.2969	67.3758	29.2969	72.3154	29.2969	70.591
32.2266	70.7047	32.2266	71.2825	32.2266	75.5294	32.2266	73.9572
35.1563	74.4942	35.1563	75.0368	35.1563	78.5889	35.1563	77.199
38.0859	77.8002	38.0859	78.3192	38.0859	81.3543	38.0859	80.1145
41.0156	80.5369	41.0156	81.0405	41.0156	83.6241	41.0156	82.5256
43.9453	82.3887	43.9453	82.8635	43.9453	85.0945	43.9453	84.1159
46.875	83.4254	46.875	83.889	46.875	85.8311	46.875	84.954
49.8047	83.9181	49.8047	84.3669	49.8047	86.0659	49.8047	85.2786
52.7344	84.2011	52.7344	84.6353	52.7344	86.119	52.7344	85.4142
55.6641	84.3914	55.6641	84.8074	55.6641	86.1065	55.6641	85.4753
58.5938	84.5812	58.5938	84.984	58.5938	86.1205	58.5938	85.5555
61.5234	84.7208	61.5234	85.1035	61.5234	86.0882	61.5234	85.5876
64.4531	84.9155	64.4531	85.2726	64.4531	86.1015	64.4531	85.6693
67.3828	85.1896	67.3828	85.5141	67.3828	86.1907	67.3828	85.8281
70.3125	85.3412	70.3125	85.6597	70.3125	86.2664	70.3125	85.9347
73.2422	85.6315	73.2422	85.9465	73.2422	86.4831	73.2422	86.1824
76.1719	85.8905	76.1719	86.1828	76.1719	86.6092	76.1719	86.3606
79.1016	86.0212	79.1016	86.3232	79.1016	86.7332	79.1016	86.4901
82.0313	86.362	82.0313	86.6121	82.0313	86.8564	82.0313	86.6966
84.9609	86.7503	84.9609	86.895	84.9609	86.8146	84.9609	86.8247
87.8906	86.6664	87.8906	86.935	87.8906	87.1603	87.8906	87.0058
90.8203	86.741	90.8203	87.0276	90.8203	87.2817	90.8203	87.111
93.75	87.0474	93.75	87.2428	93.75	87.2764	93.75	87.2234
96.6797	87.3606	96.6797	87.4996	96.6797	87.3233	96.6797	87.3802
102.539	87.5937	102.539	87.737	102.539	87.5853	102.539	87.6296
105.469	87.6992	105.469	87.8164	105.469	87.6084	105.469	87.6847
108.398	87.8429	108.398	87.9405	108.398	87.6901	108.398	87.7908
111.328	88.0528	111.328	88.1396	111.328	87.8512	111.328	87.9725
117.188	88.3589	117.188	88.4168	117.188	88.0939	117.188	88.2377
120.117	88.5033	120.117	88.5433	120.117	88.2204	120.117	88.3678
125.977	88.628	125.977	88.6139	125.977	88.1406	125.977	88.3734
128.906	88.6095	128.906	88.5848	128.906	88.0332	128.906	88.3076
134.766	88.5823	134.766	88.5769	134.766	88.1492	134.766	88.3575
137.695	88.5837	137.695	88.5625	137.695	88.1709	137.695	88.3646
143.555	88.6085	143.555	88.5176	143.555	88.0537	143.555	88.2978
149.414	88.7449	149.414	88.5568	149.414	87.8931	149.414	88.2594
155.273	88.9503	155.273	88.7184	155.273	87.8714	155.273	88.3428
158.203	88.9406	158.203	88.7034	158.203	87.8498	158.203	88.3259
164.063	88.9037	164.063	88.6648	164.063	87.7947	164.063	88.2798
169.922	88.737	169.922	88.4957	169.922	87.7003	169.922	88.1467
175.781	88.5735	175.781	88.2762	175.781	87.4815	175.781	87.9401
181.641	88.5161	181.641	88.1161	181.641	87.073	181.641	87.6877
190.43	88.4556	190.43	88.0395	190.43	86.8906	190.43	87.5668
196.289	88.3419	196.289	87.864	196.289	86.8022	196.289	87.4455
202.148	88.5478	202.148	87.9323	202.148	86.6196	202.148	87.4356
210.938	88.504	210.938	87.8921	210.938	86.5734	210.938	87.3919
216.797	88.2304	216.797	87.635	216.797	86.382	216.797	87.1596
225.586	88.2897	225.586	87.549	225.586	86.0674	225.586	87.0116
234.375	88.2123	234.375	87.485	234.375	85.8766	234.375	86.8907
240.234	88.0525	240.234	87.2316	240.234	85.3803	240.234	86.5629
249.023	88.1467	249.023	87.1721	249.023	84.5337	249.023	86.2496
257.813	88.2218	257.813	87.5378	257.813	85.3637	257.813	86.704
266.602	87.5265	266.602	86.8633	266.602	84.8856	266.602	86.101
278.32	87.3211	278.32	86.4942	278.32	84.5205	278.32	85.7783
287.109	87.4453	287.109	86.4861	287.109	84.4489	287.109	85.7826
295.898	87.5069	295.898	86.4587	295.898	83.7697	295.898	85.5406
307.617	87.0761	307.617	86.0317	307.617	83.4784	307.617	85.1606
319.336	88.3678	319.336	86.3357	319.336	82.6381	319.336	85.4393
331.055	87.6349	331.055	86.1941	331.055	82.8401	331.055	85.1842
342.773	88.9545	342.773	87.1504	342.773	83.7558	342.773	86.2561
354.492	88.8422	354.492	87.4989	354.492	83.8259	354.492	86.3596
366.211	88.5951	366.211	87.4913	366.211	83.3232	366.211	86.1283
377.93	88.2252	377.93	87.3914	377.93	84.1347	377.93	86.215
392.578	87.7719	392.578	86.8513	392.578	83.5485	392.578	85.687
407.227	87.5344	407.227	86.6118	407.227	83.2048	407.227	85.4148
421.875	86.6824	421.875	86.7957	421.875	84.9965	421.875	85.9125
436.523	87.4845	436.523	86.3389	436.523	85.8687	436.523	86.3586
451.172	88.8162	451.172	87.1579	451.172	84.7693	451.172	86.5388
465.82	88.626	465.82	87.0793	465.82	84.411	465.82	86.3268
483.398	88.4778	483.398	86.9568	483.398	83.3244	483.398	85.8913
500.977	88.3407	500.977	87.1593	500.977	83.2466	500.977	85.8948
518.555	88.1064	518.555	86.6487	518.555	83.3379	518.555	85.658
536.133	88.6488	536.133	86.7378	536.133	82.5995	536.133	85.6767
553.711	88.2883	553.711	86.871	553.711	81.9922	553.711	85.4376
574.219	88.4764	574.219	87.0013	574.219	82.406	574.219	85.6587
594.727	88.4926	594.727	86.3624	594.727	82.7478	594.727	85.5266
615.234	88.8941	615.234	87.3262	615.234	83.3266	615.234	86.1736
638.672	90.4159	638.672	87.7751	638.672	84.7136	638.672	87.2969
659.18	90.1952	659.18	87.5618	659.18	83.7346	659.18	86.8712
682.617	89.9403	682.617	87.1095	682.617	83.9887	682.617	86.6912
706.055	90.3822	706.055	86.4372	706.055	83.5248	706.055	86.5654
732.422	89.0541	732.422	86.1895	732.422	81.1098	732.422	85.3154
758.789	90.1133	758.789	87.3114	758.789	82.4681	758.789	86.4573
785.156	90.6524	785.156	87.8269	785.156	82.7554	785.156	86.9366
811.523	90.3333	811.523	87.3088	811.523	82.2356	811.523	86.5103
840.82	89.8954	840.82	86.9488	840.82	81.2756	840.82	86.001
870.117	89.8235	870.117	86.4123	870.117	81.3397	870.117	85.7995
902.344	89.7641	902.344	86.6343	902.344	80.537	902.344	85.7038
