"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.0936
23.4375	55.4184
26.3672	57.9672
29.2969	61.3436
32.2266	64.2184
35.1563	67.379
38.0859	70.3645
41.0156	73.1564
43.9453	75.0432
46.875	76.7447
49.8047	77.7633
52.7344	78.3411
55.6641	78.6818
58.5938	78.8135
61.5234	78.9372
64.4531	79.0907
67.3828	79.2532
70.3125	79.4298
73.2422	79.5602
76.1719	79.7078
79.1016	79.8664
82.0313	80.0917
84.9609	80.1448
87.8906	80.2731
90.8203	80.3811
93.75	80.5257
96.6797	80.8052
102.539	80.9647
105.469	81.1006
108.398	81.2647
111.328	81.4075
117.188	81.6368
120.117	81.7847
125.977	81.9583
128.906	81.9788
134.766	82.0505
137.695	82.1021
143.555	82.1296
149.414	82.2469
155.273	82.4279
158.203	82.4532
164.063	82.536
169.922	82.4933
175.781	82.4459
181.641	82.3614
190.43	82.3567
196.289	82.381
202.148	82.36
210.938	82.2947
216.797	82.198
225.586	82.3136
234.375	82.237
240.234	82.0984
249.023	82.1281
257.813	82.065
266.602	81.7606
278.32	81.8129
287.109	81.7497
295.898	81.6932
307.617	81.7065
319.336	81.5258
331.055	81.3853
342.773	80.9934
354.492	81.1841
366.211	81.3592
377.93	81.3454
392.578	80.8103
407.227	80.7099
421.875	80.7089
436.523	80.6559
451.172	80.7289
465.82	80.6754
483.398	81.1938
500.977	81.0675
518.555	80.3926
536.133	80.3303
553.711	80.2628
574.219	80.337
594.727	79.8003
615.234	79.8302
638.672	80.1301
659.18	79.8163
682.617	79.8045
706.055	80.2809
732.422	80.327
758.789	80.1145
785.156	80.4723
811.523	81.5298
840.82	81.5102
870.117	81.2841
902.344	81.3518
931.641	80.9589
966.797	80.8253
999.023	80.2705
1,034.18	80.0078
1,072.27	79.7121
1,110.35	79.2959
1,148.44	78.8527
1,189.45	78.598
1,230.47	78.5915
1,274.41	79.6394
1,318.36	79.83
1,365.23	79.5644
1,415.04	79.3121
1,464.84	79.4278
1,514.65	79.5369
1,570.31	79.4448
1,623.05	78.9044
1,681.64	78.2845
1,740.23	78.4395
1,801.76	78.6715
1,866.21	78.3072
1,930.66	77.8128
2,000.98	78.539
2,071.29	79.0479
2,144.53	78.6831
2,217.77	78.5088
2,296.88	79.7917
2,378.91	80.3151
2,460.94	80.1941
2,548.83	80.3301
2,639.65	80.7559
2,733.4	80.4971
2,827.15	80.3989
2,926.76	80.1913
3,032.23	80.0358
3,137.7	80.0223
3,249.02	79.8125
3,363.28	79.4703
3,483.4	79.3845
3,606.45	79.3077
3,732.42	79.2233
3,864.26	79.3322
3,999.02	79.2602
4,139.65	79.1959
4,286.13	79.535
4,438.48	79.2429
4,593.75	79.505
4,757.81	79.3654
4,924.8	79.1598
5,097.66	78.9194
5,279.3	78.3363
5,463.87	78.1107
5,657.23	77.7992
5,856.45	77.8184
6,061.52	77.9419
6,275.39	78.157
6,498.05	78.0041
6,726.56	77.7103
6,963.87	77.3142
7,209.96	76.9066
7,464.84	76.7764
7,728.52	76.8088
8,000.98	77.0551
8,282.23	77.2703
8,575.2	77.1472
8,876.95	76.8403
9,190.43	76.3899
9,512.7	76.1496
9,849.61	76.1765
10,195.3	76.3501
10,555.7	76.4715
10,927.7	76.4415
11,314.5	76.2144
11,712.9	75.9492
12,126	76.0122
12,553.7	76.044
12,996.1	75.8754
13,453.1	75.5987
13,927.7	75.2637
14,419.9	75.2053
14,929.7	75.7604
15,454.1	76.4339
15,999	75.5162
16,564.5	73.3761
17,147.5	71.672
17,753.9	70.2127
18,377.9	68.4886
19,028.3	67.1266
19,699.2	66.0925
19,998	65.6414
