"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	46.2596	20.5078	42.0964	20.5078	44.6589
21.9727	40.7672	21.9727	39.1886	21.9727	40.0493
23.4375	35.8323	23.4375	45.2893	23.4375	42.7452
24.9023	50.6452	24.9023	50.8813	24.9023	50.7649
26.3672	55.1455	26.3672	56.4253	26.3672	55.8324
27.832	58.1043	27.832	58.3063	27.832	58.2065
29.2969	61.3215	29.2969	62.4169	29.2969	61.9036
30.7617	64.3959	30.7617	65.8582	30.7617	65.1883
32.2266	68.0883	32.2266	68.3678	32.2266	68.2303
33.6914	70.4689	33.6914	70.8195	33.6914	70.6477
35.1562	72.142	35.1562	72.7073	35.1562	72.4338
36.6211	74.7834	36.6211	75.4464	36.6211	75.1275
38.0859	77.2132	38.0859	77.6548	38.0859	77.4396
39.5508	78.9675	39.5508	79.3063	39.5508	79.1402
41.0156	80.4249	41.0156	80.6889	41.0156	80.5589
42.4805	81.466	42.4805	81.7118	42.4805	81.5907
43.9453	82.4246	43.9453	82.6396	43.9453	82.5334
45.4102	83.1864	45.4102	83.3703	45.4102	83.2794
46.875	83.839	46.875	83.9748	46.875	83.9074
48.3398	84.3296	48.3398	84.4358	48.3398	84.383
51.2695	84.9599	51.2695	84.9955	51.2695	84.9777
52.7344	85.2077	52.7344	85.2164	52.7344	85.2121
54.1992	85.4115	54.1992	85.3868	54.1992	85.3992
55.6641	85.5714	55.6641	85.5279	55.6641	85.5497
58.5938	85.8155	58.5938	85.7029	58.5938	85.7595
60.0586	85.8924	60.0586	85.7604	60.0586	85.8269
62.9883	86.0555	62.9883	85.8861	62.9883	85.9716
64.4531	86.1099	64.4531	85.9098	64.4531	86.011
67.3828	86.2335	67.3828	85.9591	67.3828	86.0984
68.8477	86.3016	68.8477	86.0032	68.8477	86.155
71.7773	86.4269	71.7773	86.0901	71.7773	86.2618
74.707	86.4983	74.707	86.1469	74.707	86.3262
77.6367	86.5722	77.6367	86.2054	77.6367	86.3927
79.1016	86.5992	79.1016	86.2226	79.1016	86.415
82.0312	86.7254	82.0312	86.3173	82.0312	86.5261
84.9609	86.863	84.9609	86.3407	84.9609	86.6097
87.8906	86.7221	87.8906	86.276	87.8906	86.5048
90.8203	86.7678	90.8203	86.3189	90.8203	86.5491
95.2148	86.8901	95.2148	86.3661	95.2148	86.636
98.1445	86.923	98.1445	86.3843	98.1445	86.662
101.074	86.9303	101.074	86.4	101.074	86.6732
105.469	86.9767	105.469	86.3711	105.469	86.6845
108.398	87.0511	108.398	86.4284	108.398	86.7509
112.793	87.1861	112.793	86.5291	112.793	86.87
117.188	87.1708	117.188	86.5945	117.188	86.8922
120.117	87.2689	120.117	86.5663	120.117	86.9318
124.512	87.7079	124.512	86.9098	124.512	87.3272
128.906	87.5567	128.906	86.8211	128.906	87.2045
133.301	87.6241	133.301	86.8446	133.301	87.2518
139.16	87.5114	139.16	86.7256	139.16	87.1363
143.555	87.5515	143.555	86.6561	143.555	87.1268
147.949	87.6806	147.949	86.8496	147.949	87.2849
153.809	87.3628	153.809	86.3536	153.809	86.8874
159.668	87.3377	159.668	86.3052	159.668	86.852
165.527	87.4395	165.527	86.5389	165.527	87.0125
171.387	86.7742	171.387	85.4	171.387	86.1412
177.246	87.3471	177.246	85.6498	177.246	86.5808
183.105	87.3074	183.105	85.7909	183.105	86.615
188.965	86.8017	188.965	85.3873	188.965	86.1519
196.289	86.8679	196.289	85.4486	196.289	86.216
203.613	86.8869	203.613	85.0967	203.613	86.0834
210.938	86.7324	210.938	84.8841	210.938	85.9058
218.262	86.2857	218.262	84.9318	218.262	85.6613
225.586	86.0937	225.586	85.3456	225.586	85.7358
232.91	85.9064	232.91	84.5519	232.91	85.2817
241.699	86.5433	241.699	84.783	241.699	85.7517
250.488	86.747	250.488	85.0836	250.488	85.9944
259.277	86.4872	259.277	85.4996	259.277	86.0214
268.066	86.6082	268.066	84.4887	268.066	85.6765
276.855	86.2128	276.855	85.1163	276.855	85.6991
287.109	86.8503	287.109	85.2047	287.109	86.105
297.363	87.1663	297.363	84.8476	297.363	86.1599
307.617	87.1213	307.617	85.0106	307.617	86.1929
319.336	86.6242	319.336	84.6777	319.336	85.7591
329.59	86.2698	329.59	84.458	329.59	85.4577
341.309	86.5005	341.309	84.3789	341.309	85.568
353.027	86.2707	353.027	84.279	353.027	85.388
366.211	86.4859	366.211	84.5442	366.211	85.6227
379.395	86.5613	379.395	84.95	379.395	85.8299
392.578	85.8638	392.578	84.2599	392.578	85.1355
405.762	85.7822	405.762	84.0405	405.762	84.998
420.41	85.8753	420.41	84.1607	420.41	85.1021
435.059	85.6875	435.059	83.9334	435.059	84.8985
451.172	86.1486	451.172	83.5758	451.172	85.05
465.82	85.8385	465.82	83.3738	465.82	84.7787
483.398	86.1357	483.398	83.7695	483.398	85.1118
499.512	86.8407	499.512	83.6122	499.512	85.5197
517.09	85.8756	517.09	83.733	517.09	84.9351
536.133	86.0773	536.133	82.5723	536.133	84.6692
555.176	85.7782	555.176	82.9497	555.176	84.5902
574.219	85.9441	574.219	83.0508	574.219	84.7341
594.727	85.0831	594.727	82.937	594.727	84.1413
615.234	85.2613	615.234	82.6965	615.234	84.1656
637.207	85.9796	637.207	82.2537	637.207	84.5045
659.18	84.4362	659.18	82.9878	659.18	83.7721
682.617	86.2964	682.617	83.7543	682.617	85.2087
707.52	87.7411	707.52	84.5756	707.52	86.4406
732.422	86.514	732.422	84.3526	732.422	85.5664
757.324	86.817	757.324	84.3869	757.324	85.7698
785.156	86.03	785.156	84.2387	785.156	85.2261
811.523	85.6835	811.523	83.9736	811.523	84.9122
840.82	85.1266	840.82	84.9998	840.82	85.0637
870.117	85.2286	870.117	84.6658	870.117	84.9563
900.879	86.0836	900.879	84.0441	900.879	85.1825
933.105	85.8338	933.105	84.0198	933.105	85.0208
965.332	85.8163	965.332	83.6455	965.332	84.8651
1,000.49	86.1147	1,000.49	83.699	1,000.49	85.0727
1,035.64	85.91	1,035.64	83.1462	1,035.64	84.7443
1,072.27	86.5177	1,072.27	82.3416	1,072.27	84.9134
1,108.89	86.5816	1,108.89	80.7649	1,108.89	84.582
1,148.44	87.6579	1,148.44	80.865	1,148.44	85.4728
1,189.45	87.2325	1,189.45	80.7225	1,189.45	85.0978
1,230.47	87.0167	1,230.47	80.3292	1,230.47	84.8501
1,274.41	86.7668	1,274.41	79.4768	1,274.41	84.4997
1,319.82	86.7649	1,319.82	78.6319	1,319.82	84.3756
1,366.7	86.6664	1,366.7	77.688	1,366.7	84.1735
1,413.57	86.232	1,413.57	78.1602	1,413.57	83.8509
1,463.38	86.0394	1,463.38	78.745	1,463.38	83.7716
1,516.11	85.0568	1,516.11	78.0056	1,516.11	82.8281
1,568.85	84.0871	1,568.85	78.2561	1,568.85	82.0844
1,624.51	84.0928	1,624.51	79.3199	1,624.51	82.3315
1,681.64	83.2578	1,681.64	78.6544	1,681.64	81.5395
1,741.7	83.2133	1,741.7	80.2045	1,741.7	81.9644
