"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	1.70419	20.5078	1.45374
21.9727	-8.17532	21.9727	-3.39248
23.4375	-20.724	23.4375	-14.9078
24.9023	-5.58938	24.9023	-1.99129
26.3672	-4.74421	26.3672	-1.85262
27.832	-4.07738	27.832	-1.37474
29.2969	-3.95181	29.2969	-1.47012
30.7617	-3.57732	30.7617	-1.39302
32.2266	-2.65276	32.2266	-0.893959
33.6914	-2.52572	33.6914	-0.912942
35.1562	-2.76551	35.1562	-1.01724
36.6211	-2.36286	36.6211	-0.881852
38.0859	-1.98917	38.0859	-0.726504
39.5508	-1.80689	39.5508	-0.655007
41.0156	-1.66633	41.0156	-0.603973
42.4805	-1.53256	42.4805	-0.559245
43.9453	-1.43464	43.9453	-0.526483
45.4102	-1.35647	45.4102	-0.500333
46.875	-1.25274	46.875	-0.462923
48.3398	-1.19009	48.3398	-0.443362
51.2695	-1.03729	51.2695	-0.390501
52.7344	-0.979567	52.7344	-0.370794
54.1992	-0.929084	54.1992	-0.353635
55.6641	-0.882648	55.6641	-0.338868
58.5938	-0.758492	58.5938	-0.294075
60.0586	-0.720862	60.0586	-0.281944
62.9883	-0.64435	62.9883	-0.255179
64.4531	-0.603412	64.4531	-0.240256
67.3828	-0.51577	67.3828	-0.207158
68.8477	-0.480038	68.8477	-0.193601
71.7773	-0.412804	71.7773	-0.169236
74.707	-0.37801	74.707	-0.157811
77.6367	-0.362594	77.6367	-0.151001
79.1016	-0.356202	79.1016	-0.149431
82.0312	-0.271458	82.0312	-0.115844
84.9609	-0.176308	84.9609	-0.082944
87.8906	-0.247332	87.8906	-0.107673
90.8203	-0.291729	90.8203	-0.11969
95.2148	-0.217272	95.2148	-0.0903866
98.1445	-0.108206	98.1445	-0.0476871
101.074	-0.0469839	101.074	-0.0271884
105.469	-0.0333582	105.469	-0.0254886
108.398	-0.0490429	108.398	-0.0283064
112.793	0.0064451	112.793	-0.00363094
117.188	-0.0436755	117.188	-0.0114145
120.117	0.0759941	120.117	0.0520496
124.512	0.41747	124.512	0.174347
128.906	0.512492	128.906	0.204902
133.301	0.328297	133.301	0.128548
139.16	0.13754	139.16	0.0604413
143.555	0.313756	143.555	0.14986
