"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	46.0546	20.5078	45.738	20.5078	44.2843	20.5078	44.0338	20.5078	41.6836	20.5078	41.4331	20.5078	39.9794
21.9727	39.3244	21.9727	39.0381	21.9727	42.4306	21.9727	47.2135	21.9727	31.8041	21.9727	36.5869	21.9727	39.9794
23.4375	31.6486	23.4375	31.5337	23.4375	46.4415	23.4375	52.2577	23.4375	19.2554	23.4375	25.0716	23.4375	39.9794
24.9023	50.2605	24.9023	50.1386	24.9023	52.1298	24.9023	55.7279	24.9023	34.39	24.9023	37.9881	24.9023	39.9794
26.3672	54.9703	26.3672	55.011	26.3672	56.8636	26.3672	59.7552	26.3672	35.2352	26.3672	38.1268	26.3672	39.9794
27.832	57.7856	27.832	57.7508	27.832	59.1256	27.832	61.8282	27.832	35.902	27.832	38.6047	27.832	39.9794
29.2969	61.2283	29.2969	61.2628	29.2969	62.7329	29.2969	65.2146	29.2969	36.0276	29.2969	38.5093	29.2969	39.9794
30.7617	64.4862	30.7617	64.5638	30.7617	65.9568	30.7617	68.1411	30.7617	36.4021	30.7617	38.5864	30.7617	39.9794
32.2266	67.9135	32.2266	67.9382	32.2266	68.8322	32.2266	70.591	32.2266	37.3266	32.2266	39.0854	32.2266	39.9794
33.6914	70.2117	33.6914	70.2654	33.6914	71.1784	33.6914	72.7911	33.6914	37.4537	33.6914	39.0665	33.6914	39.9794
35.1562	71.9408	35.1562	72.0019	35.1562	73.0191	35.1562	74.7674	35.1562	37.2139	35.1562	38.9622	35.1562	39.9794
36.6211	74.6633	36.6211	74.7291	36.6211	75.6109	36.6211	77.0919	36.6211	37.6165	36.6211	39.0975	36.6211	39.9794
38.0859	77.0669	38.0859	77.1229	38.0859	77.8494	38.0859	79.1121	38.0859	37.9902	38.0859	39.2529	38.0859	39.9794
39.5508	78.8074	39.5508	78.8596	39.5508	79.5146	39.5508	80.6665	39.5508	38.1725	39.5508	39.3244	39.5508	39.9794
41.0156	80.253	41.0156	80.3036	41.0156	80.9075	41.0156	81.9699	41.0156	38.3131	41.0156	39.3754	41.0156	39.9794
42.4805	81.3039	42.4805	81.3535	42.4805	81.9127	42.4805	82.886	42.4805	38.4468	42.4805	39.4202	42.4805	39.9794
43.9453	82.2617	43.9453	82.311	43.9453	82.8374	43.9453	83.7456	43.9453	38.5448	43.9453	39.4529	43.9453	39.9794
45.4102	83.0177	45.4102	83.0665	45.4102	83.5668	45.4102	84.423	45.4102	38.6229	45.4102	39.4791	45.4102	39.9794
46.875	83.6638	46.875	83.7107	46.875	84.1736	46.875	84.9634	46.875	38.7267	46.875	39.5165	46.875	39.9794
48.3398	84.1479	48.3398	84.1947	48.3398	84.6381	48.3398	85.3848	48.3398	38.7893	48.3398	39.536	48.3398	39.9794
51.2695	84.7694	51.2695	84.8136	51.2695	85.2041	51.2695	85.8509	51.2695	38.9421	51.2695	39.5889	51.2695	39.9794
52.7344	85.0132	52.7344	85.0566	52.7344	85.4274	52.7344	86.0361	52.7344	38.9998	52.7344	39.6086	52.7344	39.9794
54.1992	85.2092	54.1992	85.2518	54.1992	85.6055	54.1992	86.1809	54.1992	39.0503	54.1992	39.6258	54.1992	39.9794
55.6641	85.3669	55.6641	85.409	55.6641	85.7479	55.6641	86.2917	55.6641	39.0968	55.6641	39.6405	55.6641	39.9794
58.5938	85.6015	58.5938	85.6402	58.5938	85.9343	58.5938	86.3987	58.5938	39.2209	58.5938	39.6853	58.5938	39.9794
60.0586	85.6748	60.0586	85.713	60.0586	85.995	60.0586	86.4339	60.0586	39.2585	60.0586	39.6975	60.0586	39.9794
62.9883	85.8337	62.9883	85.8699	62.9883	86.1251	62.9883	86.5143	62.9883	39.3351	62.9883	39.7242	62.9883	39.9794
64.4531	85.8822	64.4531	85.9172	64.4531	86.1574	64.4531	86.5206	64.4531	39.376	64.4531	39.7391	64.4531	39.9794
67.3828	85.9895	67.3828	86.0214	67.3828	86.2286	67.3828	86.5372	67.3828	39.4636	67.3828	39.7722	67.3828	39.9794
68.8477	86.055	68.8477	86.0857	68.8477	86.2793	68.8477	86.5657	68.8477	39.4994	68.8477	39.7858	68.8477	39.9794
71.7773	86.1781	71.7773	86.2065	71.7773	86.3757	71.7773	86.6193	71.7773	39.5666	71.7773	39.8102	71.7773	39.9794
74.707	86.2486	74.707	86.276	74.707	86.4338	74.707	86.654	74.707	39.6014	74.707	39.8216	74.707	39.9794
77.6367	86.3169	77.6367	86.3435	77.6367	86.4945	77.6367	86.706	77.6367	39.6168	77.6367	39.8284	77.6367	39.9794
79.1016	86.3409	79.1016	86.3675	79.1016	86.5169	79.1016	86.7237	79.1016	39.6232	79.1016	39.83	79.1016	39.9794
82.0312	86.4718	82.0312	86.4941	82.0312	86.6099	82.0312	86.7655	82.0312	39.7079	82.0312	39.8636	82.0312	39.9794
84.9609	86.5799	84.9609	86.5998	84.9609	86.6828	84.9609	86.7761	84.9609	39.8031	84.9609	39.8965	84.9609	39.9794
87.8906	86.4626	87.8906	86.4846	87.8906	86.5923	87.8906	86.7319	87.8906	39.7321	87.8906	39.8717	87.8906	39.9794
90.8203	86.4948	90.8203	86.5168	90.8203	86.6365	90.8203	86.8085	90.8203	39.6877	90.8203	39.8597	90.8203	39.9794
95.2148	86.6157	95.2148	86.6346	95.2148	86.725	95.2148	86.8519	95.2148	39.7621	95.2148	39.889	95.2148	39.9794
98.1445	86.6733	98.1445	86.6868	98.1445	86.7345	98.1445	86.795	98.1445	39.8712	98.1445	39.9317	98.1445	39.9794
101.074	86.6974	101.074	86.7084	101.074	86.7356	101.074	86.7554	101.074	39.9324	101.074	39.9522	101.074	39.9794
105.469	86.701	105.469	86.7114	105.469	86.7369	105.469	86.7447	105.469	39.946	105.469	39.9539	105.469	39.9794
108.398	86.7835	108.398	86.7936	108.398	86.8219	108.398	86.8426	108.398	39.9304	108.398	39.9511	108.398	39.9794
112.793	86.9107	112.793	86.9168	112.793	86.9204	112.793	86.9103	112.793	39.9858	112.793	39.9758	112.793	39.9794
117.188	86.9308	117.188	86.934	117.188	86.9454	117.188	86.9777	117.188	39.9357	117.188	39.968	117.188	39.9794
120.117	87.019	120.117	87.0105	120.117	86.9585	120.117	86.9345	120.117	40.0554	120.117	40.0314	120.117	39.9794
124.512	87.4659	124.512	87.4436	124.512	87.2693	124.512	87.0262	124.512	40.3969	124.512	40.1537	124.512	39.9794
128.906	87.3732	128.906	87.3505	128.906	87.1456	128.906	86.838	128.906	40.4919	128.906	40.1843	128.906	39.9794
133.301	87.3589	133.301	87.3497	133.301	87.2211	133.301	87.0214	133.301	40.3077	133.301	40.1079	133.301	39.9794
139.16	87.2223	139.16	87.2154	139.16	87.155	139.16	87.0779	139.16	40.1169	139.16	40.0398	139.16	39.9794
143.555	87.2978	143.555	87.273	143.555	87.1232	143.555	86.9593	143.555	40.2932	143.555	40.1293	143.555	39.9794
147.949	87.516	147.949	87.4732	147.949	87.1837	147.949	86.7982	147.949	40.6543	147.949	40.2688	147.949	39.9794
153.809	87.1554	153.809	87.1126	153.809	86.7951	153.809	86.3603	153.809	40.7316	153.809	40.2969	153.809	39.9794
159.668	87.0396	159.668	87.018	159.668	86.8066	159.668	86.4788	159.668	40.5187	159.668	40.1908	159.668	39.9794
165.527	87.146	165.527	87.1162	165.527	86.9166	165.527	86.6807	165.527	40.4149	165.527	40.179	165.527	39.9794
171.387	86.35	171.387	86.3351	171.387	86.2578	171.387	86.2177	171.387	40.0968	171.387	40.0567	171.387	39.9794
177.246	86.8265	177.246	86.764	177.246	86.4533	177.246	86.3288	177.246	40.4146	177.246	40.2901	177.246	39.9794
183.105	86.9818	183.105	86.8987	183.105	86.4086	183.105	85.8875	183.105	40.9906	183.105	40.4695	183.105	39.9794
188.965	86.5102	188.965	86.4507	188.965	86.0472	188.965	85.6172	188.965	40.8129	188.965	40.383	188.965	39.9794
196.289	86.579	196.289	86.5186	196.289	86.1522	196.289	85.8174	196.289	40.6806	196.289	40.3458	196.289	39.9794
203.613	86.6133	203.613	86.5237	203.613	85.9791	203.613	85.4178	203.613	41.0853	203.613	40.5241	203.613	39.9794
210.938	86.405	210.938	86.3271	210.938	85.8278	210.938	85.2363	210.938	41.0702	210.938	40.4787	210.938	39.9794
218.262	86.2019	218.262	86.0938	218.262	85.5327	218.262	85.0707	218.262	41.0025	218.262	40.5405	218.262	39.9794
225.586	86.3639	225.586	86.255	225.586	85.671	225.586	85.3423	225.586	40.8922	225.586	40.5635	225.586	39.9794
232.91	86.2513	232.91	86.1279	232.91	85.5235	232.91	85.0226	232.91	41.0848	232.91	40.5838	232.91	39.9794
241.699	86.3973	241.699	86.229	241.699	85.3434	241.699	84.5928	241.699	41.6155	241.699	40.865	241.699	39.9794
250.488	86.8102	250.488	86.6676	250.488	85.7118	250.488	84.5948	250.488	42.0521	250.488	40.9351	250.488	39.9794
259.277	86.7493	259.277	86.6117	259.277	85.7123	259.277	84.6491	259.277	41.942	259.277	40.8788	259.277	39.9794
268.066	86.3566	268.066	86.2221	268.066	85.3794	268.066	84.3141	268.066	41.8874	268.066	40.8222	268.066	39.9794
276.855	86.3137	276.855	86.2041	276.855	85.3726	276.855	84.3374	276.855	41.8461	276.855	40.8109	276.855	39.9794
287.109	86.6873	287.109	86.5662	287.109	85.7433	287.109	84.5189	287.109	42.0268	287.109	40.8024	287.109	39.9794
297.363	86.9127	297.363	86.8087	297.363	85.8994	297.363	84.6378	297.363	42.1503	297.363	40.8887	297.363	39.9794
