"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	55.999
23.4375	60.6696
26.3672	65.0027
29.2969	69.3904
32.2266	72.6434
35.1563	75.031
38.0859	76.6944
41.0156	77.9208
43.9453	78.8869
46.875	79.8019
49.8047	80.6792
52.7344	81.5881
55.6641	82.3813
58.5938	83.1292
61.5234	83.771
64.4531	84.2765
67.3828	84.6472
70.3125	85.0813
73.2422	85.4389
76.1719	85.7036
79.1016	85.9513
82.0313	86.0895
84.9609	86.05
87.8906	86.0639
90.8203	86.1042
93.75	86.1119
96.6797	86.1783
102.539	86.1901
105.469	86.1322
108.398	86.0316
111.328	86.0331
117.188	86.1055
120.117	86.1252
125.977	85.895
128.906	85.857
134.766	85.9296
137.695	85.8672
143.555	85.6467
149.414	85.6171
155.273	85.6183
158.203	85.6071
164.063	85.6614
169.922	85.5675
175.781	85.3868
181.641	85.2927
190.43	85.4042
196.289	85.4138
202.148	85.3765
210.938	85.3747
216.797	85.2807
225.586	85.1452
234.375	85.3673
240.234	85.1231
249.023	85.0758
257.813	85.0654
266.602	84.9575
278.32	84.8731
287.109	84.844
295.898	84.8972
307.617	85.1665
319.336	84.9868
331.055	85.007
342.773	84.5565
354.492	84.7426
366.211	84.7222
377.93	85.109
392.578	84.953
407.227	84.6322
421.875	84.8511
436.523	84.3747
451.172	84.5183
465.82	84.1063
483.398	83.8615
500.977	84.6494
518.555	86.4044
536.133	84.9411
553.711	84.6958
574.219	84.5679
594.727	83.7111
615.234	82.9423
638.672	83.0202
659.18	83.2541
682.617	83.1199
706.055	83.4033
732.422	83.8729
758.789	83.6667
785.156	83.9549
811.523	84.0297
840.82	83.7022
870.117	84.2681
902.344	84.0144
931.641	84.3175
966.797	83.8718
999.023	84.0002
1,034.18	83.3978
1,072.27	83.1178
1,110.35	82.7809
1,148.44	82.7013
1,189.45	82.6379
1,230.47	82.6595
1,274.41	82.9725
1,318.36	82.8922
1,365.23	82.6471
1,415.04	82.2744
1,464.84	82.3325
1,514.65	82.518
1,570.31	82.5484
1,623.05	82.2777
1,681.64	81.8275
1,740.23	81.7394
1,801.76	81.9955
1,866.21	81.3093
1,930.66	80.3942
2,000.98	80.5322
2,071.29	81.0244
2,144.53	80.2962
2,217.77	79.3182
2,296.88	79.4874
2,378.91	79.7118
2,460.94	79.1449
2,548.83	79.4066
2,639.65	80.1786
2,733.4	80.5166
2,827.15	80.9613
2,926.76	81.4384
3,032.23	81.607
3,137.7	81.9628
3,249.02	82.15
3,363.28	82.249
3,483.4	82.2312
3,606.45	82.2596
3,732.42	82.1064
3,864.26	82.006
3,999.02	81.9396
4,139.65	81.7237
4,286.13	81.8924
4,438.48	82.0024
4,593.75	81.926
4,757.81	81.7017
4,924.8	81.6938
5,097.66	81.4237
5,279.3	81.326
5,463.87	81.0901
5,657.23	80.7829
5,856.45	80.8711
6,061.52	80.9798
6,275.39	81.2717
6,498.05	81.6081
6,726.56	81.8631
6,963.87	81.8683
7,209.96	81.7282
7,464.84	81.6015
7,728.52	81.6963
8,000.98	81.954
8,282.23	82.4123
8,575.2	82.4652
8,876.95	82.174
9,190.43	81.6974
9,512.7	81.4616
9,849.61	81.5251
10,195.3	81.6486
10,555.7	81.8865
10,927.7	81.5614
11,314.5	81.1694
11,712.9	80.9174
12,126	80.7067
12,553.7	80.5852
12,996.1	80.5387
13,453.1	80.5098
13,927.7	80.2522
14,419.9	79.902
14,929.7	79.7298
15,454.1	79.6565
15,999	79.5614
16,564.5	79.5512
17,147.5	79.7406
17,753.9	79.7991
18,377.9	79.4053
19,028.3	79.1018
19,699.2	79.1603
19,998	79.1026
