"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	56.3771	20.5078	53.2405	20.5078	58.8573	20.5078	57.3933
23.4375	59.538	23.4375	58.1433	23.4375	64.2491	23.4375	62.455
26.3672	63.4769	26.3672	63.2067	26.3672	68.2978	26.3672	66.6093
29.2969	67.7934	29.2969	68.2598	29.2969	72.1651	29.2969	70.6891
32.2266	71.3439	32.2266	71.9073	32.2266	74.8499	32.2266	73.6327
35.1563	74.0019	35.1563	74.5272	35.1563	76.7709	35.1563	75.7814
38.0859	75.8654	38.0859	76.3295	38.0859	78.084	38.0859	77.2742
41.0156	77.2583	41.0156	77.6536	41.0156	79.0205	41.0156	78.3662
43.9453	78.3258	43.9453	78.6758	43.9453	79.7931	43.9453	79.2441
46.875	79.3246	46.875	79.634	46.875	80.5476	46.875	80.088
49.8047	80.2553	49.8047	80.5387	49.8047	81.3142	49.8047	80.9165
52.7344	81.2422	52.7344	81.4797	52.7344	82.0791	52.7344	81.7645
55.6641	82.0894	55.6641	82.293	55.6641	82.7683	55.6641	82.5137
58.5938	82.8784	58.5938	83.0565	58.5938	83.4372	58.5938	83.2291
61.5234	83.5544	61.5234	83.7102	61.5234	84.0115	61.5234	83.843
64.4531	84.0835	64.4531	84.2237	64.4531	84.4688	64.4531	84.3287
67.3828	84.4765	67.3828	84.6011	67.3828	84.7963	67.3828	84.6818
70.3125	84.9432	70.3125	85.0427	70.3125	85.1689	70.3125	85.0909
73.2422	85.3401	73.2422	85.4096	73.2422	85.4537	73.2422	85.4196
76.1719	85.6235	76.1719	85.6789	76.1719	85.6825	76.1719	85.6701
79.1016	85.901	79.1016	85.9335	79.1016	85.8745	79.1016	85.8961
82.0313	86.0542	82.0313	86.0729	82.0313	85.9855	82.0313	86.0233
84.9609	86.0184	84.9609	86.0314	84.9609	85.9417	84.9609	85.9818
87.8906	86.0566	87.8906	86.0484	87.8906	85.9134	87.8906	85.9793
90.8203	86.1205	90.8203	86.0922	90.8203	85.91	90.8203	86.0026
93.75	86.1317	93.75	86.0967	93.75	85.9118	93.75	86.0071
96.6797	86.2197	96.6797	86.1636	96.6797	85.9427	96.6797	86.0597
102.539	86.2694	102.539	86.1759	102.539	85.8876	102.539	86.0451
105.469	86.2241	105.469	86.1157	105.469	85.8134	105.469	85.9808
108.398	86.142	108.398	86.0151	108.398	85.6902	108.398	85.8726
111.328	86.1541	111.328	86.0174	111.328	85.6814	111.328	85.8713
117.188	86.2449	117.188	86.0851	117.188	85.7306	117.188	85.9345
120.117	86.2721	120.117	86.1017	120.117	85.7439	120.117	85.9516
125.977	86.062	125.977	85.8629	125.977	85.5015	125.977	85.7171
128.906	86.0412	128.906	85.8231	128.906	85.4395	128.906	85.6702
134.766	86.1357	134.766	85.892	134.766	85.489	134.766	85.7348
137.695	86.0861	137.695	85.8251	137.695	85.4138	137.695	85.6675
143.555	85.9025	143.555	85.5977	143.555	85.1444	143.555	85.4286
149.414	85.9228	149.414	85.5658	149.414	85.0345	149.414	85.3699
155.273	85.9693	155.273	85.5713	155.273	84.9468	155.273	85.3393
158.203	85.9554	158.203	85.5525	158.203	84.9604	158.203	85.3372
164.063	86.0418	164.063	85.5979	164.063	84.9865	164.063	85.3825
169.922	85.9685	169.922	85.4903	169.922	84.8737	169.922	85.2802
175.781	85.8445	175.781	85.2908	175.781	84.631	175.781	85.0774
181.641	85.8522	181.641	85.1996	181.641	84.3302	181.641	84.9114
190.43	86.0962	190.43	85.3645	190.43	84.0237	190.43	84.8851
196.289	86.112	196.289	85.3849	196.289	83.9658	196.289	84.8706
202.148	86.0881	202.148	85.3595	202.148	83.8953	202.148	84.8263
210.938	86.0793	210.938	85.3683	210.938	83.8597	210.938	84.8117
216.797	85.9152	216.797	85.2473	216.797	83.9382	216.797	84.7654
225.586	85.8611	225.586	85.0646	225.586	83.7403	225.586	84.6091
234.375	86.1601	234.375	85.3419	234.375	83.8184	234.375	84.8072
240.234	85.8701	240.234	85.0574	240.234	83.7274	240.234	84.6037
249.023	85.9175	249.023	85.0081	249.023	83.5049	249.023	84.5063
257.813	85.9276	257.813	84.9815	257.813	83.4805	257.813	84.4905
266.602	85.8668	266.602	84.8725	266.602	83.3488	266.602	84.3852
278.32	85.8046	278.32	84.7449	278.32	83.1472	278.32	84.2451
287.109	85.8984	287.109	84.7048	287.109	82.7864	287.109	84.1152
295.898	86.0583	295.898	84.8156	295.898	82.3841	295.898	84.0488
307.617	86.2766	307.617	85.1868	307.617	82.8345	307.617	84.4023
319.336	86.1339	319.336	84.9928	319.336	82.703	319.336	84.2467
331.055	86.2229	331.055	85.0852	331.055	82.3918	331.055	84.1932
342.773	85.6679	342.773	84.4956	342.773	82.4996	342.773	83.8697
354.492	86.1151	354.492	84.7616	354.492	81.8593	354.492	83.8671
366.211	86.0962	366.211	84.8132	366.211	81.4313	366.211	83.7414
377.93	86.6003	377.93	85.1407	377.93	81.5161	377.93	84.0559
392.578	86.4407	392.578	84.9895	392.578	81.3372	392.578	83.8937
407.227	86.0621	407.227	84.7091	407.227	81.4976	407.227	83.7141
421.875	86.2978	421.875	85.1499	421.875	80.9211	421.875	83.7854
436.523	85.6605	436.523	84.6406	436.523	81.2475	436.523	83.479
451.172	85.8563	451.172	84.9153	451.172	81.1354	451.172	83.6094
465.82	85.3934	465.82	84.4637	465.82	81.1199	465.82	83.289
483.398	85.1296	483.398	84.2771	483.398	81.061	483.398	83.1198
500.977	86.6115	500.977	84.1252	500.977	80.2327	500.977	83.3568
518.555	88.4209	518.555	86.0716	518.555	76.8979	518.555	84.3685
536.133	86.5784	536.133	85.3253	536.133	78.3581	536.133	83.4099
553.711	86.1626	553.711	85.4776	553.711	78.2419	553.711	83.2965
574.219	85.7283	574.219	85.7756	574.219	79.6398	574.219	83.547
594.727	84.2128	594.727	85.0387	594.727	80.1911	594.727	82.902
615.234	83.148	615.234	84.3392	615.234	81.3427	615.234	82.7296
638.672	84.3545	638.672	83.5381	638.672	81.1465	638.672	82.6589
659.18	84.8515	659.18	83.6195	659.18	80.3145	659.18	82.5548
682.617	85.0988	682.617	82.8638	682.617	80.1544	682.617	82.3377
706.055	85.6355	706.055	82.9813	706.055	79.5703	706.055	82.4097
732.422	86.0919	732.422	83.4193	732.422	79.8252	732.422	82.8058
758.789	86.109	758.789	82.4814	758.789	79.7718	758.789	82.5197
785.156	86.4512	785.156	83.2466	785.156	79.0683	785.156	82.7215
811.523	86.6934	811.523	82.8376	811.523	79.7043	811.523	82.8669
840.82	86.4106	840.82	82.9017	840.82	77.7879	840.82	82.3295
870.117	86.8997	870.117	83.478	870.117	78.4022	870.117	82.8698
902.344	86.6902	902.344	83.2937	902.344	77.931	902.344	82.6203
931.641	86.9016	931.641	83.5442	931.641	78.741	931.641	82.9576
966.797	86.4193	966.797	83.4835	966.797	77.3997	966.797	82.4603
999.023	86.51	999.023	83.5648	999.023	77.5882	999.023	82.5639
1,034.18	85.7396	1,034.18	83.1341	1,034.18	76.5842	1,034.18	81.8781
1,072.27	85.4126	1,072.27	82.7758	1,072.27	76.2351	1,072.27	81.5361
1,110.35	85.1345	1,110.35	81.979	1,110.35	75.7028	1,110.35	81.0331
1,148.44	85.0756	1,148.44	81.7969	1,148.44	74.8735	1,148.44	80.8204
1,189.45	85.2235	1,189.45	81.9201	1,189.45	74.8478	1,189.45	80.9368
1,230.47	85.3644	1,230.47	81.8913	1,230.47	75.2242	1,230.47	81.0511
1,274.41	85.8523	1,274.41	82.2077	1,274.41	74.9628	1,274.41	81.3846
1,318.36	85.8744	1,318.36	81.6894	1,318.36	74.8777	1,318.36	81.2194
1,365.23	85.6237	1,365.23	80.9477	1,365.23	74.0583	1,365.23	80.7545
1,415.04	85.2742	1,415.04	80.6112	1,415.04	73.7697	1,415.04	80.4157
1,464.84	85.5531	1,464.84	80.9983	1,464.84	73.4554	1,464.84	80.663
1,514.65	85.9912	1,514.65	81.3279	1,514.65	73.1659	1,514.65	81.0005
1,570.31	86.0051	1,570.31	81.5061	1,570.31	73.243	1,570.31	81.0697
1,623.05	85.7023	1,623.05	81.0451	1,623.05	72.842	1,623.05	80.7104
1,681.64	85.3089	1,681.64	80.4351	1,681.64	71.7578	1,681.64	80.1969
