"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-1.18739	20.5078	-0.41077
21.2402	-0.50992	21.2402	0.0203141
21.9727	-0.599125	21.9727	-0.141504
22.7051	-0.796277	22.7051	-0.219225
23.4375	-0.715371	23.4375	-0.169808
24.1699	-0.475127	24.1699	-0.0547234
25.6348	-0.542063	25.6348	-0.117867
26.3672	-0.436319	26.3672	-0.0826631
27.0996	-0.438061	27.0996	-0.0844311
27.832	-0.361964	27.832	-0.0517363
29.2969	-0.246217	29.2969	-0.0111014
30.0293	-0.187858	30.0293	0.0102328
31.4941	-0.134589	31.4941	0.0210217
32.2266	-0.152335	32.2266	0.00840205
33.6914	-0.0903603	33.6914	0.0316731
34.4238	-0.075647	34.4238	0.0362047
35.8887	-0.0192939	35.8887	0.0556766
37.3535	0.000861878	37.3535	0.0604168
38.8184	0.0304579	38.8184	0.0693288
39.5508	0.0370346	39.5508	0.0703485
41.0156	0.0644615	41.0156	0.0813073
42.4805	0.137325	42.4805	0.105981
43.9453	0.143415	43.9453	0.10656
45.4102	0.156871	45.4102	0.110019
47.6074	0.176475	47.6074	0.115791
49.0723	0.181481	49.0723	0.117597
50.5371	0.189718	50.5371	0.120627
52.7344	0.214235	52.7344	0.128556
54.1992	0.220161	54.1992	0.129974
56.3965	0.225066	56.3965	0.131601
58.5938	0.225627	58.5938	0.13175
60.0586	0.252495	60.0586	0.142136
62.2559	0.276776	62.2559	0.152062
64.4531	0.302389	64.4531	0.162329
66.6504	0.32792	66.6504	0.171791
69.5801	0.346646	69.5801	0.178603
71.7773	0.349243	71.7773	0.179089
73.9746	0.343516	73.9746	0.177382
76.9043	0.339495	76.9043	0.176978
79.834	0.35949	79.834	0.188522
82.7637	0.45315	82.7637	0.222359
85.6934	0.406449	85.6934	0.201795
88.623	0.345479	88.623	0.185323
91.5527	0.356948	91.5527	0.194952
94.4824	0.460789	94.4824	0.239803
98.1445	0.529371	98.1445	0.257653
101.807	0.518055	101.807	0.25815
105.469	0.536494	105.469	0.266209
109.131	0.527303	109.131	0.267667
112.793	0.54581	112.793	0.277583
116.455	0.558075	116.455	0.28719
120.85	0.637075	120.85	0.321887
125.244	0.699897	125.244	0.343462
129.639	0.68211	129.639	0.33748
134.033	0.668769	134.033	0.339122
138.428	0.638815	138.428	0.338866
143.555	0.736035	143.555	0.386111
148.682	0.833473	148.682	0.42701
153.809	0.950998	153.809	0.466036
159.668	0.935894	159.668	0.46541
164.795	0.931632	164.795	0.462253
170.654	0.904885	170.654	0.464021
176.514	0.973263	176.514	0.502546
183.105	1.068	183.105	0.548551
189.697	1.14145	189.697	0.570309
196.289	1.23181	196.289	0.611026
202.881	1.37257	202.881	0.660518
210.205	1.454	210.205	0.684303
217.529	1.39265	217.529	0.676563
225.586	1.64865	225.586	0.77821
232.91	1.74305	232.91	0.782774
241.699	1.69096	241.699	0.774912
249.756	1.95029	249.756	0.86953
258.545	1.76112	258.545	0.787196
268.066	1.86121	268.066	0.871483
277.588	2.04995	277.588	0.898718
287.109	2.0233	287.109	0.882613
297.363	2.21077	297.363	0.910597
307.617	1.96315	307.617	0.807795
318.604	2.27329	318.604	0.914945
329.59	2.0177	329.59	0.824791
341.309	2.07084	341.309	0.939471
353.76	2.43275	353.76	0.962958
366.211	2.56757	366.211	0.957562
378.662	2.26713	378.662	0.833583
392.578	2.09753	392.578	0.764277
405.762	2.19771	405.762	0.867897
420.41	2.31694	420.41	0.799012
435.059	2.117	435.059	0.794801
450.439	2.36794	450.439	0.765761
466.553	2.00646	466.553	0.587702
482.666	2.27159	482.666	0.798372
500.244	2.64189	500.244	0.988822
517.822	3.00912	517.822	1.39668
536.133	4.39506	536.133	1.94928
554.443	3.90351	554.443	1.51719
574.219	4.4458	574.219	1.89146
594.727	4.98609	594.727	2.17897
615.234	4.36307	615.234	1.74369
637.207	4.47069	637.207	1.8177
659.912	4.30319	659.912	1.67034
683.35	4.18646	683.35	1.67175
706.787	4.42389	706.787	1.77483
731.689	4.20362	731.689	1.53007
758.057	4.48421	758.057	1.85068
784.424	4.99124	784.424	2.09234
812.256	4.90603	812.256	2.00477
840.82	5.03315	840.82	2.1042
870.85	5.2535	870.85	2.18725
901.611	5.21453	901.611	2.19802
933.105	5.71885	933.105	2.42707
966.064	5.63833	966.064	2.39146
999.756	5.6967	999.756	2.40994
1,034.91	5.13791	1,034.91	2.12504
1,071.53	5.42946	1,071.53	2.36487
1,109.62	5.41644	1,109.62	2.4529
1,148.44	5.77704	1,148.44	2.56514
1,189.45	5.77995	1,189.45	2.55777
1,231.2	5.57997	1,231.2	2.43245
1,274.41	5.2032	1,274.41	2.19814
1,319.82	4.9606	1,319.82	2.07536
1,365.97	6.11501	1,365.97	2.59606
1,414.31	6.20959	1,414.31	2.58829
1,464.11	6.29593	1,464.11	2.59267
1,515.38	6.7604	1,515.38	2.72618
1,568.85	6.63155	1,568.85	2.69379
1,624.51	6.0115	1,624.51	2.4235
1,681.64	6.4938	1,681.64	2.69744
1,740.97	7.2687	1,740.97	3.11755
1,802.49	7.6242	1,802.49	3.29418
1,866.21	7.39253	1,866.21	3.17822
1,932.13	6.51776	1,932.13	2.7936
2,000.24	6.85441	2,000.24	3.06948
2,070.56	7.40123	2,070.56	3.31474
2,143.8	7.34389	2,143.8	3.30649
2,219.24	6.51569	2,219.24	2.95354
2,297.61	7.8235	2,297.61	3.52897
2,378.17	8.05511	2,378.17	3.62939
2,462.4	7.18921	2,462.4	3.14995
2,548.83	7.14457	2,548.83	3.09509
2,638.92	7.26335	2,638.92	3.17219
2,731.93	6.91623	2,731.93	2.93208
2,828.61	7.01148	2,828.61	2.90898
2,928.22	6.81542	2,928.22	2.74538
3,031.49	6.50634	3,031.49	2.51541
