"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.1667	20.5078	51.5507	20.5078	51.3323	20.5078	51.7182	20.5078	52.4343	20.5078	51.7441
21.2402	55.0748	21.2402	49.901	21.2402	53.0362	21.2402	52.9843	21.2402	52.7713	21.2402	53.0292
21.9727	61.613	21.9727	59.3936	21.9727	60.5938	21.9727	60.7682	21.9727	61.1177	21.9727	60.7357
22.7051	58.8826	22.7051	57.4172	22.7051	57.9495	22.7051	58.1649	22.7051	58.5892	22.7051	58.1705
23.4375	59.968	23.4375	57.6775	23.4375	58.791	23.4375	58.9731	23.4375	59.2952	23.4375	58.9634
24.1699	61.6793	24.1699	58.7063	24.1699	60.3007	24.1699	60.3464	24.1699	60.3943	24.1699	60.3621
25.6348	66.137	25.6348	63.9773	25.6348	65.1041	25.6348	65.2428	25.6348	65.4943	25.6348	65.2237
26.3672	67.5265	26.3672	65.4382	26.3672	66.5422	26.3672	66.6427	26.3672	66.8078	26.3672	66.6271
27.0996	68.0973	27.0996	66.0417	27.0996	67.1121	27.0996	67.2107	27.0996	67.3754	27.0996	67.199
27.832	69.521	27.832	67.3478	27.832	68.5124	27.832	68.574	27.832	68.6684	27.832	68.5674
29.2969	71.9275	29.2969	69.7984	29.2969	70.9697	29.2969	70.9869	29.2969	70.9962	29.2969	70.9846
30.0293	73.065	30.0293	70.9279	30.0293	72.1147	30.0293	72.1072	30.0293	72.0639	30.0293	72.1087
31.4941	75.6888	31.4941	73.7158	31.4941	74.8214	31.4941	74.8049	31.4941	74.7427	31.4941	74.8042
32.2266	76.9224	32.2266	75.1201	32.2266	76.1187	32.2266	76.1167	32.2266	76.0895	32.2266	76.1135
33.6914	78.7216	33.6914	76.9253	33.6914	77.9278	33.6914	77.8964	33.6914	77.8149	33.6914	77.9
34.4238	79.8432	34.4238	78.0661	34.4238	79.0614	34.4238	79.0245	34.4238	78.9359	34.4238	79.0291
35.8887	81.8939	35.8887	80.1415	35.8887	81.1347	35.8887	81.0747	35.8887	80.9441	35.8887	81.0832
37.3535	83.9752	37.3535	82.2844	37.3535	83.2473	37.3535	83.1819	37.3535	83.0457	37.3535	83.191
38.8184	85.9277	38.8184	84.2771	38.8184	85.2254	38.8184	85.15	38.8184	84.9982	38.8184	85.1603
39.5508	86.8168	39.5508	85.2121	39.5508	86.1334	39.5508	86.056	39.5508	85.9045	39.5508	86.0673
41.0156	88.5222	41.0156	86.8951	41.0156	87.8377	41.0156	87.7467	41.0156	87.5762	41.0156	87.7609
42.4805	90.0721	42.4805	88.4686	42.4805	89.4123	42.4805	89.2929	42.4805	89.0607	42.4805	89.3112
43.9453	91.479	43.9453	89.9274	43.9453	90.8432	43.9453	90.7231	43.9453	90.494	43.9453	90.7415
45.4102	92.5531	45.4102	91.0484	45.4102	91.9392	45.4102	91.8141	45.4102	91.5811	45.4102	91.834
47.6074	93.7045	47.6074	92.2401	47.6074	93.1118	47.6074	92.9792	47.6074	92.7375	47.6074	93.0009
49.0723	94.2355	49.0723	92.7788	49.0723	93.6489	49.0723	93.5138	49.0723	93.2733	49.0723	93.5363
