Frequency Spectrum for Input Signal

Data Shown:    Vantec 12A (D.A.S. Audio S.A.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 120°  

Freq [Hz]	Signal Level [dBSPL]
22.4	33.9
23	34
23.6	34.5
24	36.6
25	38.2
25.8	39.5
26.5	40.6
27.2	41.5
28	42.3
29	43
30	47.4
30.7	52.5
31.5	54.9
32.5	56.6
33.5	57.8
34.5	61.2
35.5	61.3
36.5	61.5
37.5	61.8
38.7	62.1
40	62.3
41.2	62.5
42.5	66.4
43.7	69.3
45	70.9
46.2	72
47.5	73.9
48.7	78.5
50	80.8
51.5	82.3
53	83.4
54.5	84.6
56	85.5
58	86.3
60	86.7
61.5	86.3
63	86
65	85.8
67	86.8
69	87.8
71	88.5
73	89.8
75	90.8
77.5	91.7
80	92.6
82.5	93.4
85	94
87.5	94.5
90	94.8
92.5	94.4
95	93.8
97.5	92.8
100	91.4
103	90.9
106	90.9
109	91.3
112	91.8
115	92.4
118	92.9
122	93.3
125	93.7
128	94
132	94.4
136	94.6
140	94.4
145	94.5
150	94.6
155	94.7
160	94.7
165	94.8
170	95.1
175	95
180	94.2
185	93.3
190	92.1
195	90.7
200	89.1
206	87.9
212	87.8
218	87.9
224	88
230	87.8
236	87.6
240	87.1
250	86.2
258	85.7
265	86.2
272	87
280	87.1
290	87.1
300	87.4
307	87.7
315	86.9
325	85.4
335	83
345	82
355	83.9
365	85.1
375	86.8
387	87.3
400	87.7
412	87.4
425	86.4
437	84.6
450	81.6
462	80.9
475	80.6
487	83.4
500	85.1
515	85.9
530	85.1
545	82.2
560	79.4
580	79.8
600	81.3
615	82.7
630	84.5
650	84.8
670	83.4
690	81.1
710	79.2
730	80.2
750	82.3
775	81
800	78.4
825	77.6
850	82.3
875	82.8
900	82
925	84.5
950	86.3
975	79.1
1000	76.4
1030	80.7
1060	77.8
1090	71.6
1120	68.2
1150	74
1180	77.3
1220	69.3
1250	72.7
1280	73.5
1320	70.7
1360	70.4
1400	71.9
1450	70.8
1500	70.5
1550	71
1600	75
1650	77.9
1700	78.9
1750	72.6
1800	73.6
1850	73.4
1900	71.1
1950	72.9
2000	72.5
2060	64.2
2120	64.4
2180	72.2
2240	73.5
2300	67.1
2360	64.3
2400	62.9
2500	66.4
2580	63.9
2650	66.6
2720	70.7
2800	71
2900	76.2
3000	72.1
3070	76.5
3150	76.6
3250	75
3350	69.2
3450	68.3
3550	70
3650	65.8
3750	71.7
3870	70.1
4000	66.8
4120	68.9
4250	68.6
4370	72.3
4500	69.2
4620	63.6
4750	69
4870	68.7
5000	67.9
5150	68.9
5300	65.3
5450	63
5600	65.6
5800	64.5
6000	70.3
6150	69.7
6300	68.7
6500	66.4
6700	68.6
6900	67
7100	65.5
7300	68.2
7500	64.9
7750	65.2
8000	61.4
8250	60.7
8500	61.3
8750	59.7
9000	68.8
9250	65.6
9500	61.7
9750	65.5
10000	67
10300	66
10600	64
10900	63.4
11200	62.7
11500	61.8
11800	58.5
12200	60.8
12500	60
12800	61.7
13200	65
13600	67.7
14000	64.1
14500	58.2
15000	67.7
15500	77.9
16000	62.6
16500	62.3
17000	61
17500	51.5
18000	50.5
18500	52.4
19000	48.7
19500	39.9
20000	43.5
20600	42.2
21200	41.9
21800	42
22400	35.7
