Frequency Spectrum for Input Signal

Data Shown:    8361A (GENELEC)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 160°

Freq [Hz]	Signal Level [dBSPL]
22.4	84.8
23	85.6
23.6	86.5
24	87.4
25	87.6
25.8	87.5
26.5	87.5
27.2	87.5
28	87.6
29	87.6
30	87.7
30.7	87.8
31.5	87.8
32.5	87.9
33.5	87.9
34.5	88
35.5	88
36.5	88
37.5	86.9
38.7	85.3
40	84
41.2	82.9
42.5	82
43.7	81.2
45	80.4
46.2	79.6
47.5	78.9
48.7	78.2
50	77.8
51.5	77.6
53	77.3
54.5	77.1
56	76.9
58	76.7
60	76.5
61.5	76.2
63	76.2
65	76.3
67	76.3
69	76.3
71	76.3
73	76.4
75	76.3
77.5	76.1
80	75.9
82.5	75.7
85	75.6
87.5	75.4
90	75.3
92.5	75.2
95	75.2
97.5	75.1
100	75.1
103	75.1
106	75
109	75
112	74.7
115	74.2
118	73.7
122	73.2
125	73.2
128	73.4
132	73.6
136	73.6
140	73.5
145	73.4
150	73.2
155	73
160	72.8
165	72.6
170	72.2
175	72
180	72.1
185	72.3
190	72.2
195	72.1
200	72.1
206	72
212	71.8
218	71.4
224	70.9
230	70.4
236	70.2
240	70.5
250	70.2
258	69.7
265	68.8
272	68.2
280	68.1
290	67.8
300	67.3
307	66.8
315	66.2
325	65.2
335	63.9
345	62.3
355	60.8
365	60.9
375	62.6
387	64.3
400	64.1
412	63.2
425	62.9
437	62.6
450	62.2
462	62.4
475	61.9
487	61.1
500	60.5
515	59.5
530	58.3
545	57.9
560	58.8
580	59.6
600	59.2
615	57.1
630	59.4
650	60.4
670	56.2
690	54.7
710	57.4
730	55.6
750	55
775	56.6
800	53.8
825	53.7
850	51
875	50.2
900	52.9
925	53.2
950	56.1
975	52.8
1000	53.4
1030	53.3
1060	51.9
1090	53.9
1120	53.9
1150	50.8
1180	51.4
1220	53.4
1250	52.7
1280	55.2
1320	55.3
1360	56.1
1400	58.5
1450	57.8
1500	58.8
1550	58
1600	58.3
1650	58.1
1700	57.2
1750	58
1800	57.5
1850	57.9
1900	57.2
1950	57.7
2000	55.2
2060	54.2
2120	57.8
2180	56.8
2240	55.2
2300	55
2360	50.3
2400	55.4
2500	52.1
2580	54
2650	55.4
2720	53.3
2800	52
2900	52.5
3000	52.2
3070	49.6
3150	51.6
3250	50.7
3350	51.6
3450	45.8
3550	49.1
3650	47.9
3750	50.1
3870	49
4000	49.2
4120	49.5
4250	50
4370	49.6
4500	50.7
4620	48.1
4750	48.9
4870	49
5000	48
5150	47.6
5300	46
5450	46.7
5600	45.2
5800	44.8
6000	46
6150	45.5
6300	44.4
6500	45.2
6700	44.4
6900	45.9
7100	44.5
7300	45.7
7500	46.1
7750	45.6
8000	45.2
8250	45.1
8500	48.2
8750	44.5
9000	44.5
9250	43
9500	45.5
9750	46.9
10000	47
10300	46
10600	46
10900	44.4
11200	46.7
11500	46.2
11800	43.7
12200	46.2
12500	44.4
12800	42.8
13200	43.5
13600	42.7
14000	43.3
14500	42
15000	45.6
15500	42.6
16000	42
16500	41.6
17000	42.2
17500	40.6
18000	41
18500	40.3
19000	40.6
19500	39.9
20000	39.6
20600	40.2
21200	37.7
21800	36.5
22400	35.8
