Frequency Spectrum for Input Signal

Data Shown:    CoRAY4 (Coda Audio GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 130°

Freq [Hz]	Signal Level [dBSPL]
22.4	-2.2
23	-2.5
23.6	-2.7
24	-1
25	0.6
25.8	1.7
26.5	3.1
27.2	6.8
28	9.6
29	11.3
30	12.4
30.7	16.3
31.5	19.2
32.5	21.6
33.5	26.8
34.5	30.2
35.5	33.2
36.5	37
37.5	39.8
38.7	42.2
40	44.4
41.2	45.6
42.5	47.7
43.7	50.9
45	53.5
46.2	58
47.5	61.3
48.7	58.9
50	60.5
51.5	67.9
53	71.8
54.5	71.6
56	72.6
58	74.7
60	76.1
61.5	76.7
63	77.7
65	79
67	81
69	82.9
71	84.7
73	86.4
75	87.7
77.5	88.7
80	89.2
82.5	89.9
85	90.4
87.5	90.8
90	91.5
92.5	92.9
95	94.1
97.5	95.4
100	96.4
103	96.5
106	96.2
109	96.4
112	96.3
115	96
118	95.6
122	95.1
125	94.6
128	94.4
132	94.2
136	94.2
140	94.2
145	94.4
150	94.4
155	94.8
160	95.3
165	95.7
170	95.9
175	95.9
180	95.8
185	95.4
190	94.8
195	94.2
200	93.8
206	93.7
212	93.9
218	93.7
224	93.3
230	93.1
236	93
240	92.9
250	92.5
258	92
265	91.6
272	91.4
280	91.4
290	91
300	90.2
307	89.6
315	88.9
325	88.2
335	87.5
345	86.6
355	86
365	85.6
375	85.7
387	85.7
400	85.6
412	85.4
425	85.4
437	85.6
450	85.6
462	85.4
475	85.3
487	85.2
500	85.2
515	84.8
530	84.7
545	85
560	84.6
580	84.6
600	84.8
615	85
630	85.2
650	84.2
670	83.3
690	84.1
710	84.5
730	83.4
750	81.6
775	80.7
800	80.6
825	80
850	78
875	76.9
900	74.5
925	66.6
950	59.5
975	63.6
1000	66.8
1030	68.2
1060	69.2
1090	74.6
1120	75.9
1150	73
1180	73.3
1220	75.6
1250	73.1
1280	74.3
1320	75.7
1360	71.1
1400	76.2
1450	76.3
1500	76.1
1550	71.6
1600	70.5
1650	69.4
1700	66.5
1750	74.1
1800	73.1
1850	71.3
1900	71.3
1950	71.2
2000	67.6
2060	65
2120	64.9
2180	66.4
2240	72.7
2300	69.2
2360	67
2400	66.9
2500	70.4
2580	69
2650	67.8
2720	72.9
2800	74.4
2900	75.3
3000	72.9
3070	74.5
3150	75.9
3250	76.2
3350	77.8
3450	77.2
3550	73.6
3650	71.8
3750	71.7
3870	71.8
4000	73.4
4120	71.7
4250	72.2
4370	74.2
4500	73.6
4620	71.6
4750	73.4
4870	72.5
5000	72.5
5150	71
5300	67.3
5450	64
5600	68
5800	67
6000	67.6
6150	67.4
6300	66.9
6500	67.7
6700	66.6
6900	67.3
7100	70.4
7300	66.3
7500	64
7750	67
8000	67.3
8250	65.2
8500	62.2
8750	64.5
9000	59.5
9250	64.3
9500	65.5
9750	66.6
10000	68
10300	62.5
10600	61.3
10900	61.2
11200	62.2
11500	58.5
11800	57.4
12200	55.2
12500	53.9
12800	54.3
13200	52.3
13600	51.3
14000	49.7
14500	50.2
15000	54.9
15500	55.8
16000	56.8
16500	51.2
17000	43.2
17500	33.6
18000	41.6
18500	54
19000	52.2
19500	54.7
20000	47.4
20600	41.1
21200	38.8
21800	37.6
22400	37.6
