Frequency Spectrum for Input Signal

Data Shown:    DXR15 (YAMAHA)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 100°

Freq [Hz]	Signal Level [dBSPL]
22.4	31.1
23	32.4
23.6	33.8
24	35.1
25	36.5
25.8	37.8
26.5	39.2
27.2	40.6
28	42
29	43.4
30	44.8
30.7	46.1
31.5	47.5
32.5	48.9
33.5	50.3
34.5	51.6
35.5	53
36.5	54.6
37.5	56.2
38.7	58.2
40	59.7
41.2	61.1
42.5	62.4
43.7	63.6
45	64.6
46.2	66.1
47.5	67.4
48.7	68.5
50	69.6
51.5	70.8
53	72
54.5	73.1
56	74.2
58	75.3
60	76.3
61.5	77.2
63	78.2
65	79.2
67	80.1
69	80.9
71	81.9
73	82.5
75	83.3
77.5	84
80	84.5
82.5	85.1
85	85.5
87.5	85.9
90	86.2
92.5	86.4
95	86.6
97.5	86.7
100	86.7
103	86.7
106	86.6
109	86.5
112	86.4
115	86.1
118	85.9
122	85.6
125	85.3
128	85
132	84.7
136	84.4
140	84.1
145	83.9
150	83.6
155	83.3
160	83
165	82.6
170	82.2
175	81.6
180	81
185	80.2
190	79.4
195	78.7
200	78.1
206	77.6
212	77.3
218	77.3
224	77.5
230	77.9
236	78.2
240	78.5
250	78.7
258	78.6
265	78.4
272	77.9
280	77.3
290	76.7
300	76.1
307	75.8
315	75.6
325	75.5
335	75.4
345	75.4
355	75.4
365	75.4
375	75.5
387	75.6
400	75.9
412	76.1
425	76.1
437	76.1
450	76.2
462	76.3
475	76.5
487	76.8
500	77
515	77
530	76.9
545	76.5
560	75.7
580	74.7
600	73.5
615	72.2
630	71
650	69.5
670	67.3
690	64
710	61.1
730	63.8
750	67
775	68.6
800	69.2
825	69.9
850	70.7
875	70.9
900	70.6
925	70.2
950	70.1
975	70.4
1000	70.5
1030	70.4
1060	70.3
1090	68.4
1120	64
1150	64.3
1180	66.2
1220	65.6
1250	63.6
1280	61
1320	59.2
1360	55.4
1400	57.1
1450	61.2
1500	60.6
1550	56.5
1600	50.8
1650	51.1
1700	54.9
1750	58.8
1800	61.8
1850	63.2
1900	63.4
1950	62.1
2000	60.5
2060	56.8
2120	53.2
2180	53.1
2240	54.3
2300	57.3
2360	58.9
2400	62.5
2500	64.8
2580	66.6
2650	68.4
2720	68.3
2800	67.6
2900	67.7
3000	65.8
3070	63
3150	59.4
3250	57.4
3350	54.4
3450	51.9
3550	55.9
3650	60.9
3750	62.9
3870	65.8
4000	65
4120	62.1
4250	58.5
4370	53.1
4500	45.4
4620	38.2
4750	39.8
4870	46.4
5000	54.4
5150	57.3
5300	58.5
5450	57.6
5600	55.9
5800	52.7
6000	47.3
6150	46.9
6300	53.4
6500	56.9
6700	53.5
6900	52.2
7100	53.2
7300	53.1
7500	52.1
7750	42.9
8000	49
8250	52.2
8500	53.2
8750	52.7
9000	43.2
9250	46.9
9500	46.3
9750	49.2
10000	50
10300	45.1
10600	49.2
10900	51.1
11200	50.4
11500	45.4
11800	44.4
12200	49.2
12500	55
12800	53.6
13200	48.3
13600	55.3
14000	48.8
14500	40.9
15000	52.5
15500	51.5
16000	45.5
16500	46.1
17000	48.6
17500	42.3
18000	53.4
18500	45.8
19000	47.8
19500	48.3
20000	40.6
20600	45.6
21200	39.7
21800	41
22400	37.8
