Frequency Spectrum for Input Signal

Data Shown:    X SERIES X15 HiQ (L-ACOUSTICS)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 170°  

Freq [Hz]	Signal Level [dBSPL]
22.4	36.1
23	37.9
23.6	39.7
24	41.6
25	43.4
25.8	45.1
26.5	46.9
27.2	48.6
28	50.4
29	52.2
30	53.9
30.7	55.6
31.5	57.4
32.5	59.1
33.5	60.8
34.5	62.5
35.5	64.2
36.5	65.9
37.5	67.6
38.7	69.3
40	70.9
41.2	72.5
42.5	74
43.7	75.6
45	77
46.2	78.5
47.5	79.9
48.7	81.2
50	82.4
51.5	83.6
53	84.8
54.5	85.8
56	86.9
58	87.8
60	88.7
61.5	89.5
63	90.2
65	90.9
67	91.6
69	92.2
71	92.7
73	93.2
75	93.7
77.5	94.2
80	94.6
82.5	95.1
85	95.5
87.5	95.9
90	96.3
92.5	96.6
95	96.8
97.5	96.9
100	97
103	96.9
106	96.7
109	96.5
112	96.3
115	96.1
118	95.9
122	95.7
125	95.7
128	95.7
132	95.8
136	96
140	96.2
145	96.4
150	96.6
155	96.7
160	96.7
165	96.5
170	96.3
175	96
180	95.6
185	95.2
190	94.8
195	94.4
200	94
206	93.7
212	93.5
218	93.3
224	93.1
230	92.9
236	92.7
240	92.5
250	92.2
258	91.9
265	91.6
272	91.2
280	90.7
290	90.2
300	89.6
307	89
315	88.4
325	87.7
335	86.9
345	86.2
355	85.4
365	84.6
375	83.8
387	83
400	82.3
412	81.6
425	81
437	80.4
450	79.9
462	79.4
475	79
487	78.7
500	78.5
515	78.3
530	78.2
545	78.2
560	78.1
580	77.9
600	77.6
615	77.3
630	76.7
650	75.9
670	75
690	73.9
710	72.8
730	71.6
750	70.5
775	69.4
800	68.4
825	67.6
850	66.9
875	66.3
900	65.8
925	65.4
950	65
975	64.7
1000	64.4
1030	64.2
1060	63.9
1090	63.7
1120	63.6
1150	63.6
1180	63.7
1220	63.9
1250	64.3
1280	64.8
1320	65.6
1360	66.3
1400	67.2
1450	68
1500	68.7
1550	69.4
1600	69.8
1650	70.1
1700	70.2
1750	70.1
1800	69.9
1850	69.6
1900	69.3
1950	68.9
2000	68.5
2060	68.2
2120	67.8
2180	67.4
2240	67
2300	66.5
2360	66
2400	65.4
2500	64.6
2580	63.8
2650	62.9
2720	62
2800	61.2
2900	60.5
3000	60
3070	59.7
3150	59.7
3250	60
3350	60.6
3450	61.4
3550	62.3
3650	63.1
3750	63.9
3870	64.4
4000	64.8
4120	64.7
4250	64.4
4370	63.8
4500	63.1
4620	62.2
4750	61.4
4870	60.6
5000	59.8
5150	59.3
5300	58.9
5450	58.6
5600	58.4
5800	58.1
6000	57.8
6150	57.5
6300	57
6500	56.4
6700	55.7
6900	54.9
7100	54.1
7300	53.3
7500	52.6
7750	52
8000	51.5
8250	51.3
8500	51.2
8750	51.2
9000	51.3
9250	51.4
9500	51.4
9750	51.3
10000	51.1
10300	50.6
10600	50.1
10900	49.3
11200	48.5
11500	47.6
11800	46.6
12200	45.6
12500	44.7
12800	43.8
13200	43
13600	42.2
14000	41.4
14500	40.7
15000	40
15500	39.4
16000	38.8
16500	38.3
17000	37.8
17500	37.2
18000	36.7
18500	36.1
19000	35.5
19500	34.8
20000	34
20600	33.3
21200	32.6
21800	31.9
22400	31.1
