"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.410301	20.5078	0.133733
21.9727	0.388756	21.9727	0.130441
23.4375	0.366538	23.4375	0.117013
24.9023	0.386315	24.9023	0.12211
26.3672	0.354914	26.3672	0.114131
27.832	0.350199	27.832	0.1169
29.2969	0.379365	29.2969	0.122323
30.7617	0.316592	30.7617	0.100964
32.2266	0.343068	32.2266	0.110289
33.6914	0.35656	33.6914	0.115381
35.1562	0.383351	35.1562	0.127893
36.6211	0.371274	36.6211	0.123203
38.0859	0.373955	38.0859	0.123681
39.5508	0.372472	39.5508	0.123768
41.0156	0.389121	41.0156	0.132304
42.4805	0.385311	42.4805	0.129835
43.9453	0.401115	43.9453	0.137126
45.4102	0.389147	45.4102	0.132099
46.875	0.384312	46.875	0.129688
48.3398	0.381218	48.3398	0.129566
51.2695	0.396258	51.2695	0.137553
52.7344	0.404191	52.7344	0.141257
54.1992	0.405775	54.1992	0.141965
55.6641	0.397568	55.6641	0.139478
58.5938	0.424245	58.5938	0.147485
60.0586	0.423951	60.0586	0.14843
62.9883	0.442193	62.9883	0.157457
64.4531	0.457375	64.4531	0.164354
67.3828	0.414498	67.3828	0.150157
68.8477	0.415205	68.8477	0.150708
71.7773	0.463595	71.7773	0.168008
74.707	0.48609	74.707	0.17833
77.6367	0.457905	77.6367	0.17037
79.1016	0.451478	79.1016	0.170153
82.0312	0.46576	82.0312	0.176579
84.9609	0.450627	84.9609	0.171194
87.8906	0.477798	87.8906	0.186231
90.8203	0.548611	90.8203	0.216056
95.2148	0.585827	95.2148	0.229945
98.1445	0.588548	98.1445	0.231593
101.074	0.576047	101.074	0.224886
105.469	0.610188	105.469	0.242011
108.398	0.699645	108.398	0.273628
112.793	0.737067	112.793	0.291916
117.188	0.735207	117.188	0.290659
120.117	0.756603	120.117	0.298773
124.512	0.772142	124.512	0.308013
128.906	0.788461	128.906	0.325691
133.301	0.779646	133.301	0.328484
139.16	0.821102	139.16	0.350525
143.555	0.927981	143.555	0.392733
147.949	1.01432	147.949	0.437986
153.809	1.10953	153.809	0.466122
159.668	1.03284	159.668	0.424131
165.527	1.03739	165.527	0.44011
171.387	1.24648	171.387	0.524544
177.246	1.29099	177.246	0.55089
183.105	1.26284	183.105	0.558892
188.965	1.36925	188.965	0.588496
196.289	1.44444	196.289	0.608504
203.613	1.6779	203.613	0.688241
210.938	1.83579	210.938	0.719701
218.262	1.63646	218.262	0.671234
225.586	1.69343	225.586	0.708093
232.91	1.99136	232.91	0.780878
241.699	1.91938	241.699	0.727782
250.488	2.24333	250.488	0.911764
259.277	2.02426	259.277	0.804801
268.066	1.96301	268.066	0.807276
276.855	2.26205	276.855	0.999533
287.109	2.2559	287.109	0.958099
297.363	2.30736	297.363	0.989779
307.617	2.63732	307.617	1.13384
319.336	2.95437	319.336	1.25513
329.59	2.82474	329.59	1.12089
341.309	2.95409	341.309	1.23826
353.027	3.0066	353.027	1.19239
366.211	3.31206	366.211	1.27258
379.395	3.2486	379.395	1.14318
392.578	3.02527	392.578	1.18134
405.762	3.00885	405.762	1.21559
420.41	3.30152	420.41	1.365
435.059	3.08125	435.059	1.27834
451.172	4.03359	451.172	1.63577
465.82	4.07152	465.82	1.65085
483.398	3.61452	483.398	1.51048
499.512	3.58445	499.512	1.61642
517.09	3.69891	517.09	1.92065
536.133	4.70249	536.133	2.32861
555.176	5.07741	555.176	2.16543
574.219	5.01549	574.219	2.2891
594.727	5.42204	594.727	2.57096
615.234	5.64508	615.234	2.59153
637.207	5.37323	637.207	2.50578
659.18	5.31476	659.18	2.59976
682.617	5.79604	682.617	2.88644
707.52	5.75129	707.52	2.57414
732.422	5.45605	732.422	2.61369
757.324	5.47189	757.324	2.49295
785.156	5.0667	785.156	2.18447
811.523	4.85182	811.523	2.08755
840.82	4.53438	840.82	2.0091
870.117	4.76066	870.117	2.0978
900.879	4.75939	900.879	1.90183
933.105	4.57667	933.105	1.73513
965.332	4.6489	965.332	1.77422
1,000.49	4.5626	1,000.49	1.73691
1,035.64	4.64385	1,035.64	1.77687
1,072.27	4.60757	1,072.27	1.78479
1,108.89	4.98431	1,108.89	2.03908
1,148.44	4.93242	1,148.44	2.16915
1,189.45	5.08615	1,189.45	2.09635
1,230.47	5.39941	1,230.47	2.2605
1,274.41	5.74703	1,274.41	2.36083
1,319.82	5.94875	1,319.82	2.45952
1,366.7	5.98784	1,366.7	2.42568
1,413.57	6.25228	1,413.57	2.6131
1,463.38	6.23864	1,463.38	2.51948
1,516.11	6.0974	1,516.11	2.44118
1,568.85	6.07155	1,568.85	2.40415
1,624.51	6.5885	1,624.51	2.74809
1,681.64	7.17199	1,681.64	3.03895
1,741.7	7.54081	1,741.7	3.12992
1,803.22	6.94571	1,803.22	3.18088
1,866.21	6.94563	1,866.21	3.16717
1,932.13	6.44341	1,932.13	3.11559
1,999.51	5.69246	1,999.51	3.05535
2,069.82	6.73682	2,069.82	3.3244
2,143.07	7.15976	2,143.07	3.52133
2,219.24	6.89741	2,219.24	3.49076
2,296.88	6.48077	2,296.88	3.39831
2,378.91	6.91367	2,378.91	3.24378
2,462.4	7.87276	2,462.4	3.60555
2,548.83	7.96707	2,548.83	3.63807
2,639.65	7.62155	2,639.65	3.46687
2,731.93	7.5052	2,731.93	3.38124
2,828.61	7.84586	2,828.61	3.54848
2,928.22	7.89794	2,928.22	3.56128
3,030.76	7.77675	3,030.76	3.44137
3,137.7	7.64639	3,137.7	3.37567
3,249.02	7.24873	3,249.02	3.11125
3,363.28	7.09789	3,363.28	3.1543
3,481.93	6.99414	3,481.93	3.09982
3,604.98	6.86722	3,604.98	3.03232
3,732.42	7.5062	3,732.42	3.42791
3,864.26	7.43891	3,864.26	3.31294
4,000.49	7.57092	4,000.49	3.2022
4,141.11	8.00627	4,141.11	3.35168
4,287.6	7.97821	4,287.6	3.31659
4,438.48	7.98598	4,438.48	3.32078
4,595.21	7.90553	4,595.21	3.32194
4,756.35	8.25735	4,756.35	3.49024
