"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	79.0277	20.5078	79.0197	20.5078	78.8859	20.5078	78.6094	20.5078	60.3897	20.5078	60.1131	20.5078	59.9794
21.9727	81.6501	21.9727	81.6417	21.9727	81.5113	21.9727	81.253	21.9727	60.3682	21.9727	60.1098	21.9727	59.9794
23.4375	83.6376	23.4375	83.6321	23.4375	83.5151	23.4375	83.2656	23.4375	60.3459	23.4375	60.0964	23.4375	59.9794
24.9023	85.2628	24.9023	85.2577	24.9023	85.1356	24.9023	84.8714	24.9023	60.3657	24.9023	60.1015	24.9023	59.9794
26.3672	87.0755	26.3672	87.07	26.3672	86.9559	26.3672	86.7151	26.3672	60.3343	26.3672	60.0935	26.3672	59.9794
27.832	89.0438	27.832	89.0369	27.832	88.92	27.832	88.6867	27.832	60.3296	27.832	60.0963	27.832	59.9794
29.2969	90.46	29.2969	90.4536	29.2969	90.3313	29.2969	90.0743	29.2969	60.3588	29.2969	60.1017	29.2969	59.9794
30.7617	92.1729	30.7617	92.1685	30.7617	92.0675	30.7617	91.8519	30.7617	60.296	30.7617	60.0804	30.7617	59.9794
32.2266	93.3925	32.2266	93.3873	32.2266	93.277	32.2266	93.0442	32.2266	60.3225	32.2266	60.0897	32.2266	59.9794
33.6914	94.7605	33.6914	94.7546	33.6914	94.6393	33.6914	94.3981	33.6914	60.336	33.6914	60.0948	33.6914	59.9794
35.1562	95.8093	35.1562	95.8013	35.1562	95.6734	35.1562	95.418	35.1562	60.3628	35.1562	60.1073	35.1562	59.9794
36.6211	96.5131	36.6211	96.5058	36.6211	96.3826	36.6211	96.1345	36.6211	60.3507	36.6211	60.1026	36.6211	59.9794
38.0859	97.0254	38.0859	97.0183	38.0859	96.8946	38.0859	96.6443	38.0859	60.3534	38.0859	60.1031	38.0859	59.9794
39.5508	97.2693	39.5508	97.2618	39.5508	97.138	39.5508	96.8893	39.5508	60.3519	39.5508	60.1032	39.5508	59.9794
41.0156	97.4047	41.0156	97.3959	41.0156	97.2636	41.0156	97.0068	41.0156	60.3685	41.0156	60.1117	41.0156	59.9794
42.4805	97.4911	42.4805	97.4828	42.4805	97.3529	42.4805	97.0975	42.4805	60.3647	42.4805	60.1092	42.4805	59.9794
43.9453	97.5362	43.9453	97.5267	43.9453	97.3895	43.9453	97.1256	43.9453	60.3805	43.9453	60.1165	43.9453	59.9794
45.4102	97.4738	45.4102	97.465	45.4102	97.3329	45.4102	97.0759	45.4102	60.3685	45.4102	60.1115	45.4102	59.9794
46.875	97.4678	46.875	97.4594	46.875	97.3297	46.875	97.0751	46.875	60.3637	46.875	60.1091	46.875	59.9794
48.3398	97.455	48.3398	97.4465	48.3398	97.3169	48.3398	97.0653	48.3398	60.3606	48.3398	60.109	48.3398	59.9794
51.2695	97.4435	51.2695	97.4335	51.2695	97.296	51.2695	97.0373	51.2695	60.3757	51.2695	60.117	51.2695	59.9794
52.7344	97.4439	52.7344	97.4332	52.7344	97.2919	52.7344	97.029	52.7344	60.3836	52.7344	60.1207	52.7344	59.9794
54.1992	97.4677	54.1992	97.4568	54.1992	97.3148	54.1992	97.051	54.1992	60.3852	54.1992	60.1214	54.1992	59.9794
55.6641	97.5021	55.6641	97.4914	55.6641	97.3519	55.6641	97.0938	55.6641	60.377	55.6641	60.1189	55.6641	59.9794
58.5938	97.4016	58.5938	97.3902	58.5938	97.2427	58.5938	96.966	58.5938	60.4036	58.5938	60.1269	58.5938	59.9794
60.0586	97.4439	60.0586	97.4322	60.0586	97.2838	60.0586	97.0083	60.0586	60.4034	60.0586	60.1278	60.0586	59.9794
62.9883	97.4336	62.9883	97.4204	62.9883	97.263	62.9883	96.9782	62.9883	60.4216	62.9883	60.1369	62.9883	59.9794
64.4531	97.3927	64.4531	97.3784	64.4531	97.2141	64.4531	96.921	64.4531	60.4368	64.4531	60.1438	64.4531	59.9794
67.3828	97.0954	67.3828	97.0832	67.3828	96.933	67.3828	96.6687	67.3828	60.3939	67.3828	60.1296	67.3828	59.9794
68.8477	97.0216	68.8477	97.0093	68.8477	96.8586	68.8477	96.5941	68.8477	60.3946	68.8477	60.1301	68.8477	59.9794
71.7773	96.9788	71.7773	96.9639	71.7773	96.7959	71.7773	96.5003	71.7773	60.443	71.7773	60.1474	71.7773	59.9794
74.707	96.853	74.707	96.8358	74.707	96.6575	74.707	96.3497	74.707	60.4655	74.707	60.1577	74.707	59.9794
77.6367	96.675	77.6367	96.6587	77.6367	96.4883	77.6367	96.2008	77.6367	60.4373	77.6367	60.1498	77.6367	59.9794
79.1016	96.5765	79.1016	96.5598	79.1016	96.3897	79.1016	96.1084	79.1016	60.4309	79.1016	60.1496	79.1016	59.9794
82.0312	96.4223	82.0312	96.4052	82.0312	96.2286	82.0312	95.9394	82.0312	60.4452	82.0312	60.156	82.0312	59.9794
84.9609	96.3396	84.9609	96.3232	84.9609	96.152	84.9609	95.8726	84.9609	60.43	84.9609	60.1506	84.9609	59.9794
87.8906	96.3947	87.8906	96.3749	87.8906	96.1887	87.8906	95.8971	87.8906	60.4572	87.8906	60.1656	87.8906	59.9794
90.8203	96.46	90.8203	96.4359	90.8203	96.2199	90.8203	95.8873	90.8203	60.528	90.8203	60.1955	90.8203	59.9794
95.2148	96.5409	95.2148	96.5151	95.2148	96.2852	95.2148	95.9293	95.2148	60.5652	95.2148	60.2093	95.2148	59.9794
98.1445	96.6775	98.1445	96.6511	98.1445	96.4195	98.1445	96.0625	98.1445	60.5679	98.1445	60.211	98.1445	59.9794
101.074	96.681	101.074	96.656	101.074	96.4311	101.074	96.0799	101.074	60.5554	101.074	60.2043	101.074	59.9794
105.469	96.8127	105.469	96.7841	105.469	96.5421	105.469	96.1739	105.469	60.5896	105.469	60.2214	105.469	59.9794
108.398	97.1116	108.398	97.0783	108.398	96.8046	108.398	96.3786	108.398	60.679	108.398	60.253	108.398	59.9794
112.793	97.3236	112.793	97.2876	112.793	96.9956	112.793	96.5505	112.793	60.7165	112.793	60.2713	112.793	59.9794
117.188	97.449	117.188	97.4131	117.188	97.1224	117.188	96.6779	117.188	60.7146	117.188	60.2701	117.188	59.9794
120.117	97.5154	120.117	97.4784	120.117	97.1796	120.117	96.7218	120.117	60.736	120.117	60.2782	120.117	59.9794
124.512	97.6328	124.512	97.5935	124.512	97.2854	124.512	96.8213	124.512	60.7515	124.512	60.2874	124.512	59.9794
128.906	97.6995	128.906	97.6562	128.906	97.3305	128.906	96.8677	128.906	60.7679	128.906	60.3051	128.906	59.9794
133.301	97.7412	133.301	97.6966	133.301	97.3681	133.301	96.9169	133.301	60.759	133.301	60.3079	133.301	59.9794
139.16	97.76	139.16	97.7123	139.16	97.3618	139.16	96.8913	139.16	60.8005	139.16	60.3299	139.16	59.9794
143.555	97.8389	143.555	97.7844	143.555	97.3917	143.555	96.8564	143.555	60.9074	143.555	60.3721	143.555	59.9794
147.949	97.9034	147.949	97.8401	147.949	97.4021	147.949	96.8258	147.949	60.9937	147.949	60.4174	147.949	59.9794
