"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.537803	20.5078	0.316447
21.9727	0.0861451	21.9727	0.168076
23.4375	0.184646	23.4375	0.1758
24.9023	0.0182227	24.9023	0.140665
26.3672	-0.212201	26.3672	0.021215
27.832	0.0132284	27.832	0.0980309
29.2969	-0.0466649	29.2969	0.0688625
30.7617	-0.00558504	30.7617	0.0868073
32.2266	0.0601256	32.2266	0.109862
33.6914	0.0998087	33.6914	0.114147
35.1562	0.142442	35.1562	0.128705
36.6211	0.154811	36.6211	0.131467
38.0859	0.19394	38.0859	0.142621
39.5508	0.210961	39.5508	0.146136
41.0156	0.191186	41.0156	0.135364
42.4805	0.243717	42.4805	0.154203
43.9453	0.289917	43.9453	0.171095
45.4102	0.290771	45.4102	0.17029
46.875	0.266806	46.875	0.161372
48.3398	0.281289	48.3398	0.165368
51.2695	0.299417	51.2695	0.171667
52.7344	0.345068	52.7344	0.189018
54.1992	0.428763	54.1992	0.216059
55.6641	0.386048	55.6641	0.201699
58.5938	0.366802	58.5938	0.194726
60.0586	0.396348	60.0586	0.205388
62.9883	0.373897	62.9883	0.19592
64.4531	0.374323	64.4531	0.197553
67.3828	0.376427	67.3828	0.200916
68.8477	0.381073	68.8477	0.204177
71.7773	0.416934	71.7773	0.221572
74.707	0.428673	74.707	0.223415
77.6367	0.420862	77.6367	0.22328
79.1016	0.4526	79.1016	0.235994
82.0312	0.514545	82.0312	0.259225
84.9609	0.547654	84.9609	0.272628
87.8906	0.494579	87.8906	0.258594
90.8203	0.485848	90.8203	0.266562
95.2148	0.577442	95.2148	0.295563
98.1445	0.627537	98.1445	0.316611
101.074	0.616058	101.074	0.315142
105.469	0.746206	105.469	0.367451
108.398	0.855945	108.398	0.404376
112.793	0.880616	112.793	0.403902
117.188	0.816182	117.188	0.405216
120.117	0.885075	120.117	0.422891
124.512	0.86956	124.512	0.401802
128.906	0.73765	128.906	0.371246
133.301	0.794872	133.301	0.411333
139.16	0.972727	139.16	0.479357
143.555	0.997854	143.555	0.483873
147.949	0.948752	147.949	0.473297
153.809	1.01785	153.809	0.508799
159.668	1.05953	159.668	0.550527
165.527	1.19233	165.527	0.602669
171.387	1.27224	171.387	0.620615
177.246	1.36438	177.246	0.654978
183.105	1.20097	183.105	0.560554
188.965	1.30154	188.965	0.647582
196.289	1.42843	196.289	0.696283
203.613	1.5348	203.613	0.735727
210.938	1.40583	210.938	0.788756
218.262	1.45361	218.262	0.852092
225.586	2.04919	225.586	1.05123
232.91	2.24457	232.91	1.08014
241.699	2.23494	241.699	1.04204
250.488	2.63469	250.488	1.18526
259.277	2.61029	259.277	1.13869
268.066	2.61001	268.066	1.09449
276.855	2.5271	276.855	1.01216
287.109	2.54338	287.109	1.06755
297.363	3.05619	297.363	1.23551
307.617	2.75726	307.617	0.969042
319.336	3.15382	319.336	1.2311
329.59	2.82759	329.59	0.926438
341.309	2.818	341.309	1.08408
353.027	2.79532	353.027	0.940376
366.211	3.39063	366.211	1.28047
379.395	3.05759	379.395	0.958068
392.578	2.45758	392.578	0.557772
405.762	3.296	405.762	1.15461
