"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.6141	20.5078	59.6449	20.5078	62.9286	20.5078	61.8065
21.9727	61.0506	21.9727	59.8382	21.9727	63.1958	21.9727	62.0868
23.4375	61.3533	23.4375	60.1592	23.4375	64.0016	23.4375	62.7414
24.9023	62.2347	24.9023	61.409	24.9023	65.5152	24.9023	64.1308
26.3672	63.8028	26.3672	63.291	26.3672	66.9973	26.3672	65.6854
27.832	64.9649	27.832	64.5399	27.832	67.9017	27.832	66.6798
29.2969	66.0995	29.2969	65.7504	29.2969	68.7688	29.2969	67.6426
30.7617	66.9998	30.7617	66.7854	30.7617	69.6323	30.7617	68.5424
32.2266	68.109	32.2266	67.9305	32.2266	70.4433	32.2266	69.4586
33.6914	68.9558	33.6914	68.839	33.6914	71.1599	33.6914	70.232
35.1563	69.8509	35.1563	69.7908	35.1563	71.9303	35.1563	71.0577
36.6211	70.756	36.6211	70.7548	36.6211	72.7016	36.6211	71.8895
38.0859	71.6158	38.0859	71.6383	38.0859	73.3834	38.0859	72.642
39.5508	72.4143	39.5508	72.4805	39.5508	74.106	39.5508	73.403
41.0156	73.2768	41.0156	73.3414	41.0156	74.7415	41.0156	74.1256
42.4805	74.0457	42.4805	74.1077	42.4805	75.4086	42.4805	74.8323
43.9453	74.6698	43.9453	74.7439	43.9453	75.9025	43.9453	75.3813
45.4102	75.3029	45.4102	75.3825	45.4102	76.4354	45.4102	75.9564
46.875	75.8832	46.875	75.9938	46.875	77.0045	46.875	76.5376
48.3398	76.4767	48.3398	76.6235	48.3398	77.5724	48.3398	77.1251
51.2695	77.6595	51.2695	77.8007	51.2695	78.5096	51.2695	78.1645
52.7344	78.2416	52.7344	78.3829	52.7344	78.9992	52.7344	78.6939
54.1992	78.7302	54.1992	78.8803	54.1992	79.4432	54.1992	79.1596
55.6641	79.2771	55.6641	79.4098	55.6641	79.8562	55.6641	79.627
58.5938	80.1574	58.5938	80.3029	58.5938	80.6752	58.5938	80.4767
60.0586	80.5194	60.0586	80.675	60.0586	81.0146	60.0586	80.829
