"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	61.0425	20.5078	59.1535	20.5078	60.1999
21.9727	61.5142	21.9727	59.3262	21.9727	60.5565
23.4375	61.7857	23.4375	59.6574	23.4375	60.8506
24.9023	62.6337	24.9023	60.9277	24.9023	61.8639
26.3672	64.1498	26.3672	62.8563	26.3672	63.551
27.832	65.2891	27.832	64.1219	27.832	64.7446
29.2969	66.4045	29.2969	65.3581	29.2969	65.9127
30.7617	67.2628	30.7617	66.4298	30.7617	66.8662
32.2266	68.376	32.2266	67.5599	32.2266	67.9871
33.6914	69.2124	33.6914	68.4784	33.6914	68.8609
35.1563	70.0989	35.1563	69.4296	35.1563	69.7771
36.6211	70.9878	36.6211	70.4131	36.6211	70.71
38.0859	71.8463	38.0859	71.2955	38.0859	71.5796
39.5508	72.6181	39.5508	72.1626	39.5508	72.3963
41.0156	73.4778	41.0156	73.035	41.0156	73.2621
42.4805	74.2301	42.4805	73.8159	42.4805	74.028
43.9453	74.8843	43.9453	74.4149	43.9453	74.6559
45.4102	75.5201	45.4102	75.0535	45.4102	75.2931
46.875	76.0895	46.875	75.6757	46.875	75.8875
48.3398	76.693	48.3398	76.2847	48.3398	76.4937
51.2695	77.8667	51.2695	77.4725	51.2695	77.6741
52.7344	78.4455	52.7344	78.0601	52.7344	78.2571
54.1992	78.9306	54.1992	78.5625	54.1992	78.7504
55.6641	79.4749	55.6641	79.098	55.6641	79.2905
58.5938	80.3593	58.5938	79.9838	58.5938	80.1756
60.0586	80.7257	60.0586	80.3482	60.0586	80.541
62.9883	81.5086	62.9883	81.1317	62.9883	81.3243
64.4531	81.9162	64.4531	81.5359	64.4531	81.7302
67.3828	82.6111	67.3828	82.2147	67.3828	82.4175
68.8477	82.9081	68.8477	82.5183	68.8477	82.7176
71.7773	83.4573	71.7773	83.0752	71.7773	83.2705
74.707	84.0186	74.707	83.6438	74.707	83.8353
77.6367	84.542	77.6367	84.1693	77.6367	84.3597
79.1016	84.729	79.1016	84.3527	79.1016	84.5449
82.0313	85.0447	82.0313	84.6558	82.0313	84.8546
84.9609	85.3472	84.9609	84.9614	84.9609	85.1586
87.8906	85.6527	87.8906	85.2613	87.8906	85.4614
90.8203	85.8481	90.8203	85.4345	90.8203	85.6462
95.2148	86.082	95.2148	85.6574	95.2148	85.8749
98.1445	86.1931	98.1445	85.7784	98.1445	85.9907
101.074	86.2717	101.074	85.8196	101.074	86.0515
105.469	86.2342	105.469	85.791	105.469	86.0182
108.398	86.3142	108.398	85.8693	108.398	86.0974
112.793	86.4261	112.793	85.9554	112.793	86.1971
117.188	86.3883	117.188	85.905	117.188	86.1533
120.117	86.4158	120.117	85.9191	120.117	86.1745
124.512	86.388	124.512	85.8581	124.512	86.1311
128.906	86.3105	128.906	85.7227	128.906	86.0265
133.301	86.2658	133.301	85.6418	133.301	85.965
139.16	86.1338	139.16	85.4635	139.16	85.8116
143.555	85.9639	143.555	85.2584	143.555	85.6254
147.949	85.8422	147.949	85.0706	147.949	85.4735
153.809	85.7147	153.809	84.8458	153.809	85.3019
159.668	85.6171	159.668	84.7389	159.668	85.2001
165.527	85.5686	165.527	84.7461	165.527	85.1768
171.387	85.4196	171.387	84.6051	171.387	85.0314
177.246	85.2596	177.246	84.4026	177.246	84.8522
183.105	85.0728	183.105	84.0424	183.105	84.5881
188.965	84.8904	188.965	83.8205	188.965	84.3883
196.289	84.6294	196.289	83.7626	196.289	84.2176
203.613	84.3493	203.613	83.5072	203.613	83.9486
210.938	84.2645	210.938	83.2853	210.938	83.8024
218.262	84.0443	218.262	83.1174	218.262	83.6055
225.586	84.0291	225.586	82.9662	225.586	83.5301
232.91	84.2492	232.91	83.1271	232.91	83.7243
241.699	83.875	241.699	82.8187	241.699	83.3789
250.488	83.7672	250.488	82.2504	250.488	83.0747
259.277	84.2243	259.277	82.446	259.277	83.4256
268.066	84.2217	268.066	82.2807	268.066	83.3587
276.855	84.3678	276.855	82.2825	276.855	83.4491
287.109	84.3754	287.109	82.7876	287.109	83.6537
297.363	84.2929	297.363	82.7813	297.363	83.6025
307.617	84.2763	307.617	82.9304	307.617	83.6553
319.336	84.0609	319.336	82.4671	319.336	83.3367
329.59	84.0219	329.59	82.29	329.59	83.2417
341.309	83.7074	341.309	82.0844	341.309	82.9713
353.027	83.6766	353.027	81.5471	353.027	82.7411
366.211	83.5328	366.211	81.4447	366.211	82.6131
379.395	83.7758	379.395	82.0597	379.395	83.002
392.578	83.1745	392.578	81.5012	392.578	82.4179
405.762	82.4809	405.762	80.7668	405.762	81.7079
420.41	83.1082	420.41	80.9807	420.41	82.1735
435.059	82.4888	435.059	80.7148	435.059	81.6918
451.172	82.8294	451.172	80.1223	451.172	81.6834
465.82	82.8054	465.82	80.3113	465.82	81.7349
483.398	82.2903	483.398	80.012	483.398	81.2989
499.512	82.408	499.512	79.5304	499.512	81.2033
517.09	82.9646	517.09	80.1615	517.09	81.7854
536.133	82.8266	536.133	79.2253	536.133	81.389
555.176	83.8331	555.176	79.4328	555.176	82.1679
574.219	84.2623	574.219	80.4259	574.219	82.7546
594.727	84.5219	594.727	81.2405	594.727	83.184
615.234	84.7968	615.234	81.6159	615.234	83.4913
637.207	84.6121	637.207	80.9605	637.207	83.1593
659.18	84.6944	659.18	81.507	659.18	83.3868
682.617	83.7301	682.617	81.3282	682.617	82.6931
707.52	83.7742	707.52	81.249	707.52	82.6926
732.422	83.4069	732.422	81.5389	732.422	82.5726
757.324	83.1968	757.324	81.4965	757.324	82.4293
785.156	84.2006	785.156	82.72	785.156	83.5231
811.523	83.3279	811.523	82.0368	811.523	82.7302
840.82	83.2963	840.82	82.1197	840.82	82.7477
870.117	82.781	870.117	81.5077	870.117	82.1908
900.879	82.442	900.879	81.6223	900.879	82.0514
933.105	82.0648	933.105	81.3287	933.105	81.7123
965.332	81.6049	965.332	80.8708	965.332	81.2533
1,000.49	81.5795	1,000.49	80.2767	1,000.49	80.9768
1,035.64	81.0642	1,035.64	79.8752	1,035.64	80.5103
1,072.27	81.1909	1,072.27	79.7954	1,072.27	80.549
1,108.89	82.133	1,108.89	81.2511	1,108.89	81.7144
1,148.44	83.4186	1,148.44	82.2809	1,148.44	82.8869
1,189.45	83.0276	1,189.45	81.8488	1,189.45	82.4781
1,230.47	82.2104	1,230.47	81.044	1,230.47	81.6662
1,274.41	82.0979	1,274.41	80.3636	1,274.41	81.3167
1,319.82	81.8363	1,319.82	79.2641	1,319.82	80.7379
1,366.7	81.7169	1,366.7	78.8799	1,366.7	80.526
1,413.57	80.8601	1,413.57	78.3508	1,413.57	79.7842
1,463.38	80.1725	1,463.38	77.8216	1,463.38	79.1542
1,516.11	79.8107	1,516.11	77.2412	1,516.11	78.7132
1,568.85	79.6551	1,568.85	75.6754	1,568.85	78.106
1,624.51	78.7168	1,624.51	74.8094	1,624.51	77.1884
1,681.64	76.9772	1,681.64	73.2892	1,681.64	75.5135
1,741.7	75.6833	1,741.7	71.2484	1,741.7	74.0089
1,803.22	75.0927	1,803.22	69.7393	1,803.22	73.1934
1,866.21	75.0134	1,866.21	68.083	1,866.21	72.8048
1,932.13	76.362	1,932.13	72.2518	1,932.13	74.7761
1,999.51	76.7169	1,999.51	66.4816	1,999.51	74.0997
2,069.82	77.0805	2,069.82	70.5569	2,069.82	74.9432
2,143.07	77.1033	2,143.07	71.3523	2,143.07	75.1174
2,219.24	75.6662	2,219.24	74.378	2,219.24	75.0697
2,296.88	77.536	2,296.88	76.7943	2,296.88	77.181
2,378.91	76.9682	2,378.91	79.3809	2,378.91	78.3399
2,462.4	77.0855	2,462.4	79.2527	2,462.4	78.3029
2,548.83	77.9649	2,548.83	79.5493	2,548.83	78.8289
2,639.65	77.6538	2,639.65	79.7259	2,639.65	78.8123
2,731.93	77.8317	2,731.93	79.8601	2,731.93	78.9633
2,828.61	78.0494	2,828.61	80.7361	2,828.61	79.5973
2,928.22	79.0124	2,928.22	80.5446	2,928.22	79.8457
3,030.76	79.7757	3,030.76	81.4645	3,030.76	80.7017
3,137.7	80.4562	3,137.7	81.2866	3,137.7	80.8912
