"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.8428	20.5078	48.5807	20.5078	50.208	20.5078	49.1019	20.5078	54.7071	20.5078	50.6431
21.9727	52.3726	21.9727	50.8186	21.9727	51.9287	21.9727	51.1174	21.9727	56.8264	21.9727	52.5802
23.4375	54.4229	23.4375	54.016	23.4375	54.1522	23.4375	54.2318	23.4375	59.1763	23.4375	55.1645
24.9023	56.5653	24.9023	55.9025	24.9023	56.2986	24.9023	56.2	24.9023	60.3507	24.9023	56.9677
26.3672	58.2177	26.3672	57.946	26.3672	57.9766	26.3672	58.2299	26.3672	62.0242	26.3672	58.792
27.832	60.4698	27.832	60.2525	27.832	60.307	27.832	60.503	27.832	63.5326	27.832	60.9058
29.2969	62.3031	29.2969	62.042	29.2969	62.1008	29.2969	62.3424	29.2969	65.0354	29.2969	62.6598
30.7617	63.9179	30.7617	63.6294	30.7617	63.7073	30.7617	63.9367	30.7617	66.3648	30.7617	64.2069
32.2266	65.4035	32.2266	65.2177	32.2266	65.22	32.2266	65.5062	32.2266	67.6856	32.2266	65.7094
33.6914	67.0558	33.6914	66.8412	33.6914	66.8737	33.6914	67.1288	33.6914	69.025	33.6914	67.2928
35.1562	68.48	35.1562	68.2909	35.1562	68.2983	35.1562	68.5819	35.1562	70.3163	35.1562	68.708
36.6211	69.6806	36.6211	69.4929	36.6211	69.5052	36.6211	69.7794	36.6211	71.3593	36.6211	69.8832
38.0859	70.9635	38.0859	70.7744	38.0859	70.7884	38.0859	71.0595	38.0859	72.4922	38.0859	71.141
39.5508	72.0732	39.5508	71.9105	39.5508	71.8979	39.5508	72.1982	39.5508	73.562	39.5508	72.2582
41.0156	73.4862	41.0156	73.3101	41.0156	73.3151	41.0156	73.5854	41.0156	74.7418	41.0156	73.6254
42.4805	74.2935	42.4805	74.1285	42.4805	74.1345	42.4805	74.4088	42.4805	75.4882	42.4805	74.4341
43.9453	75.2366	43.9453	75.064	43.9453	75.0781	43.9453	75.345	43.9453	76.3572	43.9453	75.363
45.4102	76.0826	45.4102	75.8857	45.4102	75.9114	45.4102	76.1777	45.4102	77.1235	45.4102	76.1866
46.875	76.8038	46.875	76.6071	46.875	76.6341	46.875	76.8955	46.875	77.7721	46.875	76.8966
48.3398	77.4556	48.3398	77.2491	48.3398	77.2847	48.3398	77.541	48.3398	78.3464	48.3398	77.5338
51.2695	78.4794	51.2695	78.2504	51.2695	78.3017	51.2695	78.5507	51.2695	79.2454	51.2695	78.5308
52.7344	78.8704	52.7344	78.643	52.7344	78.6907	52.7344	78.9415	52.7344	79.5983	52.7344	78.9162
54.1992	79.2539	54.1992	79.0403	54.1992	79.0819	54.1992	79.3281	54.1992	79.9347	54.1992	79.2981
