"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.8428	20.5078	48.5807	20.5078	49.8574
21.9727	52.3726	21.9727	50.8186	21.9727	51.6647
23.4375	54.4229	23.4375	54.016	23.4375	54.2242
24.9023	56.5653	24.9023	55.9025	24.9023	56.2466
26.3672	58.2177	26.3672	57.946	26.3672	58.0839
27.832	60.4698	27.832	60.2525	27.832	60.3625
29.2969	62.3031	29.2969	62.042	29.2969	62.1745
30.7617	63.9179	30.7617	63.6294	30.7617	63.776
32.2266	65.4035	32.2266	65.2177	32.2266	65.3116
33.6914	67.0558	33.6914	66.8412	33.6914	66.9498
35.1562	68.48	35.1562	68.2909	35.1562	68.3865
36.6211	69.6806	36.6211	69.4929	36.6211	69.5878
38.0859	70.9635	38.0859	70.7744	38.0859	70.87
39.5508	72.0732	39.5508	71.9105	39.5508	71.9926
41.0156	73.4862	41.0156	73.3101	41.0156	73.3991
42.4805	74.2935	42.4805	74.1285	42.4805	74.2118
43.9453	75.2366	43.9453	75.064	43.9453	75.1512
45.4102	76.0826	45.4102	75.8857	45.4102	75.9853
46.875	76.8038	46.875	76.6071	46.875	76.7066
48.3398	77.4556	48.3398	77.2491	48.3398	77.3536
51.2695	78.4794	51.2695	78.2504	51.2695	78.3664
52.7344	78.8704	52.7344	78.643	52.7344	78.7582
54.1992	79.2539	54.1992	79.0403	54.1992	79.1484
55.6641	79.5234	55.6641	79.3126	55.6641	79.4193
58.5938	80.0139	58.5938	79.7702	58.5938	79.8938
60.0586	80.1216	60.0586	79.8722	60.0586	79.9987
62.9883	80.6527	62.9883	80.3748	62.9883	80.516
64.4531	80.8704	64.4531	80.5755	64.4531	80.7254
67.3828	81.1124	67.3828	80.7987	67.3828	80.9584
68.8477	81.1123	68.8477	80.8129	68.8477	80.9652
71.7773	81.2345	71.7773	80.9206	71.7773	81.0804
74.707	81.6669	74.707	81.3797	74.707	81.5257
77.6367	81.9101	77.6367	81.6121	77.6367	81.7637
79.1016	81.9418	79.1016	81.64	79.1016	81.7935
82.0312	82.1913	82.0312	81.8298	82.0312	82.0143
84.9609	82.419	84.9609	82.0253	84.9609	82.2266
87.8906	82.0496	87.8906	81.8018	87.8906	81.9275
90.8203	82.3798	90.8203	82.1322	90.8203	82.2578
95.2148	82.6716	95.2148	82.4022	95.2148	82.539
98.1445	82.857	98.1445	82.4998	98.1445	82.682
101.074	82.8615	101.074	82.501	101.074	82.685
105.469	82.9658	105.469	82.6855	105.469	82.8279
108.398	83.2061	108.398	82.8963	108.398	83.0539
112.793	83.2415	112.793	82.8824	112.793	83.0657
117.188	83.3188	117.188	82.9107	117.188	83.1196
120.117	83.5685	120.117	83.0979	120.117	83.3396
124.512	83.561	124.512	83.0521	124.512	83.314
128.906	83.4178	128.906	82.9334	128.906	83.1823
133.301	83.3361	133.301	82.8692	133.301	83.109
139.16	83.4407	139.16	82.9141	139.16	83.1853
143.555	83.4624	143.555	82.8641	143.555	83.1736
147.949	83.5364	147.949	82.8162	147.949	83.1912
153.809	83.1003	153.809	82.4921	153.809	82.8068
159.668	83.1628	159.668	82.4815	159.668	82.8355
165.527	83.2207	165.527	82.5997	165.527	82.9213
171.387	83.1112	171.387	82.4786	171.387	82.8064
177.246	83.2366	177.246	82.4608	177.246	82.866
183.105	83.3023	183.105	82.4961	183.105	82.9179
188.965	82.8458	188.965	82.2344	188.965	82.5509
196.289	82.8589	196.289	82.1858	196.289	82.5354
203.613	83.0517	203.613	82.2698	203.613	82.6783
210.938	82.8061	210.938	82.0286	210.938	82.4347
218.262	82.4503	218.262	81.6776	218.262	82.0811
225.586	82.6842	225.586	81.7916	225.586	82.2608
232.91	82.4865	232.91	81.4304	232.91	81.9905
241.699	82.3976	241.699	81.2833	241.699	81.8761
250.488	82.4282	250.488	81.0159	250.488	81.7792
