"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-3.00387	20.5078	-0.378193
21.9727	-3.37902	21.9727	-0.599067
23.4375	-3.63766	23.4375	-0.982844
24.9023	-2.82188	24.9023	-0.645447
26.3672	-2.89618	26.3672	-0.802157
27.832	-2.24528	27.832	-0.590788
29.2969	-2.0482	29.2969	-0.553709
30.7617	-1.84792	30.7617	-0.495488
32.2266	-1.72315	32.2266	-0.488191
33.6914	-1.49208	33.6914	-0.418545
35.1562	-1.40918	35.1562	-0.410723
36.6211	-1.29317	36.6211	-0.3796
38.0859	-1.19126	38.0859	-0.354799
39.5508	-1.17478	39.5508	-0.363575
41.0156	-1.00568	41.0156	-0.313454
42.4805	-0.952629	42.4805	-0.303523
43.9453	-0.903071	43.9453	-0.288884
45.4102	-0.861782	45.4102	-0.279316
46.875	-0.812244	46.875	-0.266821
48.3398	-0.760602	48.3398	-0.25343
51.2695	-0.682886	51.2695	-0.233759
52.7344	-0.661821	52.7344	-0.230328
54.1992	-0.624478	54.1992	-0.221005
55.6641	-0.594444	55.6641	-0.213517
58.5938	-0.517848	58.5938	-0.189287
60.0586	-0.499779	60.0586	-0.184838
62.9883	-0.428023	62.9883	-0.161636
64.4531	-0.376149	64.4531	-0.142721
67.3828	-0.30756	67.3828	-0.118093
68.8477	-0.309466	68.8477	-0.121146
71.7773	-0.303229	71.7773	-0.120796
74.707	-0.293498	74.707	-0.122109
77.6367	-0.236406	77.6367	-0.103235
79.1016	-0.206048	79.1016	-0.092128
82.0312	-0.131635	82.0312	-0.0618649
84.9609	-0.138364	84.9609	-0.0655928
87.8906	-0.377252	87.8906	-0.16044
90.8203	-0.184851	90.8203	-0.0890053
95.2148	-0.0211636	95.2148	-0.0217115
98.1445	0.0432335	98.1445	0.00831803
101.074	-0.0675853	101.074	-0.0407134
105.469	-0.243789	105.469	-0.118686
108.398	0.0186041	108.398	0.00216133
112.793	0.0262647	112.793	4.34704e-05
117.188	0.0971944	117.188	0.0361648
120.117	0.282407	120.117	0.103806
124.512	0.337151	124.512	0.125724
128.906	0.278373	128.906	0.0868871
133.301	0.177276	133.301	0.0585074
139.16	0.211168	139.16	0.0746704
143.555	0.302908	143.555	0.12232
147.949	0.473782	147.949	0.18887
153.809	0.258386	153.809	0.110475
159.668	0.185856	159.668	0.0811159
165.527	0.235183	165.527	0.105666
171.387	0.267806	171.387	0.130155
177.246	0.380619	177.246	0.192704
183.105	0.662235	183.105	0.264117
188.965	0.458543	188.965	0.195293
196.289	0.482241	196.289	0.2444
203.613	0.767129	203.613	0.349385
210.938	0.697185	210.938	0.30878
218.262	0.481727	218.262	0.235137
225.586	0.737683	225.586	0.347882
232.91	0.791147	232.91	0.413217
241.699	1.12048	241.699	0.518736
250.488	1.22615	250.488	0.585475
