"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	48.4714	20.5078	45.6794	20.5078	47.2442	20.5078	47.0972	20.5078	46.8002	20.5078	47.1509
21.9727	50.823	21.9727	48.3763	21.9727	49.7535	21.9727	49.656	21.9727	49.4146	21.9727	49.6819
23.4375	53.3444	23.4375	51.3139	23.4375	52.4624	23.4375	52.3549	23.4375	52.1275	23.4375	52.38
24.9023	55.0767	24.9023	53.1496	24.9023	54.2416	24.9023	54.1407	24.9023	53.9424	24.9023	54.164
26.3672	57.0906	26.3672	55.3874	26.3672	56.3571	26.3672	56.2573	26.3672	56.0594	26.3672	56.2772
27.832	58.8106	27.832	57.2389	27.832	58.1399	27.832	58.0405	27.832	57.8413	27.832	58.0578
29.2969	60.4931	29.2969	58.997	29.2969	59.8644	29.2969	59.7504	29.2969	59.5336	29.2969	59.7707
30.7617	62.1607	30.7617	60.7932	30.7617	61.5906	30.7617	61.481	30.7617	61.2801	30.7617	61.4997
32.2266	63.6058	32.2266	62.2705	32.2266	63.0606	32.2266	62.932	32.2266	62.6968	32.2266	62.954
33.6914	65.0001	33.6914	63.7345	33.6914	64.488	33.6914	64.36	33.6914	64.1227	33.6914	64.3807
35.1563	66.3778	35.1563	65.1729	35.1563	65.8975	35.1563	65.7649	35.1563	65.5168	35.1563	65.7854
36.6211	67.5304	36.6211	66.3656	36.6211	67.0709	36.6211	66.9352	36.6211	66.6847	36.6211	66.9562
38.0859	68.5976	38.0859	67.4579	38.0859	68.1515	38.0859	68.0135	38.0859	67.7646	38.0859	68.0352
39.5508	69.6302	39.5508	68.5071	39.5508	69.1964	39.5508	69.0472	39.5508	68.776	39.5508	69.0711
41.0156	70.4941	41.0156	69.3993	41.0156	70.0732	41.0156	69.9242	41.0156	69.6617	41.0156	69.9488
42.4805	71.3961	42.4805	70.3243	42.4805	70.9892	42.4805	70.8405	42.4805	70.5761	42.4805	70.8638
43.9453	72.1888	43.9453	71.1548	43.9453	71.8001	43.9453	71.6523	43.9453	71.3891	43.9453	71.6749
45.4102	72.8793	45.4102	71.8673	45.4102	72.5079	45.4102	72.3424	45.4102	72.054	45.4102	72.3696
46.875	73.5662	46.875	72.5485	46.875	73.1983	46.875	73.0184	46.875	72.6944	46.875	73.0477
48.3398	74.0742	48.3398	73.0728	48.3398	73.7118	48.3398	73.5333	48.3398	73.2049	48.3398	73.5618
51.2695	75.0587	51.2695	74.1042	51.2695	74.7103	51.2695	74.5567	51.2695	74.298	51.2695	74.5816
52.7344	75.4956	52.7344	74.5427	52.7344	75.1499	52.7344	74.9944	52.7344	74.7411	52.7344	75.0204
54.1992	75.7909	54.1992	74.875	54.1992	75.4589	54.1992	75.3084	54.1992	75.0686	54.1992	75.3339
55.6641	76.0843	55.6641	75.1473	55.6641	75.7562	55.6641	75.5766	55.6641	75.2979	55.6641	75.6097
58.5938	76.7444	58.5938	75.8133	58.5938	76.4258	58.5938	76.2278	58.5938	75.8894	58.5938	76.2623
60.0586	76.9244	60.0586	75.9981	60.0586	76.6086	60.0586	76.4138	60.0586	76.0802	60.0586	76.4471
62.9883	77.4083	62.9883	76.5016	62.9883	77.097	62.9883	76.9165	62.9883	76.6191	62.9883	76.9473
64.4531	77.625	64.4531	76.7208	64.4531	77.3135	64.4531	77.1363	64.4531	76.8543	64.4531	77.1674
67.3828	77.9645	67.3828	77.0599	67.3828	77.6554	67.3828	77.474	67.3828	77.2016	67.3828	77.5076
68.8477	78.0555	68.8477	77.1409	68.8477	77.7446	68.8477	77.5581	68.8477	77.2827	68.8477	77.5934
71.7773	78.3636	71.7773	77.4522	71.7773	78.0633	71.7773	77.8586	71.7773	77.5612	71.7773	77.8987
74.707	78.7737	74.707	77.876	74.707	78.4839	74.707	78.2651	74.707	77.9376	74.707	78.3082
77.6367	78.9423	77.6367	78.0661	77.6367	78.6583	77.6367	78.4507	77.6367	78.1515	77.6367	78.492
79.1016	78.9314	79.1016	78.0574	79.1016	78.6485	79.1016	78.4404	79.1016	78.1464	79.1016	78.4825
82.0313	79.0743	82.0313	78.2087	82.0313	78.7957	82.0313	78.5854	82.0313	78.2961	82.0313	78.629
84.9609	79.3041	84.9609	78.4541	84.9609	79.0277	84.9609	78.831	84.9609	78.5914	84.9609	78.8741
87.8906	79.3553	87.8906	78.477	87.8906	79.0889	87.8906	78.8455	87.8906	78.5484	87.8906	78.9011
90.8203	79.5099	90.8203	78.6323	90.8203	79.2512	90.8203	78.9948	90.8203	78.6603	90.8203	79.0514
95.2148	79.6417	95.2148	78.7535	95.2148	79.3763	95.2148	79.1167	95.2148	78.7675	95.2148	79.1738
98.1445	79.701	98.1445	78.8323	98.1445	79.4468	98.1445	79.1795	98.1445	78.8492	98.1445	79.242
101.074	79.8022	101.074	78.9168	101.074	79.5499	101.074	79.2699	101.074	78.9072	101.074	79.3334
105.469	79.8139	105.469	78.9328	105.469	79.5643	105.469	79.274	105.469	78.9335	105.469	79.3449
108.398	79.9386	108.398	79.0806	108.398	79.7019	108.398	79.3983	108.398	79.0373	108.398	79.4734
112.793	79.9542	112.793	79.0641	112.793	79.7083	112.793	79.3951	112.793	79.0283	112.793	79.4733
117.188	79.9725	117.188	79.0782	117.188	79.7281	117.188	79.4181	117.188	79.0734	117.188	79.4962
120.117	79.942	120.117	79.0308	120.117	79.6984	120.117	79.3656	120.117	79.0364	120.117	79.4551
124.512	80.1074	124.512	79.1771	124.512	79.8683	124.512	79.4936	124.512	79.0868	124.512	79.5938
128.906	80.053	128.906	79.0971	128.906	79.8075	128.906	79.4217	128.906	78.9865	128.906	79.5237
133.301	79.9546	133.301	78.9978	133.301	79.7063	133.301	79.3276	133.301	78.9192	133.301	79.4291
139.16	79.9237	139.16	78.9333	139.16	79.6738	139.16	79.2712	139.16	78.8572	139.16	79.3815
143.555	79.8766	143.555	78.8633	143.555	79.63	143.555	79.1939	143.555	78.754	143.555	79.316
147.949	79.8176	147.949	78.7385	147.949	79.5549	147.949	79.0896	147.949	78.6068	147.949	79.2197
153.809	79.7354	153.809	78.6244	153.809	79.4729	153.809	78.9892	153.809	78.4562	153.809	79.1206
159.668	79.7201	159.668	78.6291	159.668	79.4717	159.668	78.9788	159.668	78.4575	159.668	79.115
165.527	79.6838	165.527	78.5829	165.527	79.4389	165.527	78.9332	165.527	78.4588	165.527	79.0789
171.387	79.6404	171.387	78.4933	171.387	79.3957	171.387	78.8356	171.387	78.3457	171.387	79.0039
177.246	79.6037	177.246	78.4697	177.246	79.3737	177.246	78.7755	177.246	78.217	177.246	78.9552
183.105	79.4236	183.105	78.1829	183.105	79.1778	183.105	78.5194	183.105	77.9276	183.105	78.7208
188.965	79.3605	188.965	78.0756	188.965	79.1056	188.965	78.4313	188.965	77.6481	188.965	78.6209
196.289	79.1983	196.289	77.9922	196.289	78.9641	196.289	78.3361	196.289	77.6707	196.289	78.515
