"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	48.4714	20.5078	45.6794	20.5078	47.296
21.9727	50.823	21.9727	48.3763	21.9727	49.7697
23.4375	53.3444	23.4375	51.3139	23.4375	52.4468
24.9023	55.0767	24.9023	53.1496	24.9023	54.2192
26.3672	57.0906	26.3672	55.3874	26.3672	56.322
27.832	58.8106	27.832	57.2389	27.832	58.0955
29.2969	60.4931	29.2969	58.997	29.2969	59.8092
30.7617	62.1607	30.7617	60.7932	30.7617	61.5306
32.2266	63.6058	32.2266	62.2705	32.2266	62.9893
33.6914	65.0001	33.6914	63.7345	33.6914	64.4132
35.1563	66.3778	35.1563	65.1729	35.1563	65.817
36.6211	67.5304	36.6211	66.3656	36.6211	66.9869
38.0859	68.5976	38.0859	67.4579	38.0859	68.065
39.5508	69.6302	39.5508	68.5071	39.5508	69.1048
41.0156	70.4941	41.0156	69.3993	41.0156	69.9811
42.4805	71.3961	42.4805	70.3243	42.4805	70.8932
43.9453	72.1888	43.9453	71.1548	43.9453	71.7025
45.4102	72.8793	45.4102	71.8673	45.4102	72.4027
46.875	73.5662	46.875	72.5485	46.875	73.0871
48.3398	74.0742	48.3398	73.0728	48.3398	73.6023
51.2695	75.0587	51.2695	74.1042	51.2695	74.6077
52.7344	75.4956	52.7344	74.5427	52.7344	75.0452
54.1992	75.7909	54.1992	74.875	54.1992	75.357
55.6641	76.0843	55.6641	75.1473	55.6641	75.641
58.5938	76.7444	58.5938	75.8133	58.5938	76.3037
60.0586	76.9244	60.0586	75.9981	60.0586	76.4859
62.9883	77.4083	62.9883	76.5016	62.9883	76.9786
64.4531	77.625	64.4531	76.7208	64.4531	77.1964
67.3828	77.9645	67.3828	77.0599	67.3828	77.5357
68.8477	78.0555	68.8477	77.1409	68.8477	77.6222
71.7773	78.3636	71.7773	77.4522	71.7773	77.9318
74.707	78.7737	74.707	77.876	74.707	78.348
77.6367	78.9423	77.6367	78.0661	77.6367	78.5263
79.1016	78.9314	79.1016	78.0574	79.1016	78.5163
82.0313	79.0743	82.0313	78.2087	82.0313	78.663
84.9609	79.3041	84.9609	78.4541	84.9609	78.8999
87.8906	79.3553	87.8906	78.477	87.8906	78.9383
90.8203	79.5099	90.8203	78.6323	90.8203	79.0932
95.2148	79.6417	95.2148	78.7535	95.2148	79.2202
98.1445	79.701	98.1445	78.8323	98.1445	79.2883
101.074	79.8022	101.074	78.9168	101.074	79.382
105.469	79.8139	105.469	78.9328	105.469	79.3957
108.398	79.9386	108.398	79.0806	108.398	79.5308
112.793	79.9542	112.793	79.0641	112.793	79.5319
117.188	79.9725	117.188	79.0782	117.188	79.5483
120.117	79.942	120.117	79.0308	120.117	79.5102
124.512	80.1074	124.512	79.1771	124.512	79.6671
128.906	80.053	128.906	79.0971	128.906	79.6013
133.301	79.9546	133.301	78.9978	133.301	79.5025
139.16	79.9237	139.16	78.9333	139.16	79.4567
143.555	79.8766	143.555	78.8633	143.555	79.3994
147.949	79.8176	147.949	78.7385	147.949	79.3115
153.809	79.7354	153.809	78.6244	153.809	79.2153
159.668	79.7201	159.668	78.6291	159.668	79.2087
165.527	79.6838	165.527	78.5829	165.527	79.1682
171.387	79.6404	171.387	78.4933	171.387	79.1046
177.246	79.6037	177.246	78.4697	177.246	79.0736
183.105	79.4236	183.105	78.1829	183.105	78.8474
188.965	79.3605	188.965	78.0756	188.965	78.7654
196.289	79.1983	196.289	77.9922	196.289	78.637
203.613	79.0294	203.613	77.9094	203.613	78.5054
210.938	79.0095	210.938	77.7136	210.938	78.4097
218.262	78.841	218.262	77.5829	218.262	78.2574
225.586	78.7284	225.586	77.4125	225.586	78.1201
232.91	78.8587	232.91	77.427	232.91	78.2016
241.699	78.7685	241.699	77.3161	241.699	78.1027
250.488	78.559	250.488	76.9135	250.488	77.8137
259.277	78.8108	259.277	77.0834	259.277	78.0324
268.066	78.5653	268.066	76.834	268.066	77.7854
276.855	78.5077	276.855	76.5927	276.855	77.6549
287.109	78.5463	287.109	76.966	287.109	77.8276
297.363	78.4342	297.363	76.8214	297.363	77.7022
307.617	78.5451	307.617	76.8487	307.617	77.7792
319.336	78.1448	319.336	76.4759	319.336	77.39
329.59	78.2776	329.59	76.3685	329.59	77.4271
341.309	78.213	341.309	76.2404	341.309	77.3377
353.027	78.0046	353.027	75.7681	353.027	77.0287
366.211	78.1313	366.211	75.9257	366.211	77.1671
379.395	78.3857	379.395	76.2687	379.395	77.4549
392.578	78.168	392.578	76.0106	392.578	77.2219
405.762	77.6435	405.762	75.5676	405.762	76.7284
420.41	77.9797	420.41	75.6547	420.41	76.971
435.059	77.7138	435.059	75.88	435.059	76.893
451.172	77.8665	451.172	75.4221	451.172	76.814
465.82	78.2119	465.82	75.7263	465.82	77.1446
483.398	78.6146	483.398	75.5122	483.398	77.3347
499.512	78.6051	499.512	75.5245	499.512	77.3324
517.09	78.2531	517.09	74.3335	517.09	76.7212
536.133	75.7846	536.133	70.3933	536.133	73.8768
555.176	73.974	555.176	70.2333	555.176	72.4945
574.219	74.0725	574.219	71.9388	574.219	73.1354
594.727	74.5979	594.727	72.099	594.727	73.5258
615.234	75.4194	615.234	72.154	615.234	74.0866
637.207	75.6458	637.207	72.3327	637.207	74.2978
659.18	75.1347	659.18	72.7375	659.18	74.0994
682.617	74.3522	682.617	72.956	682.617	73.7099
707.52	74.6577	707.52	73.1145	707.52	73.9543
732.422	75.2655	732.422	74.4093	732.422	74.8585
757.324	76.167	757.324	75.0667	757.324	75.6516
785.156	77.1948	785.156	75.7223	785.156	76.5207
811.523	76.8212	811.523	75.8451	811.523	76.3605
840.82	77.223	840.82	76.2757	840.82	76.7751
870.117	76.749	870.117	76.3512	870.117	76.5546
900.879	76.9305	900.879	76.9003	900.879	76.9154
933.105	77.4058	933.105	77.6542	933.105	77.5318
965.332	78.1843	965.332	77.8765	965.332	78.0331
1,000.49	78.7975	1,000.49	77.5172	1,000.49	78.2043
1,035.64	78.8174	1,035.64	75.7519	1,035.64	77.5497
1,072.27	78.219	1,072.27	72.2724	1,072.27	76.1927
1,108.89	76.8996	1,108.89	73.8885	1,108.89	75.6499
1,148.44	76.2146	1,148.44	75.0965	1,148.44	75.6914
1,189.45	75.5854	1,189.45	75.6454	1,189.45	75.6155
1,230.47	75.4556	1,230.47	76.2066	1,230.47	75.8473
1,274.41	75.7288	1,274.41	76.6453	1,274.41	76.2112
1,319.82	75.4777	1,319.82	76.5975	1,319.82	76.0736
1,366.7	75.373	1,366.7	76.884	1,366.7	76.1939
1,413.57	74.7896	1,413.57	77.4646	1,413.57	76.3299
1,463.38	74.9664	1,463.38	77.2363	1,463.38	76.248
1,516.11	75.1351	1,516.11	76.9251	1,516.11	76.1217
1,568.85	75.3913	1,568.85	76.0839	1,568.85	75.7514
1,624.51	75.8129	1,624.51	74.6693	1,624.51	75.2786
1,681.64	75.6201	1,681.64	72.6016	1,681.64	74.368
1,741.7	75.7375	1,741.7	73.5019	1,741.7	74.762
1,803.22	75.2711	1,803.22	73.2077	1,803.22	74.3608
1,866.21	74.9746	1,866.21	72.2269	1,866.21	73.8145
1,932.13	74.1902	1,932.13	71.863	1,932.13	73.1806
1,999.51	73.8775	1,999.51	71.4149	1,999.51	72.8184
2,069.82	73.1743	2,069.82	68.9041	2,069.82	71.5442
2,143.07	72.1136	2,143.07	64.8056	2,143.07	69.8436
2,219.24	72.0556	2,219.24	63.2912	2,219.24	69.5872
2,296.88	72.8699	2,296.88	65.0161	2,296.88	70.5188
2,378.91	72.9625	2,378.91	68.8932	2,378.91	71.388
2,462.4	72.6035	2,462.4	67.8207	2,462.4	70.8397
2,548.83	73.3333	2,548.83	69.7497	2,548.83	71.9011
2,639.65	72.8543	2,639.65	71.7131	2,639.65	72.3211
2,731.93	72.829	2,731.93	73.4624	2,731.93	73.1572
2,828.61	72.8489	2,828.61	74.3909	2,828.61	73.688
2,928.22	72.7874	2,928.22	74.8384	2,928.22	73.9329
3,030.76	73.7054	3,030.76	75.7795	3,030.76	74.8651
3,137.7	74.5448	3,137.7	76.3965	3,137.7	75.5686
3,249.02	74.1154	3,249.02	77.2752	3,249.02	75.9765
3,363.28	75.0486	3,363.28	77.0468	3,363.28	76.1616
3,481.93	76.3287	3,481.93	76.9585	3,481.93	76.655
3,604.98	76.9413	3,604.98	76.769	3,604.98	76.856
3,732.42	76.6489	3,732.42	77.491	3,732.42	77.0904
3,864.26	76.7626	3,864.26	77.8801	3,864.26	77.3572
4,000.49	77.4322	4,000.49	78.2813	4,000.49	77.8774
4,141.11	78.0475	4,141.11	78.6817	4,141.11	78.3762
4,287.6	78.2655	4,287.6	78.8042	4,287.6	78.5432
4,438.48	78.5441	4,438.48	79.1011	4,438.48	78.8315
4,595.21	79.2005	4,595.21	78.8548	4,595.21	79.0311
4,756.35	79.9105	4,756.35	78.6236	4,756.35	79.3146
4,924.8	79.5543	4,924.8	78.062	4,924.8	78.8719
5,097.66	79.7193	5,097.66	77.5224	5,097.66	78.7583
5,277.83	79.9174	5,277.83	77.446	5,277.83	78.8552
5,463.87	79.1324	5,463.87	77.4873	5,463.87	78.3873
5,657.23	79.1099	5,657.23	77.7513	5,657.23	78.4835
5,856.45	79.5629	5,856.45	77.8306	5,856.45	78.7826
6,062.99	79.1524	6,062.99	77.7078	6,062.99	78.4899
6,276.86	78.8503	6,276.86	77.8096	6,276.86	78.361
6,498.05	78.564	6,498.05	77.6189	6,498.05	78.1171
6,726.56	78.789	6,726.56	77.5844	6,726.56	78.2283
6,963.87	78.5221	6,963.87	77.3028	6,963.87	77.9551
7,209.96	77.8947	7,209.96	77.1311	7,209.96	77.5297
7,464.84	78.8472	7,464.84	76.9732	7,464.84	78.0105
7,727.05	78.7864	7,727.05	77.0969	7,727.05	78.0233
7,999.51	78.768	7,999.51	77.0173	7,999.51	77.9802
8,282.23	78.2545	8,282.23	76.5951	8,282.23	77.5036
8,573.73	78.2489	8,573.73	75.9698	8,573.73	77.2571
8,876.95	78.6941	8,876.95	76.0761	8,876.95	77.5795
9,188.96	78.52	9,188.96	76.3097	9,188.96	77.554
9,514.16	79.0482	9,514.16	76.195	9,514.16	77.8518
9,849.61	79.1107	9,849.61	76.0149	9,849.61	77.833
10,196.8	79.3762	10,196.8	75.8242	10,196.8	77.9537
10,555.7	79.4029	10,555.7	75.1004	10,555.7	77.764
10,927.7	78.7895	10,927.7	74.2715	10,927.7	77.0933
11,313	78.2803	11,313	73.6546	11,313	76.5562
11,712.9	77.5454	11,712.9	73.4669	11,712.9	75.9683
12,126	76.7801	12,126	73.1249	12,126	75.3262
12,553.7	76.1755	12,553.7	72.3239	12,553.7	74.6634
12,996.1	75.7657	12,996.1	71.3868	12,996.1	74.1062
13,454.6	75.8159	13,454.6	70.3964	13,454.6	73.9018
13,929.2	75.6765	13,929.2	69.5646	13,929.2	73.6172
14,419.9	75.1473	14,419.9	69.3158	14,419.9	73.1446
14,928.2	74.2338	14,928.2	68.7364	14,928.2	72.3024
15,455.6	73.4928	15,455.6	68.0594	15,455.6	71.5756
16,000.5	73.0816	16,000.5	67.0679	16,000.5	71.0418
16,564.5	72.5564	16,564.5	65.9969	16,564.5	70.4127
17,148.9	71.9112	17,148.9	64.6072	17,148.9	69.6419
17,752.4	71.1282	17,752.4	63.328	17,752.4	68.7847
18,379.4	70.2327	18,379.4	61.7556	18,379.4	67.799
19,026.9	69.285	19,026.9	60.0302	19,026.9	66.762
19,697.8	68.3491	19,697.8	57.9373	19,697.8	65.7169
19,999.5	67.9924	19,999.5	56.9451	19,999.5	65.3106
