"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.0115438	20.5078	0.103232
21.9727	-0.00103049	21.9727	0.0787742
23.4375	0.0559106	23.4375	0.0887663
24.9023	0.0491445	24.9023	0.0834351
26.3672	0.0764476	26.3672	0.0851408
27.832	0.0963119	27.832	0.0868554
29.2969	0.131464	29.2969	0.0986098
30.7617	0.13368	30.7617	0.0953877
32.2266	0.179517	32.2266	0.111394
33.6914	0.189529	33.6914	0.111842
35.1563	0.208985	35.1563	0.116564
36.6211	0.219584	36.6211	0.119143
38.0859	0.224327	38.0859	0.120616
39.5508	0.250477	39.5508	0.129941
41.0156	0.247957	41.0156	0.128991
42.4805	0.252242	42.4805	0.129799
43.9453	0.258013	43.9453	0.129461
45.4102	0.293433	45.4102	0.143025
46.875	0.329086	46.875	0.155462
48.3398	0.331306	48.3398	0.154818
51.2695	0.270879	51.2695	0.132961
52.7344	0.270151	52.7344	0.13387
54.1992	0.259502	54.1992	0.12919
55.6641	0.312066	55.6641	0.151391
58.5938	0.36656	58.5938	0.168609
60.0586	0.362211	60.0586	0.166527
62.9883	0.328329	62.9883	0.154392
64.4531	0.316085	64.4531	0.150826
67.3828	0.315493	67.3828	0.152559
68.8477	0.322055	68.8477	0.156144
71.7773	0.355541	71.7773	0.169913
74.707	0.388152	74.707	0.181276
77.6367	0.361772	77.6367	0.171605
79.1016	0.359242	79.1016	0.171388
82.0313	0.358856	82.0313	0.172111
84.9609	0.316936	84.9609	0.158887
87.8906	0.398302	87.8906	0.194098
90.8203	0.435032	90.8203	0.206271
95.2148	0.443779	95.2148	0.209036
98.1445	0.441793	98.1445	0.21156
101.074	0.479104	101.074	0.223499
105.469	0.470254	105.469	0.226707
108.398	0.494791	108.398	0.236199
112.793	0.507204	112.793	0.242851
117.188	0.493701	117.188	0.239758
120.117	0.503308	120.117	0.251758
124.512	0.588375	124.512	0.283839
128.906	0.614845	128.906	0.293476
133.301	0.590972	133.301	0.286663
139.16	0.618251	139.16	0.302385
143.555	0.665245	143.555	0.324962
147.949	0.71854	147.949	0.346833
153.809	0.766777	153.809	0.364061
159.668	0.765229	159.668	0.368852
165.527	0.75101	165.527	0.372485
171.387	0.813231	171.387	0.405829
177.246	0.886688	177.246	0.43331
183.105	0.959556	183.105	0.472932
188.965	1.09515	188.965	0.500078
196.289	0.991265	196.289	0.464142
203.613	1.00132	203.613	0.4965
210.938	1.14686	210.938	0.54404
218.262	1.18509	218.262	0.55631
225.586	1.15786	225.586	0.569143
232.91	1.43276	232.91	0.673704
241.699	1.44577	241.699	0.647007
250.488	1.50093	250.488	0.710418
259.277	1.64174	259.277	0.731366
268.066	1.5518	268.066	0.716613
276.855	1.7433	276.855	0.782529
287.109	1.80752	287.109	0.800281
297.363	1.89952	297.363	0.845921
307.617	1.86432	307.617	0.803626
319.336	1.82903	319.336	0.811449
329.59	2.02916	329.59	0.870311
341.309	1.92169	341.309	0.818901
353.027	2.22931	353.027	0.993049
366.211	2.36833	366.211	0.981254
379.395	2.38561	379.395	0.965469
392.578	2.23193	392.578	0.867725
405.762	2.08272	405.762	0.854756
420.41	2.6463	420.41	1.05917
435.059	2.24515	435.059	0.834501
451.172	2.57201	451.172	1.02983
465.82	2.75792	465.82	1.01537
483.398	2.61386	483.398	1.07907
499.512	2.43153	499.512	0.914677
517.09	2.26889	517.09	0.912155
536.133	1.36299	536.133	0.639363
555.176	2.48811	555.176	1.02973
574.219	2.75528	574.219	0.968208
594.727	3.10203	594.727	1.21347
615.234	3.78083	615.234	1.58432
637.207	3.69838	637.207	1.54675
659.18	3.60097	659.18	1.44838
682.617	3.35777	682.617	1.29052
707.52	3.63942	707.52	1.30537
732.422	3.83279	732.422	1.45854
757.324	3.88721	757.324	1.45758
785.156	4.24651	785.156	1.60932
811.523	4.21774	811.523	1.75701
840.82	4.41605	840.82	1.82536
870.117	4.53523	870.117	1.95678
900.879	4.8574	900.879	2.07399
933.105	4.95657	933.105	2.07226
965.332	5.05112	965.332	2.15187
1,000.49	5.25416	1,000.49	2.24296
1,035.64	5.16732	1,035.64	2.32478
1,072.27	5.21845	1,072.27	2.30358
1,108.89	4.9656	1,108.89	2.17823
1,148.44	5.09623	1,148.44	2.13641
1,189.45	5.20517	1,189.45	2.27743
1,230.47	5.30248	1,230.47	2.22747
1,274.41	5.69853	1,274.41	2.39006
1,319.82	5.67812	1,319.82	2.38059
1,366.7	5.83155	1,366.7	2.51114
1,413.57	6.05702	1,413.57	2.50903
1,463.38	6.393	1,463.38	2.75304
1,516.11	6.72772	1,516.11	2.95078
1,568.85	6.75962	1,568.85	2.98373
1,624.51	6.91061	1,624.51	3.0645
1,681.64	6.88614	1,681.64	3.06378
1,741.7	6.70988	1,741.7	2.91475
1,803.22	7.12875	1,803.22	3.0905
1,866.21	7.30497	1,866.21	3.1531
1,932.13	7.35217	1,932.13	3.14606
1,999.51	7.44262	1,999.51	3.11132
2,069.82	7.53794	2,069.82	3.25076
2,143.07	7.46116	2,143.07	3.21517
2,219.24	7.4873	2,219.24	3.13153
2,296.88	7.31442	2,296.88	3.05053
2,378.91	6.51134	2,378.91	2.80663
2,462.4	6.66441	2,462.4	2.86054
2,548.83	6.08121	2,548.83	2.618
2,639.65	6.10431	2,639.65	2.47689
2,731.93	5.88042	2,731.93	2.40053
2,828.61	5.69433	2,828.61	2.2063
2,928.22	5.74843	2,928.22	2.21794
3,030.76	5.20509	3,030.76	1.87577
3,137.7	4.89399	3,137.7	1.68573
3,249.02	4.85201	3,249.02	1.64388
3,363.28	4.79014	3,363.28	1.62263
3,481.93	4.55586	3,481.93	1.52435
3,604.98	4.47423	3,604.98	1.55203
3,732.42	4.04847	3,732.42	1.3607
3,864.26	3.93656	3,864.26	1.2724
4,000.49	3.53062	4,000.49	1.00835
4,141.11	3.25544	4,141.11	0.787018
4,287.6	2.97244	4,287.6	0.366415
4,438.48	3.43843	4,438.48	0.614781
4,595.21	4.32301	4,595.21	1.12306
4,756.35	3.96758	4,756.35	0.666623
4,924.8	3.81145	4,924.8	0.653984
5,097.66	4.44367	5,097.66	1.13187
5,277.83	4.06219	5,277.83	0.910937
5,463.87	4.01302	5,463.87	0.921227
5,657.23	4.37538	5,657.23	1.11102
5,856.45	4.92639	5,856.45	1.41678
6,062.99	5.01552	6,062.99	1.56874
6,276.86	5.35839	6,276.86	1.78017
6,498.05	5.31812	6,498.05	1.82096
6,726.56	5.39233	6,726.56	1.72587
6,963.87	5.59467	6,963.87	1.78265
7,209.96	5.70282	7,209.96	1.87445
7,464.84	5.70163	7,464.84	1.80538
7,727.05	5.60985	7,727.05	1.82908
7,999.51	5.80125	7,999.51	1.95799
8,282.23	6.01631	8,282.23	2.23294
8,573.73	6.25202	8,573.73	2.50028
8,876.95	6.1666	8,876.95	2.3909
9,188.96	6.18034	9,188.96	2.33287
9,514.16	6.17778	9,514.16	2.27035
9,849.61	6.23748	9,849.61	2.36021
10,196.8	6.35937	10,196.8	2.38386
10,555.7	6.40844	10,555.7	2.42102
10,927.7	6.79373	10,927.7	2.67064
11,313	7.21964	11,313	2.94272
11,712.9	7.66004	11,712.9	3.1563
12,126	7.95472	12,126	3.33487
12,553.7	8.21284	12,553.7	3.52301
12,996.1	8.37965	12,996.1	3.59529
13,454.6	8.56411	13,454.6	3.66904
13,929.2	8.83646	13,929.2	3.82438
14,419.9	9.03786	14,419.9	3.9669
14,928.2	9.24978	14,928.2	4.13142
15,455.6	9.51434	15,455.6	4.3001
16,000.5	9.77796	16,000.5	4.42126
16,564.5	9.98436	16,564.5	4.49808
17,148.9	10.2167	17,148.9	4.60651
17,752.4	10.4838	17,752.4	4.79328
18,379.4	10.7819	18,379.4	4.95415
19,026.9	11.0558	19,026.9	5.07657
19,697.8	11.2919	19,697.8	5.21796
19,999.5	11.3867	19,999.5	5.27937
