"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	44.0597	20.5078	44.0325	20.5078	44.1421	20.5078	44.0959
21.2402	46.0438	21.2402	45.3076	21.2402	43.8327	21.2402	44.7719
21.9727	44.7762	21.9727	44.5262	21.9727	44.9034	21.9727	44.7768
22.7051	49.1255	22.7051	48.8533	22.7051	48.6883	22.7051	48.8224
23.4375	47.708	23.4375	46.9346	23.4375	45.4298	23.4375	46.3959
24.1699	45.3926	24.1699	44.8174	24.1699	45.1471	24.1699	45.1079
25.6348	48.9022	25.6348	48.287	25.6348	48.6771	25.6348	48.618
26.3672	49.5009	26.3672	48.8788	26.3672	49.2812	26.3672	49.2178
27.0996	50.793	27.0996	50.3289	27.0996	51.0698	27.0996	50.8215
27.832	51.3711	27.832	50.9528	27.832	51.9912	27.832	51.6057
29.2969	52.9824	29.2969	52.5701	29.2969	53.7006	29.2969	53.2752
30.0293	54.5205	30.0293	54.1646	30.0293	55.2683	30.0293	54.8439
31.4941	56.2503	31.4941	55.812	31.4941	56.9515	31.4941	56.5271
32.2266	57.814	32.2266	57.3254	32.2266	58.153	32.2266	57.8713
33.6914	58.873	33.6914	58.3897	33.6914	59.6437	33.6914	59.1799
34.4238	59.5811	34.4238	59.1248	34.4238	60.4232	34.4238	59.9363
35.8887	61.5717	35.8887	61.2574	35.8887	62.622	35.8887	62.0832
37.3535	63.7962	37.3535	63.5081	37.3535	64.7061	37.3535	64.2305
38.8184	66.1157	38.8184	65.8156	38.8184	66.7593	38.8184	66.3923
39.5508	66.9164	39.5508	66.5923	39.5508	67.4594	39.5508	67.1296
41.0156	69.0906	41.0156	68.8481	41.0156	69.6907	41.0156	69.3564
42.4805	71.0607	42.4805	70.7892	42.4805	71.3415	42.4805	71.14
43.9453	72.7282	43.9453	72.4288	43.9453	72.7684	43.9453	72.6688
45.4102	74.4546	45.4102	74.1348	45.4102	74.2768	45.4102	74.2733
47.6074	76.8951	47.6074	76.5698	47.6074	76.5272	47.6074	76.6129
49.0723	78.4135	49.0723	78.0821	49.0723	77.9185	49.0723	78.0643
50.5371	79.7376	50.5371	79.4025	50.5371	79.149	50.5371	79.3398
52.7344	81.6954	52.7344	81.364	52.7344	80.9925	52.7344	81.2413
54.1992	82.8909	54.1992	82.5627	54.1992	82.131	54.1992	82.4094
56.3965	84.3938	56.3965	84.0693	56.3965	83.5718	56.3965	83.8828
58.5938	85.9253	58.5938	85.6212	58.5938	85.0992	58.5938	85.4182
60.0586	86.7949	60.0586	86.4966	60.0586	85.9434	60.0586	86.277
62.2559	87.8042	62.2559	87.5219	62.2559	86.9637	62.2559	87.2964
64.4531	88.7412	64.4531	88.4764	64.4531	87.9209	64.4531	88.2484
66.6504	89.5445	66.6504	89.3012	66.6504	88.7645	66.6504	89.0778
69.5801	90.4399	69.5801	90.2259	69.5801	89.7224	69.5801	90.0125
71.7773	91.0042	71.7773	90.8094	71.7773	90.3278	71.7773	90.6027
73.9746	91.4958	73.9746	91.3209	73.9746	90.8671	73.9746	91.1238
76.9043	92.0562	76.9043	91.9143	76.9043	91.5169	76.9043	91.7384
79.834	92.559	79.834	92.437	79.834	92.0622	79.834	92.2683
82.7637	92.9631	82.7637	92.8643	82.7637	92.5279	82.7637	92.7102
85.6934	93.2874	85.6934	93.2134	85.6934	92.9267	85.6934	93.0794
88.623	93.5705	88.623	93.533	88.623	93.3233	88.623	93.4311
91.5527	93.7831	91.5527	93.765	91.5527	93.5873	91.5527	93.6757
94.4824	94.0121	94.4824	94.0029	94.4824	93.8336	94.4824	93.9162
98.1445	94.2519	98.1445	94.2561	98.1445	94.0994	98.1445	94.1733
101.807	94.4309	101.807	94.4509	101.807	94.3252	101.807	94.3811
105.469	94.5471	105.469	94.5734	105.469	94.4578	105.469	94.5076
109.131	94.6685	109.131	94.71	109.131	94.6222	109.131	94.6558
112.793	94.8088	112.793	94.8518	112.793	94.7611	112.793	94.7958
116.455	94.9223	116.455	94.9665	116.455	94.8733	116.455	94.9089
120.85	95.0488	120.85	95.0906	120.85	94.99	120.85	95.0296
125.244	95.0905	125.244	95.1467	125.244	95.0782	125.244	95.0997
129.639	95.151	129.639	95.1999	129.639	95.111	129.639	95.1437
134.033	95.2526	134.033	95.3017	134.033	95.2232	134.033	95.2509
138.428	95.3046	138.428	95.3412	138.428	95.2369	138.428	95.2793
143.555	95.3295	143.555	95.3686	143.555	95.2628	143.555	95.3054
148.682	95.3673	148.682	95.403	148.682	95.3037	148.682	95.3439
153.809	95.3492	153.809	95.3696	153.809	95.2461	153.809	95.3009
159.668	95.3266	159.668	95.3456	159.668	95.2326	159.668	95.2826
