"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	44.1252	20.5078	43.898	20.5078	44.0131
21.2402	45.6612	21.2402	45.9462	21.2402	45.806
21.9727	44.6977	21.9727	44.5968	21.9727	44.6475
22.7051	49.147	22.7051	48.8166	22.7051	48.9849
23.4375	47.6593	23.4375	47.103	23.4375	47.39
24.1699	45.1224	24.1699	45.1585	24.1699	45.1405
25.6348	48.8701	25.6348	48.3523	25.6348	48.6189
26.3672	49.4182	26.3672	49.0206	26.3672	49.224
27.0996	50.7221	27.0996	50.4231	27.0996	50.5751
27.832	51.3197	27.832	50.9963	27.832	51.161
29.2969	53.0261	29.2969	52.462	29.2969	52.7532
30.0293	54.5345	30.0293	54.1277	30.0293	54.3359
31.4941	56.3117	31.4941	55.7168	31.4941	56.0244
32.2266	57.8655	32.2266	57.2623	32.2266	57.5743
33.6914	58.9076	33.6914	58.3354	33.6914	58.6309
34.4238	59.6095	34.4238	59.0764	34.4238	59.3512
35.8887	61.5829	35.8887	61.2248	35.8887	61.4075
37.3535	63.7878	37.3535	63.5105	37.3535	63.6514
38.8184	66.1117	38.8184	65.8207	38.8184	65.9687
39.5508	66.9356	39.5508	66.5698	39.5508	66.7565
41.0156	69.0532	41.0156	68.9004	41.0156	68.9775
42.4805	71.0688	42.4805	70.767	42.4805	70.9205
43.9453	72.7359	43.9453	72.4173	43.9453	72.5795
45.4102	74.4674	45.4102	74.118	45.4102	74.2962
47.6074	76.8998	47.6074	76.5717	47.6074	76.7389
49.0723	78.424	49.0723	78.0778	49.0723	78.2543
50.5371	79.7512	50.5371	79.3966	50.5371	79.5776
52.7344	81.7083	52.7344	81.3643	52.7344	81.5397
54.1992	82.9045	54.1992	82.5635	54.1992	82.7374
56.3965	84.405	56.3965	84.0761	56.3965	84.2436
58.5938	85.9226	58.5938	85.6487	58.5938	85.7878
60.0586	86.8013	60.0586	86.5079	60.0586	86.6571
62.2559	87.8128	62.2559	87.5326	62.2559	87.675
64.4531	88.7472	64.4531	88.4915	64.4531	88.6212
66.6504	89.5481	66.6504	89.3197	66.6504	89.4354
69.5801	90.4474	69.5801	90.2377	69.5801	90.3438
71.7773	91.0106	71.7773	90.8236	71.7773	90.9181
73.9746	91.4999	73.9746	91.3386	73.9746	91.42
76.9043	92.0568	76.9043	91.9371	76.9043	91.9973
79.834	92.5549	79.834	92.466	79.834	92.5107
82.7637	92.9582	82.7637	92.8941	82.7637	92.9263
85.6934	93.2817	85.6934	93.2448	85.6934	93.2633
88.623	93.5637	88.623	93.5646	88.623	93.5641
91.5527	93.7764	91.5527	93.7956	91.5527	93.786
94.4824	94.0058	94.4824	94.0332	94.4824	94.0195
98.1445	94.2478	98.1445	94.2822	98.1445	94.265
101.807	94.4346	101.807	94.4647	101.807	94.4497
105.469	94.5556	105.469	94.5805	105.469	94.5681
109.131	94.6712	109.131	94.7238	109.131	94.6976
112.793	94.8183	112.793	94.856	112.793	94.8372
116.455	94.9293	116.455	94.976	116.455	94.9527
120.85	95.0521	120.85	95.1074	120.85	95.0798
125.244	95.0979	125.244	95.1543	125.244	95.1262
129.639	95.1458	129.639	95.2257	129.639	95.1859
134.033	95.2515	134.033	95.3242	134.033	95.288
138.428	95.3064	138.428	95.3602	138.428	95.3334
