"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.00271563	20.5078	0.0162628
21.2402	1.36688	21.2402	0.532368
21.9727	0.121147	21.9727	0.133187
22.7051	0.364347	22.7051	0.190261
23.4375	1.40224	23.4375	0.572101
24.1699	0.49896	24.1699	0.334832
25.6348	0.476728	25.6348	0.358657
26.3672	0.482841	26.3672	0.359703
27.0996	0.16072	27.0996	0.235209
27.832	-0.0314022	27.832	0.182017
29.2969	-0.0876331	29.2969	0.174396
30.0293	-0.138485	30.0293	0.136835
31.4941	-0.074085	31.4941	0.187026
32.2266	0.130858	32.2266	0.24577
33.6914	-0.0815409	33.6914	0.203317
34.4238	-0.133977	34.4238	0.181799
35.8887	-0.314086	35.8887	0.0842735
37.3535	-0.258455	37.3535	0.0824947
38.8184	-0.120904	38.8184	0.11399
39.5508	-0.0605313	39.5508	0.136847
41.0156	-0.128147	41.0156	0.0847183
42.4805	0.0381767	42.4805	0.132288
43.9453	0.165444	43.9453	0.167041
45.4102	0.276307	45.4102	0.196025
47.6074	0.36217	47.6074	0.212616
49.0723	0.420202	49.0723	0.225569
50.5371	0.461664	50.5371	0.234375
52.7344	0.506032	52.7344	0.239869
54.1992	0.527433	54.1992	0.241917
56.3965	0.550277	56.3965	0.243712
58.5938	0.539737	58.5938	0.231818
60.0586	0.546547	60.0586	0.230984
62.2559	0.530402	62.2559	0.220976
64.4531	0.510659	64.4531	0.209459
66.6504	0.480441	66.6504	0.194395
69.5801	0.435754	69.5801	0.173658
71.7773	0.40608	71.7773	0.159698
73.9746	0.373394	73.9746	0.144754
76.9043	0.315246	76.9043	0.119382
79.834	0.284701	79.834	0.104688
82.7637	0.243961	82.7637	0.0868906
85.6934	0.196457	85.6934	0.0670401
88.623	0.125499	88.623	0.037687
91.5527	0.0912461	91.5527	0.0226837
94.4824	0.0775966	94.4824	0.0162585
98.1445	0.0580072	98.1445	0.00675022
101.807	0.0274852	101.807	-0.00544337
105.469	0.0154083	105.469	-0.010144
109.131	-0.0125006	109.131	-0.0224216
112.793	-0.0136255	112.793	-0.0228273
116.455	-0.0145179	116.455	-0.0236716
120.85	-0.0103723	120.85	-0.0219659
125.244	-0.0394317	125.244	-0.0333261
129.639	-0.0230552	129.639	-0.027568
134.033	-0.0292981	134.033	-0.0286046
138.428	-0.00578522	138.428	-0.0182949
143.555	-0.0080515	143.555	-0.0185993
148.682	-0.00883634	148.682	-0.016037
153.809	0.0154481	153.809	-0.00439462
159.668	0.0114124	159.668	-0.00517724
164.795	0.0227702	164.795	0.00125083
170.654	0.0391241	170.654	0.0093432
176.514	0.0664426	176.514	0.0230239
183.105	0.0960171	183.105	0.0390289
189.697	0.165309	189.697	0.0672824
196.289	0.230889	196.289	0.0934097
202.881	0.214874	202.881	0.0860948
210.205	0.175675	210.205	0.0759713
217.529	0.1486	217.529	0.0670852
225.586	0.205147	225.586	0.0971897
232.91	0.279403	232.91	0.121161
241.699	0.256698	241.699	0.112615
249.756	0.308175	249.756	0.146256
258.545	0.30902	258.545	0.140524
268.066	0.325648	268.066	0.14354
277.588	0.225142	277.588	0.126593
287.109	0.471478	287.109	0.229434
297.363	0.318247	297.363	0.159323
307.617	0.291398	307.617	0.153168
318.604	0.339678	318.604	0.173649
329.59	0.142682	329.59	0.12364
341.309	0.345896	341.309	0.218375
353.76	0.252475	353.76	0.164775
366.211	-0.573128	366.211	-0.151703
378.662	-1.44805	378.662	-0.31065
392.578	0.233584	392.578	0.722631
405.762	1.55973	405.762	1.04915
420.41	1.95501	420.41	1.07282
435.059	1.9992	435.059	1.04742
450.439	2.26363	450.439	1.0945
466.553	2.30272	466.553	1.08113
482.666	2.40024	482.666	1.09688
500.244	2.45112	500.244	1.11926
517.822	2.50787	517.822	1.1401
536.133	2.71133	536.133	1.218
554.443	3.00113	554.443	1.2653
574.219	2.97342	574.219	1.20048
594.727	3.12299	594.727	1.23896
615.234	3.07948	615.234	1.21011
637.207	3.10887	637.207	1.17896
659.912	3.2817	659.912	1.25659
683.35	3.50704	683.35	1.34467
706.787	3.41531	706.787	1.10752
731.689	3.08594	731.689	0.894065
758.057	3.04319	758.057	0.957434
784.424	2.88986	784.424	0.922289
812.256	2.92648	812.256	0.910545
840.82	2.96938	840.82	0.947859
870.85	2.86716	870.85	0.937516
901.611	3.13772	901.611	1.26434
933.105	4.03671	933.105	1.97799
966.064	4.22336	966.064	1.74948
999.756	4.18051	999.756	1.69658
1,034.91	4.42259	1,034.91	1.87449
1,071.53	4.20912	1,071.53	1.70949
1,109.62	4.05816	1,109.62	1.55261
1,148.44	4.14666	1,148.44	1.62459
1,189.45	4.39894	1,189.45	1.78234
1,231.2	4.59528	1,231.2	1.85054
1,274.41	4.60525	1,274.41	1.87105
1,319.82	4.59178	1,319.82	1.80856
1,365.97	4.5706	1,365.97	1.77371
1,414.31	4.72358	1,414.31	1.84879
1,464.11	4.62774	1,464.11	1.81076
1,515.38	4.80233	1,515.38	1.90928
1,568.85	4.74724	1,568.85	1.87027
1,624.51	4.75444	1,624.51	1.85852
1,681.64	4.804	1,681.64	1.85616
1,740.97	5.06195	1,740.97	2.05007
1,802.49	5.56252	1,802.49	2.32373
1,866.21	5.36846	1,866.21	2.2142
1,932.13	5.53229	1,932.13	2.37749
2,000.24	5.91825	2,000.24	2.54952
2,070.56	6.5057	2,070.56	2.86301
2,143.8	6.35822	2,143.8	2.83704
2,219.24	6.1173	2,219.24	2.79945
2,297.61	6.79339	2,297.61	3.06489
2,378.17	7.04274	2,378.17	3.20281
2,462.4	6.82732	2,462.4	3.14923
2,548.83	6.81226	2,548.83	3.10775
2,638.92	6.98648	2,638.92	3.18625
2,731.93	7.0472	2,731.93	3.16141
2,828.61	7.27347	2,828.61	3.21938
2,928.22	7.27151	2,928.22	3.19748
3,031.49	7.2348	3,031.49	3.21407
3,138.43	7.2073	3,138.43	3.21668
3,249.02	7.32469	3,249.02	3.3213
3,363.28	7.22297	3,363.28	3.35262
3,481.93	6.87937	3,481.93	3.22347
3,604.98	6.9463	3,604.98	3.33249
3,732.42	6.8387	3,732.42	3.3131
3,863.53	6.8858	3,863.53	3.25061
3,999.76	6.90238	3,999.76	3.22282
4,141.11	6.3384	4,141.11	2.88572
4,286.87	6.69369	4,286.87	3.0258
4,438.48	6.08341	4,438.48	2.69
4,594.48	5.28188	4,594.48	2.16826
4,757.08	5.3829	4,757.08	2.17385
4,924.8	4.88147	4,924.8	1.81795
5,098.39	3.82948	5,098.39	1.02843
5,277.83	3.032	5,277.83	0.33172
5,463.87	2.53063	5,463.87	-0.118912
5,656.49	2.37255	5,656.49	-0.226159
5,856.45	2.60511	5,856.45	-0.127204
6,062.99	3.39574	6,062.99	0.264097
6,276.86	4.53843	6,276.86	1.00518
6,498.05	5.09179	6,498.05	1.36043
6,727.29	5.43031	6,727.29	1.6046
6,964.6	5.34139	6,964.6	1.64359
7,209.96	4.94108	7,209.96	1.35745
7,464.11	4.45454	7,464.11	0.956647
7,727.78	4.55541	7,727.78	1.04368
8,000.24	5.73405	8,000.24	2.22243
8,282.23	6.30918	8,282.23	2.6892
8,574.46	6.93691	8,574.46	3.04781
8,876.22	6.96733	8,876.22	2.95763
9,189.7	6.34092	9,189.7	2.44323
9,513.43	5.82593	9,513.43	1.94177
9,848.88	5.06662	9,848.88	1.22065
10,196.8	5.03348	10,196.8	1.12986
10,556.4	5.99077	10,556.4	1.87961
10,928.5	6.63776	10,928.5	2.30107
11,313.7	7.35928	11,313.7	2.8689
11,712.9	8.05484	11,712.9	3.54061
12,126	8.3353	12,126	3.78045
12,553.7	8.72945	12,553.7	3.94002
12,996.1	9.10221	12,996.1	4.04849
13,454.6	9.28695	13,454.6	4.18927
13,928.5	9.50971	13,928.5	4.34572
14,419.9	9.85123	14,419.9	4.54957
14,928.2	10.4006	14,928.2	4.80726
15,454.8	10.8504	15,454.8	4.98072
15,999.8	11.1512	15,999.8	5.12555
16,564.5	11.4019	16,564.5	5.26926
17,148.2	11.5762	17,148.2	5.40793
17,753.2	11.428	17,753.2	5.31523
18,379.4	10.8431	18,379.4	5.05544
19,027.6	10.4474	19,027.6	5.04379
19,698.5	10.965	19,698.5	5.27289
19,999.5	11.1039	19,999.5	5.28848
