"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.3799
23.4375	56.9051
26.3672	62.8782
29.2969	66.3793
32.2266	71.589
35.1563	75.8344
38.0859	80.2522
41.0156	84.2434
43.9453	87.7925
46.875	90.4697
49.8047	92.2109
55.6641	93.4942
58.5938	93.61
61.5234	93.5082
67.3828	93.366
73.2422	93.3321
76.1719	93.2784
82.0313	93.2881
87.8906	93.361
93.75	93.3355
102.539	93.5066
108.398	93.5977
117.188	93.8706
125.977	93.9216
134.766	93.9565
143.555	94.0422
155.273	94.083
164.063	94.1814
175.781	93.8186
190.43	93.619
202.148	93.3164
216.797	92.944
234.375	92.4262
249.023	92.1647
266.602	92.0337
287.109	92.0236
307.617	91.6831
331.055	91.4631
354.492	91.2134
377.93	91.2355
407.227	90.7204
436.523	90.7305
465.82	90.6294
500.977	90.2221
536.133	89.8488
574.219	90.2622
615.234	89.9574
659.18	89.6822
706.055	89.9492
758.789	90.8818
811.523	90.9878
870.117	90.5347
931.641	90.2195
999.023	90.1925
1,072.27	89.8057
1,148.44	89.199
1,230.47	89.7827
1,318.36	89.7056
1,415.04	89.7753
1,514.65	90.3744
1,623.05	91.0506
1,740.23	92.6963
1,866.21	91.2493
2,000.98	90.544
2,144.53	90.4943
2,296.88	90.2208
2,460.94	90.727
2,639.65	90.724
2,827.15	90.8013
3,032.23	91.3251
3,249.02	92.1236
3,483.4	91.7642
3,732.42	91.2107
3,999.02	90.9117
4,286.13	91.0423
4,593.75	91.4107
4,924.8	91.6247
5,279.3	91.4473
5,657.23	90.5774
6,061.52	90.3663
6,498.05	90.9186
6,963.87	91.0865
7,464.84	90.0896
8,000.98	89.1057
8,575.2	90.9172
9,190.43	90.4853
9,849.61	89.5264
10,555.7	90.4257
11,314.5	90.1437
12,126	89.3724
12,996.1	89.8481
13,927.7	89.9543
14,929.7	90.797
15,999	91.7118
17,147.5	91.2825
18,377.9	89.6751
19,699.2	87.5946
19,998	87.0533
