"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-2.67169	20.5078	0.0488856
21.9727	-7.35779	21.9727	-3.36822
23.4375	-4.20675	23.4375	-1.515
24.9023	-3.70596	24.9023	-1.13728
26.3672	-4.10512	26.3672	-1.48221
27.832	-3.77459	27.832	-1.36262
29.2969	-3.43214	29.2969	-1.25375
30.7617	-3.0005	30.7617	-1.07862
32.2266	-2.7258	32.2266	-0.98327
33.6914	-2.53676	33.6914	-0.908907
35.1562	-2.3039	35.1562	-0.830797
36.6211	-2.1723	36.6211	-0.787836
38.0859	-1.98273	38.0859	-0.719814
39.5508	-1.78093	39.5508	-0.650728
41.0156	-1.63094	41.0156	-0.597751
42.4805	-1.51475	42.4805	-0.557298
43.9453	-1.40225	43.9453	-0.518121
45.4102	-1.31585	45.4102	-0.489529
46.875	-1.21714	46.875	-0.456015
48.3398	-1.1716	48.3398	-0.445611
51.2695	-0.917966	51.2695	-0.346858
52.7344	-0.863195	52.7344	-0.328953
54.1992	-0.831153	54.1992	-0.321324
55.6641	-0.776016	55.6641	-0.301387
58.5938	-0.666328	58.5938	-0.261122
60.0586	-0.5895	60.0586	-0.233972
62.9883	-0.474409	62.9883	-0.190956
64.4531	-0.453778	64.4531	-0.184621
67.3828	-0.39354	67.3828	-0.162253
68.8477	-0.363664	68.8477	-0.150153
71.7773	-0.27647	71.7773	-0.117133
74.707	-0.175433	74.707	-0.0778637
77.6367	-0.146662	77.6367	-0.0672041
79.1016	-0.0960085	79.1016	-0.0476003
82.0312	0.0617821	82.0312	0.00994124
84.9609	-0.131093	84.9609	-0.0642664
87.8906	-0.387022	87.8906	-0.154518
90.8203	-0.274466	90.8203	-0.103281
95.2148	0.143405	95.2148	0.0501626
98.1445	0.454764	98.1445	0.180243
101.074	0.355924	101.074	0.121701
105.469	0.290121	105.469	0.133066
108.398	0.474364	108.398	0.203419
112.793	0.571996	112.793	0.233504
117.188	0.465544	117.188	0.180314
120.117	0.447823	120.117	0.180663
124.512	0.489621	124.512	0.199186
128.906	0.623573	128.906	0.241873
133.301	0.331905	133.301	0.125579
139.16	0.422888	139.16	0.209108
