"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	67.6937
21.9727	73.8698
23.4375	78.5801
24.9023	80.3584
26.3672	83.588
27.832	86.126
29.2969	88.9831
30.7617	91.9754
32.2266	95.1106
33.6914	97.5953
35.1562	100.171
36.6211	102.395
38.0859	104.53
39.5508	106.294
41.0156	107.764
42.4805	108.861
43.9453	109.579
45.4102	110.081
46.875	110.386
48.3398	110.507
51.2695	110.558
52.7344	110.492
54.1992	110.392
55.6641	110.275
58.5938	110.016
60.0586	109.917
62.9883	109.62
64.4531	109.503
67.3828	109.334
68.8477	109.266
71.7773	109.153
74.707	109.119
77.6367	109.033
79.1016	109.033
82.0312	109
84.9609	108.68
87.8906	108.818
90.8203	108.678
95.2148	108.733
98.1445	108.846
101.074	108.933
105.469	108.9
108.398	109.059
112.793	109.056
117.188	109.531
120.117	109.788
124.512	109.846
128.906	109.533
133.301	109.224
139.16	108.963
143.555	109.097
147.949	109.054
153.809	108.917
159.668	109.009
165.527	108.575
171.387	108.658
177.246	108.583
183.105	107.758
188.965	108.055
196.289	108.836
203.613	108.677
210.938	108.623
218.262	108.662
225.586	108.754
232.91	108.67
241.699	108.507
250.488	108.459
259.277	108.648
268.066	108.156
276.855	108.241
287.109	108.19
297.363	108.316
307.617	108.376
319.336	108.041
329.59	107.992
341.309	107.609
353.027	107.754
366.211	107.808
379.395	108.086
392.578	107.444
405.762	107.274
420.41	108.119
435.059	108.183
451.172	108.525
465.82	108.037
483.398	107.964
499.512	107.911
517.09	107.859
536.133	107.472
555.176	107.429
574.219	106.596
594.727	106.254
615.234	106.836
637.207	108.124
659.18	107.326
682.617	107.098
707.52	107.313
732.422	107.063
757.324	107.426
785.156	107.177
811.523	107.155
840.82	107.425
870.117	107.386
900.879	107.744
933.105	107.588
965.332	107.642
1,000.49	107.598
1,035.64	107.47
1,072.27	106.932
1,108.89	107.103
1,148.44	107.134
1,189.45	106.651
1,230.47	106.299
1,274.41	105.545
1,319.82	105.23
1,366.7	105.202
1,413.57	104.753
1,463.38	105.65
1,516.11	106.38
1,568.85	107.366
1,624.51	107.477
1,681.64	107.121
1,741.7	106.704
1,803.22	106.736
1,866.21	107.335
1,932.13	107.433
1,999.51	107.592
2,069.82	106.981
2,143.07	106.62
2,219.24	107.084
2,296.88	107.178
2,378.91	106.638
2,462.4	105.965
2,548.83	107.058
2,639.65	107.329
2,731.93	106.487
2,828.61	105.714
2,928.22	106.038
3,030.76	106.604
3,137.7	106.739
3,249.02	106.756
3,363.28	106.873
3,481.93	107.051
3,604.98	107.356
3,732.42	107.342
3,864.26	106.441
4,000.49	106.988
4,141.11	107.136
4,287.6	106.726
4,438.48	106.925
4,595.21	107.173
4,756.35	106.983
4,924.8	106.267
5,097.66	106.968
5,277.83	106.345
5,463.87	106.516
5,657.23	106.685
5,856.45	106.914
6,062.99	106.927
6,276.86	106.963
6,498.05	106.64
6,726.56	106.927
6,963.87	106.387
7,209.96	106.667
7,464.84	106.191
7,727.05	106.459
7,999.51	106.202
8,282.23	106.371
8,573.73	106.454
8,876.95	106.235
9,188.96	106.602
9,514.16	106.411
9,849.61	106.229
10,196.8	105.922
10,555.7	105.42
10,927.7	105.298
11,313	105.255
11,712.9	105.397
12,126	105.352
12,553.7	105.447
12,996.1	105.524
13,454.6	105.747
13,929.2	106.07
14,419.9	106.681
14,928.2	107.361
15,455.6	107.859
16,000.5	107.853
16,564.5	107.465
17,148.9	106.607
17,752.4	105.552
18,379.4	104.5
19,026.9	103.702
19,697.8	103.071
19,999.5	102.792
