"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	68.2038	20.5078	61.3026	20.5078	66.0002
21.9727	68.5151	21.9727	71.6759	21.9727	70.3769
23.4375	76.0376	23.4375	76.7269	23.4375	76.3959
24.9023	78.4628	24.9023	78.2223	24.9023	78.3442
26.3672	81.1632	26.3672	81.7421	26.3672	81.4623
27.832	83.9527	27.832	84.4399	27.832	84.2032
29.2969	86.8692	29.2969	87.7176	29.2969	87.3141
30.7617	90.1018	30.7617	90.8466	30.7617	90.4901
32.2266	93.4655	32.2266	94.0736	32.2266	93.7802
33.6914	96.0842	33.6914	96.601	33.6914	96.3503
35.1562	98.8292	35.1562	99.2596	35.1562	99.0497
36.6211	101.119	36.6211	101.562	36.6211	101.346
38.0859	103.396	38.0859	103.754	38.0859	103.578
39.5508	105.282	39.5508	105.617	39.5508	105.453
41.0156	106.861	41.0156	107.124	41.0156	106.995
42.4805	108.044	42.4805	108.248	42.4805	108.147
43.9453	108.839	43.9453	108.994	43.9453	108.917
45.4102	109.409	45.4102	109.516	45.4102	109.463
46.875	109.776	46.875	109.856	46.875	109.816
48.3398	109.924	48.3398	110.001	48.3398	109.963
51.2695	110.17	51.2695	110.078	51.2695	110.125
52.7344	110.135	52.7344	110.039	52.7344	110.087
54.1992	110.043	54.1992	109.967	54.1992	110.005
55.6641	109.965	55.6641	109.858	55.6641	109.912
58.5938	109.799	58.5938	109.602	58.5938	109.701
60.0586	109.747	60.0586	109.522	60.0586	109.636
62.9883	109.528	62.9883	109.247	62.9883	109.39
64.4531	109.429	64.4531	109.129	64.4531	109.282
67.3828	109.315	67.3828	108.956	67.3828	109.139
68.8477	109.274	68.8477	108.882	68.8477	109.083
71.7773	109.216	71.7773	108.786	71.7773	109.007
74.707	109.239	74.707	108.789	74.707	109.02
77.6367	109.183	77.6367	108.698	77.6367	108.947
79.1016	109.222	79.1016	108.698	79.1016	108.968
82.0312	109.299	82.0312	108.684	82.0312	109.002
84.9609	108.837	84.9609	108.361	84.9609	108.606
87.8906	108.868	87.8906	108.386	87.8906	108.634
90.8203	108.791	90.8203	108.242	90.8203	108.525
95.2148	109.067	95.2148	108.357	95.2148	108.727
98.1445	109.382	98.1445	108.565	98.1445	108.993
101.074	109.461	101.074	108.635	101.074	109.067
105.469	109.391	105.469	108.566	105.469	108.998
108.398	109.633	108.398	108.788	108.398	109.231
112.793	109.681	112.793	108.79	112.793	109.258
117.188	110.115	117.188	109.238	117.188	109.699
120.117	110.406	120.117	109.478	120.117	109.967
124.512	110.479	124.512	109.523	124.512	110.027
128.906	110.217	128.906	109.205	128.906	109.74
133.301	109.763	133.301	108.799	133.301	109.308
139.16	109.632	139.16	108.462	139.16	109.086
143.555	109.938	143.555	108.705	143.555	109.365
147.949	109.907	147.949	108.627	147.949	109.314
153.809	109.88	153.809	108.415	153.809	109.209
159.668	110.033	159.668	108.269	159.668	109.24
165.527	109.499	165.527	107.739	165.527	108.707
171.387	109.508	171.387	107.862	171.387	108.763
177.246	109.513	177.246	107.978	177.246	108.813
183.105	108.467	183.105	107.669	183.105	108.086
188.965	109.003	188.965	107.86	188.965	108.469
196.289	110.135	196.289	108.562	196.289	109.419
203.613	109.905	203.613	108.514	203.613	109.265
210.938	110.15	210.938	108.413	210.938	109.368
218.262	110.231	218.262	108.2	218.262	109.333
225.586	110.335	225.586	108.163	225.586	109.384
232.91	110.232	232.91	108.223	232.91	109.343
241.699	110.117	241.699	108.032	241.699	109.199
250.488	110.25	250.488	107.756	250.488	109.179
259.277	110.239	259.277	108.142	259.277	109.316
268.066	109.806	268.066	107.487	268.066	108.799
276.855	109.943	276.855	107.594	276.855	108.925
287.109	109.813	287.109	107.668	287.109	108.872
297.363	109.962	297.363	107.906	297.363	109.055
307.617	110.045	307.617	108.134	307.617	109.194
319.336	109.809	319.336	107.567	319.336	108.831
329.59	109.609	329.59	107.719	329.59	108.766
341.309	109.37	341.309	107.167	341.309	108.407
353.027	109.553	353.027	107.139	353.027	108.512
366.211	109.825	366.211	107.224	366.211	108.716
379.395	109.75	379.395	108.028	379.395	108.974
392.578	109.205	392.578	107.045	392.578	108.258
405.762	109.295	405.762	106.536	405.762	108.131
420.41	110.255	420.41	107.192	420.41	108.988
435.059	109.868	435.059	107.275	435.059	108.762
451.172	110.457	451.172	107.254	451.172	109.144
465.82	109.684	465.82	107.078	465.82	108.573
483.398	109.486	483.398	107.255	483.398	108.512
499.512	109.68	499.512	106.699	499.512	108.44
517.09	109.217	517.09	107.059	517.09	108.27
536.133	109.095	536.133	105.687	536.133	107.717
555.176	108.922	555.176	106.206	555.176	107.773
574.219	108.391	574.219	105.349	574.219	107.131
594.727	108.277	594.727	105.25	594.727	107.022
615.234	109.125	615.234	105.825	615.234	107.781
637.207	110.311	637.207	106.272	637.207	108.745
659.18	108.634	659.18	106.893	659.18	107.85
682.617	108.544	682.617	106.871	682.617	107.787
707.52	109.946	707.52	106.24	707.52	108.477
732.422	108.1	732.422	106.074	732.422	107.204
757.324	108.14	757.324	107.942	757.324	108.042
785.156	108.582	785.156	107.868	785.156	108.24
811.523	108.552	811.523	107.342	811.523	107.989
840.82	108.653	840.82	107.776	840.82	108.237
870.117	108.835	870.117	106.983	870.117	108.007
900.879	109.543	900.879	107.774	900.879	108.748
933.105	109.47	933.105	106.776	933.105	108.328
965.332	109.833	965.332	107.259	965.332	108.734
1,000.49	110.5	1,000.49	106.632	1,000.49	108.983
1,035.64	110.373	1,035.64	106.227	1,035.64	108.777
1,072.27	110.43	1,072.27	105.073	1,072.27	108.53
1,108.89	110.026	1,108.89	104.74	1,108.89	108.142
1,148.44	110.241	1,148.44	104.475	1,148.44	108.252
1,189.45	109.151	1,189.45	103.254	1,189.45	107.134
1,230.47	108.787	1,230.47	100.828	1,230.47	106.422
1,274.41	108.317	1,274.41	99.8675	1,274.41	105.887
1,319.82	107.293	1,319.82	97.8511	1,319.82	104.75
1,366.7	106.84	1,366.7	97.7449	1,366.7	104.334
1,413.57	105.938	1,413.57	99.6704	1,413.57	103.848
1,463.38	104.962	1,463.38	99.5146	1,463.38	103.042
1,516.11	105.359	1,516.11	100.303	1,516.11	103.529
1,568.85	105.705	1,568.85	102.19	1,568.85	104.294
1,624.51	106.109	1,624.51	104.099	1,624.51	105.219
1,681.64	106.854	1,681.64	100.263	1,681.64	104.705
1,741.7	105.741	1,741.7	104.169	1,741.7	105.026
1,803.22	105.573	1,803.22	104.743	1,803.22	105.178
1,866.21	106.604	1,866.21	104.624	1,866.21	105.726
1,932.13	105.972	1,932.13	103.254	1,932.13	104.822
1,999.51	105.632	1,999.51	105.593	1,999.51	105.612
2,069.82	105.154	2,069.82	106.728	2,069.82	106.012
