Frequency Spectrum for Input Signal

Data Shown:    CS1000 (FBT)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 80°  

Freq [Hz]	Signal Level [dBSPL]
22.4	59.3
23	60.5
23.6	61.8
24	62.9
25	64
25.8	65
26.5	66.1
27.2	67.2
28	68.2
29	69.3
30	70.4
30.7	71.4
31.5	72.5
32.5	73.5
33.5	74.5
34.5	75.5
35.5	76.5
36.5	77.5
37.5	78.3
38.7	79.3
40	80.2
41.2	81.2
42.5	82.2
43.7	83.2
45	84.2
46.2	85.3
47.5	86.4
48.7	87.5
50	88.7
51.5	89.9
53	91
54.5	92
56	93
58	94
60	94.7
61.5	95.4
63	95.9
65	96.3
67	96.6
69	96.8
71	96.9
73	97
75	97
77.5	97
80	97.1
82.5	97.1
85	97.2
87.5	97.2
90	97.3
92.5	97.3
95	97.4
97.5	97.4
100	97.4
103	97.4
106	97.3
109	97.2
112	97.1
115	96.9
118	96.8
122	96.5
125	96.2
128	96
132	95.6
136	95.3
140	94.9
145	94.5
150	94.1
155	93.7
160	93.3
165	92.8
170	92.4
175	92
180	91.5
185	91
190	90.6
195	90.1
200	89.6
206	89.1
212	88.5
218	87.9
224	87.2
230	86.5
236	85.6
240	84.6
250	83.4
258	82
265	80.4
272	78.3
280	75.8
290	73.2
300	71.9
307	74.8
315	77.8
325	80.3
335	82.4
345	84
355	85.4
365	86.5
375	87.5
387	88.3
400	88.9
412	89.3
425	89.6
437	89.7
450	89.6
462	89.3
475	89
487	88.8
500	88.8
515	88.7
530	88.2
545	87.2
560	86.5
580	86.7
600	86.8
615	86.2
630	86.3
650	86.8
670	86.4
690	85.5
710	85.3
730	85.2
750	84
775	83.4
800	83.5
825	83.2
850	82.1
875	81
900	80.3
925	79.4
950	77.6
975	76.8
1000	76.4
1030	74.5
1060	73
1090	71.4
1120	67.8
1150	67.4
1180	65.6
1220	66.9
1250	69
1280	70.7
1320	73
1360	73.8
1400	75.3
1450	76.2
1500	76.8
1550	77.1
1600	77.3
1650	76.9
1700	77.1
1750	77
1800	76
1850	75.7
1900	75.3
1950	75.4
2000	74.9
2060	73.4
2120	71.8
2180	68.5
2240	65.9
2300	61.9
2360	58.8
2400	56.3
2500	62
2580	64
2650	66.6
2720	66.8
2800	68.4
2900	67
3000	67.2
3070	65.8
3150	65.4
3250	65
3350	62.6
3450	57
3550	37.6
3650	54.8
3750	61.3
3870	64.4
4000	66.2
4120	67
4250	66.8
4370	65.5
4500	63.4
4620	61
4750	56.9
4870	58.1
5000	59.6
5150	61.3
5300	62.8
5450	57.8
5600	59.8
5800	52.2
6000	44.4
6150	53.3
6300	56.6
6500	55.6
6700	45
6900	50.1
7100	49.8
7300	46.9
7500	56.2
7750	57.4
8000	55.4
8250	51.3
8500	50
8750	41.2
9000	56.5
9250	57
9500	52.7
9750	53.8
10000	54.3
10300	59.4
10600	57.1
10900	65.5
11200	76.1
11500	78.7
11800	76.6
12200	76.2
12500	77.6
12800	78.4
13200	78.4
13600	78.5
14000	77.1
14500	79.4
15000	79
15500	74.6
16000	73.1
16500	68.7
17000	52.7
17500	64.2
18000	56.5
18500	62
19000	57.6
19500	56
20000	48.1
20600	52.5
21200	51.4
21800	49.7
22400	49.2
