"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	64.5995
23.4375	61.7038
26.3672	63.5989
29.2969	63.9876
32.2266	67.7295
35.1563	72.5549
38.0859	74.6413
41.0156	74.7773
43.9453	74.6214
46.875	75.3593
49.8047	76.1395
52.7344	75.985
55.6641	75.5777
58.5938	76.3126
61.5234	77.8291
64.4531	78.7705
67.3828	78.7771
70.3125	78.0878
73.2422	77.2754
76.1719	77.3515
79.1016	78.1561
82.0313	79.0898
84.9609	79.5043
87.8906	79.5923
90.8203	79.0441
93.75	79.3359
96.6797	79.5449
102.539	80.3175
105.469	80.5769
108.398	80.5862
111.328	80.4211
117.188	79.8614
120.117	79.6465
125.977	79.5401
128.906	79.5301
134.766	79.9414
137.695	80.2208
143.555	80.3716
149.414	80.4604
155.273	80.4653
158.203	80.5464
164.063	80.3464
169.922	80.3436
175.781	80.3245
181.641	80.3051
190.43	80.3025
196.289	80.47
202.148	80.49
210.938	80.4739
216.797	80.4834
225.586	80.4676
234.375	80.5447
240.234	80.3887
249.023	80.202
257.813	80.5583
266.602	80.1001
278.32	80.0782
287.109	80.0369
295.898	79.7411
307.617	80.6259
319.336	80.6524
331.055	80.5304
342.773	80.2455
354.492	80.3174
366.211	80.4481
377.93	80.7032
392.578	80.3872
407.227	79.9959
421.875	80.2566
436.523	80.1034
451.172	80.2718
465.82	80.0955
483.398	79.805
500.977	79.6685
518.555	79.0723
536.133	79.1442
553.711	79.7024
574.219	80.0277
594.727	80.3717
615.234	81.5372
638.672	81.9598
659.18	81.311
682.617	81.3542
706.055	81.1964
732.422	80.7355
758.789	81.6468
785.156	83.4288
811.523	82.5276
840.82	82.9665
870.117	83.8218
902.344	82.1324
931.641	81.3126
966.797	81.2001
999.023	80.9945
1,034.18	81.3208
1,072.27	80.4895
1,110.35	80.0272
1,148.44	79.8028
1,189.45	79.4503
1,230.47	78.8174
1,274.41	80.1953
1,318.36	80.6267
1,365.23	81.128
1,415.04	80.6846
1,464.84	80.7768
1,514.65	80.8102
1,570.31	80.9486
1,623.05	80.3268
1,681.64	79.7239
1,740.23	80.027
1,801.76	80.5341
1,866.21	80.2324
1,930.66	79.916
2,000.98	80.1775
2,071.29	80.9939
2,144.53	80.5233
2,217.77	79.6762
2,296.88	80.208
2,378.91	80.596
2,460.94	79.8429
2,548.83	79.2276
2,639.65	79.2556
2,733.4	78.9629
2,827.15	78.6538
2,926.76	78.2552
3,032.23	77.7117
3,137.7	77.9555
3,249.02	77.9423
3,363.28	77.9305
3,483.4	78.3962
3,606.45	78.8696
3,732.42	78.5863
3,864.26	78.9104
3,999.02	78.9316
4,139.65	78.918
4,286.13	79.0078
4,438.48	78.8729
4,593.75	79.0032
4,757.81	78.7589
4,924.8	78.5223
5,097.66	78.2878
5,279.3	77.8009
5,463.87	77.5397
5,657.23	77.2212
5,856.45	77.1505
6,061.52	77.1492
6,275.39	77.1816
6,498.05	77.1876
6,726.56	77.2216
6,963.87	76.8785
7,209.96	76.596
7,464.84	76.1879
7,728.52	76.318
8,000.98	76.6562
8,282.23	77.2324
8,575.2	77.4118
8,876.95	77.3506
9,190.43	77.2572
9,512.7	77.2551
9,849.61	77.3174
10,195.3	77.3503
10,555.7	77.2781
10,927.7	77.0022
11,314.5	76.6637
11,712.9	76.3233
12,126	76.4763
12,553.7	76.9933
12,996.1	77.1165
13,453.1	77.0555
13,927.7	77.0423
14,419.9	76.9596
14,929.7	76.8841
15,454.1	76.7723
15,999	76.2716
16,564.5	75.4871
17,147.5	74.7671
17,753.9	73.9083
18,377.9	72.4658
19,028.3	70.7653
19,699.2	69.2341
19,998	68.5071
