"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	63.5326	20.5078	63.714	20.5078	63.358	20.5078	64.04	20.5078	66.0259	20.5078	64.069
23.4375	61.4382	23.4375	60.7705	23.4375	61.1256	23.4375	61.2067	23.4375	62.6772	23.4375	61.3637
26.3672	63.0194	26.3672	62.6332	26.3672	62.7439	26.3672	63.0101	26.3672	64.8109	26.3672	63.155
29.2969	63.451	29.2969	63.055	29.2969	63.1811	29.2969	63.3956	29.2969	65.1532	29.2969	63.5549
32.2266	66.5321	32.2266	67.0591	32.2266	66.5098	32.2266	67.1345	32.2266	69.1593	32.2266	67.2014
35.1563	71.7154	35.1563	71.9881	35.1563	71.6427	35.1563	72.1496	35.1563	73.6704	35.1563	72.1649
38.0859	74.0805	38.0859	74.1083	38.0859	73.9484	38.0859	74.3458	38.0859	75.5193	38.0859	74.3427
41.0156	74.3713	41.0156	74.2903	41.0156	74.2158	41.0156	74.5547	41.0156	75.4928	41.0156	74.5374
43.9453	74.3526	43.9453	74.2341	43.9453	74.2107	43.9453	74.4756	43.9453	75.1497	43.9453	74.4494
46.875	75.1737	46.875	75.0228	46.875	75.0375	46.875	75.2543	46.875	75.7769	46.875	75.2261
49.8047	75.9564	49.8047	75.7796	49.8047	75.8032	49.8047	76.0369	49.8047	76.5654	49.8047	76.0023
52.7344	75.8071	52.7344	75.6075	52.7344	75.6385	52.7344	75.8863	52.7344	76.4112	52.7344	75.8454
55.6641	75.5523	55.6641	75.3087	55.6641	75.4091	55.6641	75.5432	55.6641	75.784	55.6641	75.5108
58.5938	76.4574	58.5938	76.1502	58.5938	76.3349	58.5938	76.3519	58.5938	76.2637	58.5938	76.3268
61.5234	77.9157	61.5234	77.647	61.5234	77.7912	61.5234	77.862	61.5234	77.8526	61.5234	77.8239
64.4531	78.7018	64.4531	78.4921	64.4531	78.5537	64.4531	78.7518	64.4531	79.0135	64.4531	78.6956
67.3828	78.5394	67.3828	78.3947	67.3828	78.3701	67.3828	78.6961	67.3828	79.2391	67.3828	78.6264
70.3125	77.7667	70.3125	77.647	70.3125	77.5824	70.3125	77.9583	70.3125	78.6632	70.3125	77.8929
73.2422	77.123	73.2422	76.8796	73.2422	76.9465	73.2422	77.1706	73.2422	77.6835	73.2422	77.1365
76.1719	77.5758	76.1719	77.131	76.1719	77.4205	76.1719	77.3671	76.1719	77.2672	76.1719	77.3683
79.1016	78.5103	79.1016	78.0149	79.1016	78.3582	79.1016	78.245	79.1016	77.8539	79.1016	78.2384
82.0313	79.4001	82.0313	78.9818	82.0313	79.2717	82.0313	79.1975	82.0313	78.7987	82.0313	79.1733
84.9609	79.7333	84.9609	79.4198	84.9609	79.6253	84.9609	79.6041	84.9609	79.285	84.9609	79.5685
87.8906	79.7426	87.8906	79.4753	87.8906	79.6324	87.8906	79.6713	87.8906	79.4817	87.8906	79.6254
90.8203	78.8737	90.8203	78.6978	90.8203	78.7026	90.8203	79.0005	90.8203	79.4102	90.8203	78.9237
93.75	79.5162	93.75	79.1471	93.75	79.3921	93.75	79.3561	93.75	79.2622	93.75	79.3504
96.6797	79.9352	96.6797	79.4948	96.6797	79.8395	96.6797	79.6566	96.6797	79.1185	96.6797	79.6634
102.539	80.5864	102.539	80.2291	102.539	80.4619	102.539	80.4407	102.539	80.0473	102.539	80.3961
105.469	80.6854	105.469	80.4526	105.469	80.5652	105.469	80.6714	105.469	80.5028	105.469	80.6005
108.398	80.5045	108.398	80.3857	108.398	80.3795	108.398	80.6221	108.398	80.756	108.398	80.5334
111.328	80.177	111.328	80.1302	111.328	80.0432	111.328	80.3848	111.328	80.806	111.328	80.2945
117.188	79.5916	117.188	79.4334	117.188	79.4429	117.188	79.6712	117.188	80.401	117.188	79.6672
120.117	79.6096	120.117	79.2187	120.117	79.4502	120.117	79.4257	120.117	80.0119	120.117	79.5024
125.977	79.9708	125.977	79.2064	125.977	79.8166	125.977	79.4147	125.977	79.365	125.977	79.5647
128.906	80.1144	128.906	79.3276	128.906	80.0043	128.906	79.4957	128.906	79.0619	128.906	79.6483
134.766	80.6118	134.766	79.8028	134.766	80.4638	134.766	80.0024	134.766	79.286	134.766	80.1089
137.695	80.8596	137.695	80.0776	137.695	80.698	137.695	80.2953	137.695	79.6105	137.695	80.38
143.555	80.9876	143.555	80.2387	143.555	80.8263	143.555	80.4513	143.555	79.7765	143.555	80.5259
149.414	80.9699	149.414	80.2648	149.414	80.8122	149.414	80.4964	149.414	80.0381	149.414	80.5656
155.273	81.0606	155.273	80.2826	155.273	80.9134	155.273	80.4828	155.273	79.9407	155.273	80.5932
158.203	81.2012	158.203	80.3249	158.203	81.0166	158.203	80.5527	158.203	79.9883	158.203	80.6768
164.063	80.9484	164.063	79.9799	164.063	80.743	164.063	80.3517	164.063	79.9352	164.063	80.4478
169.922	80.8784	169.922	80.0895	169.922	80.7532	169.922	80.2713	169.922	79.9741	169.922	80.4272
175.781	80.9699	175.781	80.0385	175.781	80.8111	175.781	80.2498	175.781	79.8493	175.781	80.4297
181.641	81.0444	181.641	79.9651	181.641	80.8539	181.641	80.2306	181.641	79.7438	181.641	80.427
190.43	81.0864	190.43	79.9686	190.43	80.9174	190.43	80.2773	190.43	79.6617	190.43	80.4611
196.289	81.1894	196.289	80.204	196.289	81.074	196.289	80.4315	196.289	79.8464	196.289	80.6206
202.148	81.1937	202.148	80.3458	202.148	81.1551	202.148	80.436	202.148	79.7758	202.148	80.6555
210.938	81.2345	210.938	80.3214	210.938	81.1572	210.938	80.4721	210.938	79.7107	210.938	80.666
216.797	81.2075	216.797	80.3235	216.797	81.115	216.797	80.4766	216.797	79.7799	216.797	80.6581
225.586	81.1825	225.586	80.3164	225.586	81.1513	225.586	80.4306	225.586	79.7363	225.586	80.644
234.375	81.2736	234.375	80.5343	234.375	81.2814	234.375	80.5435	234.375	79.7114	234.375	80.758
240.234	81.1003	240.234	80.421	240.234	81.0973	240.234	80.3939	240.234	79.5747	240.234	80.6
249.023	81.0926	249.023	80.1304	249.023	80.9803	249.023	80.2482	249.023	79.2275	249.023	80.4474
257.813	81.4227	257.813	80.4511	257.813	81.3095	257.813	80.6498	257.813	79.6411	257.813	80.81
266.602	81.0512	266.602	79.9182	266.602	80.8291	266.602	80.1763	266.602	79.1832	266.602	80.3432
278.32	80.766	278.32	79.9234	278.32	80.7243	278.32	80.1537	278.32	79.3373	278.32	80.2801
287.109	80.5487	287.109	80.1729	287.109	80.6907	287.109	80.0911	287.109	79.3149	287.109	80.2447
295.898	80.4657	295.898	79.6873	295.898	80.4255	295.898	79.3404	295.898	79.1317	295.898	79.8121
307.617	82.2098	307.617	80.0649	307.617	81.867	307.617	79.9225	307.617	79.3178	307.617	80.7893
319.336	82.2193	319.336	80.2746	319.336	81.974	319.336	80.3334	319.336	79.063	319.336	80.9611
331.055	82.061	331.055	80.2267	331.055	81.7871	331.055	80.3578	331.055	78.9305	331.055	80.8677
342.773	81.7874	342.773	79.8241	342.773	81.5208	342.773	80.0079	342.773	78.6924	342.773	80.5605
354.492	81.9079	354.492	79.9857	354.492	81.73	354.492	80.2495	354.492	78.4661	354.492	80.7314
366.211	81.994	366.211	80.2088	366.211	81.8673	366.211	80.49	366.211	78.5008	366.211	80.8984
377.93	82.1901	377.93	80.4544	377.93	82.001	377.93	80.7395	377.93	79.0443	377.93	81.1212
392.578	81.9592	392.578	80.0622	392.578	81.6991	392.578	80.3811	392.578	78.6899	392.578	80.7975
407.227	81.536	407.227	79.6501	407.227	81.3176	407.227	79.9501	407.227	78.4556	407.227	80.4002
421.875	81.9697	421.875	80.018	421.875	81.6322	421.875	80.3298	421.875	78.2965	421.875	80.7278
436.523	81.5775	436.523	79.9147	436.523	81.5027	436.523	80.1305	436.523	78.206	436.523	80.5396
451.172	81.8323	451.172	80.0182	451.172	81.7552	451.172	80.5315	451.172	78.2369	451.172	80.816
465.82	81.5087	465.82	79.9883	465.82	81.4431	465.82	80.3622	465.82	78.3036	465.82	80.6065
483.398	81.3102	483.398	79.8319	483.398	81.1037	483.398	80.0536	483.398	78.0079	483.398	80.32
500.977	80.9213	500.977	79.6548	500.977	80.737	500.977	80.0672	500.977	78.2896	500.977	80.1564
518.555	80.1713	518.555	77.9268	518.555	79.9643	518.555	79.5171	518.555	78.6206	518.555	79.4781
536.133	80.7794	536.133	77.7056	536.133	80.7778	536.133	79.2339	536.133	77.8243	536.133	79.6401
553.711	81.5337	553.711	78.8449	553.711	81.4673	553.711	79.9467	553.711	77.8264	553.711	80.3343
574.219	81.8769	574.219	79.3276	574.219	81.7324	574.219	80.2037	574.219	78.2159	574.219	80.6348
594.727	82.3385	594.727	79.0084	594.727	82.1116	594.727	80.4875	594.727	78.7958	594.727	80.952
615.234	83.6118	615.234	79.9381	615.234	83.6485	615.234	81.5722	615.234	79.083	615.234	82.1704
638.672	83.8574	638.672	80.2669	638.672	84.1028	638.672	82.1296	638.672	79.0413	638.672	82.5917
659.18	82.5797	659.18	80.4446	659.18	83.1421	659.18	81.6791	659.18	78.9598	659.18	81.9
682.617	82.8188	682.617	79.8838	682.617	83.3996	682.617	81.6294	682.617	79.0416	682.617	81.9711
706.055	82.671	706.055	79.7155	706.055	83.2968	706.055	81.4887	706.055	78.7982	706.055	81.8357
732.422	81.1636	732.422	80.6295	732.422	82.6881	732.422	81.3707	732.422	77.5225	732.422	81.3885
758.789	81.1931	758.789	81.3705	758.789	80.8911	758.789	83.009	758.789	83.9403	758.789	82.293
785.156	85.8785	785.156	82.6966	785.156	84.2967	785.156	82.5899	785.156	85.7694	785.156	84.0128
811.523	85.5341	811.523	81.2341	811.523	84.2904	811.523	80.4153	811.523	84.023	811.523	83.018
