"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	63.358	20.5078	64.04	20.5078	66.5753	20.5078	65.4706
23.4375	61.1256	23.4375	61.2067	23.4375	63.1377	23.4375	62.319
26.3672	62.7439	26.3672	63.0101	26.3672	65.3517	26.3672	64.3633
29.2969	63.1811	29.2969	63.3956	29.2969	65.6944	29.2969	64.7274
32.2266	66.5098	32.2266	67.1345	32.2266	69.7315	32.2266	68.6141
35.1563	71.6427	35.1563	72.1496	35.1563	74.1218	35.1563	73.2283
38.0859	73.9484	38.0859	74.3458	38.0859	75.8816	38.0859	75.1625
41.0156	74.2158	41.0156	74.5547	41.0156	75.7891	41.0156	75.1952
43.9453	74.2107	43.9453	74.4756	43.9453	75.3672	43.9453	74.924
46.875	75.0375	46.875	75.2543	46.875	75.9461	46.875	75.5952
49.8047	75.8032	49.8047	76.0369	49.8047	76.7341	49.8047	76.3781
52.7344	75.6385	52.7344	75.8863	52.7344	76.5776	52.7344	76.2217
55.6641	75.4091	55.6641	75.5432	55.6641	75.8596	55.6641	75.6883
58.5938	76.3349	58.5938	76.3519	58.5938	76.2215	58.5938	76.2802
61.5234	77.7912	61.5234	77.862	61.5234	77.834	61.5234	77.8335
64.4531	78.5537	64.4531	78.7518	64.4531	79.086	64.4531	78.8951
67.3828	78.3701	67.3828	78.6961	67.3828	79.4021	67.3828	79.0267
70.3125	77.5824	70.3125	77.9583	70.3125	78.8792	70.3125	78.4058
73.2422	76.9465	73.2422	77.1706	73.2422	77.8513	73.2422	77.5039
76.1719	77.4205	76.1719	77.3671	76.1719	77.2328	76.1719	77.3073
79.1016	78.3582	79.1016	78.245	79.1016	77.6976	79.1016	77.9884
82.0313	79.2717	82.0313	79.1975	82.0313	78.6307	82.0313	78.9231
84.9609	79.6253	84.9609	79.6041	84.9609	79.1443	84.9609	79.3718
87.8906	79.6324	87.8906	79.6713	87.8906	79.3894	87.8906	79.517
90.8203	78.7026	90.8203	79.0005	90.8203	79.5303	90.8203	79.2354
93.75	79.3921	93.75	79.3561	93.75	79.23	93.75	79.2971
96.6797	79.8395	96.6797	79.6566	96.6797	78.9048	96.6797	79.3156
102.539	80.4619	102.539	80.4407	102.539	79.8699	102.539	80.1532
105.469	80.5652	105.469	80.6714	105.469	80.4082	105.469	80.5134
108.398	80.3795	108.398	80.6221	108.398	80.7732	108.398	80.6572
111.328	80.0432	111.328	80.3848	111.328	80.9267	111.328	80.6191
117.188	79.4429	117.188	79.6712	117.188	80.6554	117.188	80.18
120.117	79.4502	120.117	79.4257	120.117	80.2523	120.117	79.8858
125.977	79.8166	125.977	79.4147	125.977	79.4228	125.977	79.5
128.906	80.0043	128.906	79.4957	128.906	78.9703	128.906	79.3366
134.766	80.4638	134.766	80.0024	134.766	79.04	134.766	79.6256
137.695	80.698	137.695	80.2953	137.695	79.3652	137.695	79.9197
143.555	80.8263	143.555	80.4513	143.555	79.532	143.555	80.0743
149.414	80.8122	149.414	80.4964	149.414	79.8926	149.414	80.2561
155.273	80.9134	155.273	80.4828	155.273	79.7851	155.273	80.223
158.203	81.0166	158.203	80.5527	158.203	79.8314	158.203	80.2893
164.063	80.743	164.063	80.3517	164.063	79.8326	164.063	80.1693
169.922	80.7532	169.922	80.2713	169.922	79.9448	169.922	80.2039
175.781	80.8111	175.781	80.2498	175.781	79.7945	175.781	80.1367
181.641	80.8539	181.641	80.2306	181.641	79.6644	181.641	80.0781
190.43	80.9174	190.43	80.2773	190.43	79.5168	190.43	80.0367
