"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	63.5326	20.5078	63.714	20.5078	63.6242
23.4375	61.4382	23.4375	60.7705	23.4375	61.1171
26.3672	63.0194	26.3672	62.6332	26.3672	62.8306
29.2969	63.451	29.2969	63.055	29.2969	63.2575
32.2266	66.5321	32.2266	67.0591	32.2266	66.8036
35.1563	71.7154	35.1563	71.9881	35.1563	71.8539
38.0859	74.0805	38.0859	74.1083	38.0859	74.0944
41.0156	74.3713	41.0156	74.2903	41.0156	74.331
43.9453	74.3526	43.9453	74.2341	43.9453	74.2938
46.875	75.1737	46.875	75.0228	46.875	75.0989
49.8047	75.9564	49.8047	75.7796	49.8047	75.8689
52.7344	75.8071	52.7344	75.6075	52.7344	75.7085
55.6641	75.5523	55.6641	75.3087	55.6641	75.4322
58.5938	76.4574	58.5938	76.1502	58.5938	76.3065
61.5234	77.9157	61.5234	77.647	61.5234	77.7834
64.4531	78.7018	64.4531	78.4921	64.4531	78.5982
67.3828	78.5394	67.3828	78.3947	67.3828	78.4677
70.3125	77.7667	70.3125	77.647	70.3125	77.7072
73.2422	77.123	73.2422	76.8796	73.2422	77.003
76.1719	77.5758	76.1719	77.131	76.1719	77.3591
79.1016	78.5103	79.1016	78.0149	79.1016	78.2697
82.0313	79.4001	82.0313	78.9818	82.0313	79.196
84.9609	79.7333	84.9609	79.4198	84.9609	79.5794
87.8906	79.7426	87.8906	79.4753	87.8906	79.611
90.8203	78.8737	90.8203	78.6978	90.8203	78.7866
93.75	79.5162	93.75	79.1471	93.75	79.3356
96.6797	79.9352	96.6797	79.4948	96.6797	79.7206
102.539	80.5864	102.539	80.2291	102.539	80.4114
105.469	80.6854	105.469	80.4526	105.469	80.5705
108.398	80.5045	108.398	80.3857	108.398	80.4455
111.328	80.177	111.328	80.1302	111.328	80.1536
117.188	79.5916	117.188	79.4334	117.188	79.5132
120.117	79.6096	120.117	79.2187	120.117	79.4185
125.977	79.9708	125.977	79.2064	125.977	79.6054
128.906	80.1144	128.906	79.3276	128.906	79.7388
134.766	80.6118	134.766	79.8028	134.766	80.2262
137.695	80.8596	137.695	80.0776	137.695	80.4862
143.555	80.9876	143.555	80.2387	143.555	80.6293
149.414	80.9699	149.414	80.2648	149.414	80.6317
155.273	81.0606	155.273	80.2826	155.273	80.689
158.203	81.2012	158.203	80.3249	158.203	80.7851
164.063	80.9484	164.063	79.9799	164.063	80.4911
169.922	80.8784	169.922	80.0895	169.922	80.5018
175.781	80.9699	175.781	80.0385	175.781	80.5291
181.641	81.0444	181.641	79.9651	181.641	80.5382
190.43	81.0864	190.43	79.9686	190.43	80.5634
196.289	81.1894	196.289	80.204	196.289	80.7246
202.148	81.1937	202.148	80.3458	202.148	80.7904
210.938	81.2345	210.938	80.3214	210.938	80.8019
216.797	81.2075	216.797	80.3235	216.797	80.7879
225.586	81.1825	225.586	80.3164	225.586	80.771
234.375	81.2736	234.375	80.5343	234.375	80.9196
240.234	81.1003	240.234	80.421	240.234	80.7739
249.023	81.0926	249.023	80.1304	249.023	80.6381
257.813	81.4227	257.813	80.4511	257.813	80.964
266.602	81.0512	266.602	79.9182	266.602	80.5216
278.32	80.766	278.32	79.9234	278.32	80.3651
287.109	80.5487	287.109	80.1729	287.109	80.3649
295.898	80.4657	295.898	79.6873	295.898	80.0939
307.617	82.2098	307.617	80.0649	307.617	81.2684
319.336	82.2193	319.336	80.2746	319.336	81.3549
331.055	82.061	331.055	80.2267	331.055	81.24
342.773	81.7874	342.773	79.8241	342.773	80.9158
354.492	81.9079	354.492	79.9857	354.492	81.0523
366.211	81.994	366.211	80.2088	366.211	81.1925
377.93	82.1901	377.93	80.4544	377.93	81.4084
392.578	81.9592	392.578	80.0622	392.578	81.1134
407.227	81.536	407.227	79.6501	407.227	80.6946
421.875	81.9697	421.875	80.018	421.875	81.1026
436.523	81.5775	436.523	79.9147	436.523	80.8252
451.172	81.8323	451.172	80.0182	451.172	81.0193
465.82	81.5087	465.82	79.9883	465.82	80.8147
483.398	81.3102	483.398	79.8319	483.398	80.6337
500.977	80.9213	500.977	79.6548	500.977	80.334
518.555	80.1713	518.555	77.9268	518.555	79.1925
536.133	80.7794	536.133	77.7056	536.133	79.509
553.711	81.5337	553.711	78.8449	553.711	80.3941
574.219	81.8769	574.219	79.3276	574.219	80.7866
594.727	82.3385	594.727	79.0084	594.727	80.9851
615.234	83.6118	615.234	79.9381	615.234	82.1523
638.672	83.8574	638.672	80.2669	638.672	82.4231
659.18	82.5797	659.18	80.4446	659.18	81.6421
682.617	82.8188	682.617	79.8838	682.617	81.5947
