"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	39.3821	20.5078	34.5766	20.5078	45.112	20.5078	42.9246
21.9727	39.9817	21.9727	36.2237	21.9727	47.3277	21.9727	45.0004
23.4375	42.4642	23.4375	38.6734	23.4375	47.9697	23.4375	45.8597
24.9023	43.9096	24.9023	41.0286	24.9023	49.7641	24.9023	47.6561
26.3672	45.4611	26.3672	43.1561	26.3672	51.2121	26.3672	49.1567
27.832	47.3061	27.832	45.2358	27.832	52.4364	27.832	50.5007
29.2969	49.1671	29.2969	47.5283	29.2969	53.8247	29.2969	52.0167
30.7617	50.8315	30.7617	49.3851	30.7617	55.0775	30.7617	53.3758
32.2266	52.5327	32.2266	51.4069	32.2266	56.4884	32.2266	54.8906
33.6914	54.2982	33.6914	53.3057	33.6914	57.7066	33.6914	56.2637
35.1563	55.8555	35.1563	55.0493	35.1563	59.0889	35.1563	57.7204
36.6211	57.5474	36.6211	56.8088	36.6211	60.3158	36.6211	59.0921
38.0859	58.9179	38.0859	58.2989	38.0859	61.5655	38.0859	60.3987
39.5508	60.5238	39.5508	60.0558	39.5508	62.9806	39.5508	61.9008
41.0156	62.4593	41.0156	61.9085	41.0156	64.1211	41.0156	63.2977
42.4805	63.5189	42.4805	63.0404	42.4805	65.2534	42.4805	64.4183
43.9453	64.7201	43.9453	64.2748	43.9453	66.3501	43.9453	65.5598
45.4102	66.0481	45.4102	65.7061	45.4102	67.6074	45.4102	66.865
46.875	67.3529	46.875	67.037	46.875	68.708	46.875	68.0488
48.3398	68.596	48.3398	68.2638	48.3398	69.7461	48.3398	69.1634
51.2695	70.7713	51.2695	70.5532	51.2695	71.8387	51.2695	71.3153
52.7344	71.8927	52.7344	71.6872	52.7344	72.8176	52.7344	72.3554
54.1992	72.8934	54.1992	72.7062	54.1992	73.7132	54.1992	73.2992
55.6641	73.8479	55.6641	73.6794	55.6641	74.5943	55.6641	74.2158
58.5938	75.6567	58.5938	75.5229	58.5938	76.2675	58.5938	75.9557
60.0586	76.6003	60.0586	76.472	60.0586	77.1233	60.0586	76.8511
62.9883	78.289	62.9883	78.2077	62.9883	78.7874	62.9883	78.5381
64.4531	78.9341	64.4531	78.8797	64.4531	79.4251	64.4531	79.186
67.3828	79.8829	67.3828	79.8557	67.3828	80.3002	67.3828	80.101
68.8477	80.2493	68.8477	80.2288	68.8477	80.6215	68.8477	80.4442
71.7773	81.1579	71.7773	81.1804	71.7773	81.5413	71.7773	81.3705
74.707	81.5199	74.707	81.574	74.707	81.8672	74.707	81.7211
77.6367	81.5021	77.6367	81.5623	77.6367	81.7687	77.6367	81.6611
79.1016	81.6646	79.1016	81.7427	79.1016	81.9401	79.1016	81.8333
82.0313	82.0188	82.0313	82.101	82.0313	82.2065	82.0313	82.1413
84.9609	81.9086	84.9609	81.9632	84.9609	81.9245	84.9609	81.9322
87.8906	81.941	87.8906	82.0104	87.8906	81.9691	87.8906	81.9752
90.8203	81.7139	90.8203	81.9507	90.8203	82.3477	90.8203	82.1219
95.2148	81.9376	95.2148	82.02	95.2148	81.8006	95.2148	81.8893
98.1445	81.7533	98.1445	81.9092	98.1445	81.8574	98.1445	81.8519
101.074	81.9358	101.074	82.093	101.074	82.0214	101.074	82.025
105.469	81.7575	105.469	81.943	105.469	81.9206	105.469	81.8956
108.398	81.8119	108.398	81.9826	108.398	81.8858	108.398	81.8987
112.793	82.2685	112.793	82.414	112.793	82.2097	112.793	82.2787
117.188	82.1072	117.188	82.2449	117.188	82.0363	117.188	82.109
120.117	82.5747	120.117	82.6876	120.117	82.4374	120.117	82.535
124.512	82.4701	124.512	82.6235	124.512	82.3879	124.512	82.4705
128.906	82.4433	128.906	82.5772	128.906	82.2102	128.906	82.3605
133.301	82.566	133.301	82.6714	133.301	82.2741	133.301	82.445
139.16	82.5717	139.16	82.7189	139.16	82.4492	139.16	82.5495
143.555	82.677	143.555	82.8012	143.555	82.5328	143.555	82.6369
147.949	82.5921	147.949	82.7325	147.949	82.5352	147.949	82.6019
153.809	82.9453	153.809	82.9674	153.809	82.5262	153.809	82.7356
159.668	83.2345	159.668	83.2379	159.668	82.6034	159.668	82.9139
165.527	83.2717	165.527	83.2882	165.527	82.7576	165.527	83.0128
171.387	83.2492	171.387	83.2586	171.387	82.7386	171.387	82.99
177.246	83.2004	177.246	83.1805	177.246	82.6457	177.246	82.9106
183.105	83.1656	183.105	83.1083	183.105	82.5229	183.105	82.8212
188.965	83.265	188.965	83.1458	188.965	82.4756	188.965	82.8304
196.289	83.4304	196.289	83.3026	196.289	82.5273	196.289	82.9382
203.613	83.3576	203.613	83.1034	203.613	82.2359	203.613	82.7231
210.938	83.3772	210.938	83.1292	210.938	82.1619	210.938	82.7007
218.262	83.3397	218.262	83.0868	218.262	82.1433	218.262	82.6706
225.586	83.3255	225.586	83.0124	225.586	82.0812	225.586	82.6156
232.91	83.3661	232.91	82.9541	232.91	81.742	232.91	82.452
241.699	83.3271	241.699	82.8575	241.699	81.5946	241.699	82.3467
250.488	83.2866	250.488	82.725	250.488	81.323	250.488	82.1759
259.277	83.4786	259.277	82.9894	259.277	81.4771	259.277	82.3745
268.066	82.9345	268.066	82.3867	268.066	81.0109	268.066	81.8455
276.855	82.9986	276.855	82.3512	276.855	80.7952	276.855	81.758
287.109	83.3047	287.109	82.6292	287.109	80.6508	287.109	81.87
297.363	83.2901	297.363	82.5605	297.363	80.3276	297.363	81.7167
307.617	82.9724	307.617	82.5884	307.617	80.788	307.617	81.8253
319.336	82.4549	319.336	82.0177	319.336	80.5556	319.336	81.4116
329.59	82.4039	329.59	81.7515	329.59	80.208	329.59	81.1649
341.309	81.9462	341.309	81.0757	341.309	80.1145	341.309	80.7994
353.027	82.1901	353.027	80.8617	353.027	79.0239	353.027	80.3432
366.211	82.7303	366.211	81.2219	366.211	78.7231	366.211	80.5153
379.395	83.618	379.395	81.9837	379.395	80.1755	379.395	81.5699
392.578	83.4031	392.578	81.881	392.578	79.8735	392.578	81.3567
405.762	82.9748	405.762	81.2268	405.762	79.14	405.762	80.745
