"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
4,438.48	5.8676	4,438.48	1.99311
4,595.21	6.13222	4,595.21	2.20572
4,756.35	5.88352	4,756.35	2.14086
4,924.8	5.89113	4,924.8	2.1848
5,097.66	5.93845	5,097.66	2.23491
5,277.83	6.38899	5,277.83	2.48374
5,463.87	6.25335	5,463.87	2.27823
5,657.23	6.27131	5,657.23	2.10388
5,856.45	6.3683	5,856.45	2.15795
6,062.99	6.39858	6,062.99	2.38254
6,276.86	6.65347	6,276.86	2.53843
6,498.05	6.69617	6,498.05	2.59936
6,726.56	6.79527	6,726.56	2.69865
6,963.87	6.62429	6,963.87	2.66782
7,209.96	6.49434	7,209.96	2.53715
7,464.84	6.48811	7,464.84	2.58772
7,727.05	6.43398	7,727.05	2.59558
7,999.51	6.72711	7,999.51	2.7123
8,282.23	7.2127	8,282.23	2.90875
8,573.73	7.48748	8,573.73	3.01107
8,876.95	7.69725	8,876.95	3.21107
9,188.96	7.79118	9,188.96	3.30339
9,514.16	7.96796	9,514.16	3.39136
9,849.61	8.23192	9,849.61	3.49674
10,196.8	8.47223	10,196.8	3.59656
10,555.7	8.62249	10,555.7	3.67709
10,927.7	8.66897	10,927.7	3.69934
11,313	8.6079	11,313	3.70376
11,712.9	8.61299	11,712.9	3.78894
12,126	8.78799	12,126	3.90329
12,553.7	9.13005	12,553.7	4.08802
12,996.1	9.2116	12,996.1	4.10335
13,454.6	9.4659	13,454.6	4.19968
13,929.2	9.64282	13,929.2	4.27168
14,419.9	9.75977	14,419.9	4.32412
14,928.2	9.90693	14,928.2	4.42649
15,455.6	10.1287	15,455.6	4.54883
16,000.5	10.3609	16,000.5	4.66847
16,564.5	10.6664	16,564.5	4.83955
17,148.9	10.7673	17,148.9	4.92709
17,752.4	11.1462	17,752.4	5.06007
18,379.4	11.6603	18,379.4	5.31957
19,026.9	11.9465	19,026.9	5.46528
19,697.8	12.3299	19,697.8	5.57462
19,999.5	12.456	19,999.5	5.61418
