"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	40.9211	20.5078	32.3374	20.5078	38.4743
21.9727	41.3945	21.9727	35.2116	21.9727	39.3214
23.4375	43.754	23.4375	37.3633	23.4375	41.6412
24.9023	45.0561	24.9023	40.2133	24.9023	43.2774
26.3672	46.4666	26.3672	42.5157	26.3672	44.9258
27.832	48.2302	27.832	44.6034	27.832	46.7849
29.2969	49.9742	29.2969	46.9738	29.2969	48.7281
30.7617	51.571	30.7617	48.8585	30.7617	50.4232
32.2266	53.1768	32.2266	50.9514	32.2266	52.2051
33.6914	54.8941	33.6914	52.8478	33.6914	53.9904
35.1563	56.387	35.1563	54.6435	35.1563	55.6021
36.6211	58.0468	36.6211	56.3931	36.6211	57.2982
38.0859	59.3818	38.0859	57.9167	38.0859	58.7107
39.5508	60.9261	39.5508	59.725	39.5508	60.3669
41.0156	62.8193	41.0156	61.5786	41.0156	62.2431
42.4805	63.8825	42.4805	62.6801	42.4805	63.3228
43.9453	65.0784	43.9453	63.905	43.9453	64.5312
45.4102	66.3958	45.4102	65.3346	45.4102	65.8975
46.875	67.6776	46.875	66.6875	46.875	67.2107
48.3398	68.9092	48.3398	67.9153	48.3398	68.4406
51.2695	71.074	51.2695	70.1961	51.2695	70.6572
52.7344	72.1833	52.7344	71.3392	52.7344	71.7817
54.1992	73.1733	54.1992	72.3664	54.1992	72.7886
55.6641	74.1138	55.6641	73.3507	55.6641	73.749
58.5938	75.9162	58.5938	75.1868	58.5938	75.5668
60.0586	76.8579	60.0586	76.1341	60.0586	76.5111
62.9883	78.5327	62.9883	77.8796	62.9883	78.2184
64.4531	79.1706	64.4531	78.5538	64.4531	78.8731
67.3828	80.1171	67.3828	79.5236	67.3828	79.8305
68.8477	80.4859	68.8477	79.8909	68.8477	80.1986
71.7773	81.385	71.7773	80.8495	71.7773	81.1255
74.707	81.7298	74.707	81.2602	74.707	81.5013
77.6367	81.7157	77.6367	81.2404	77.6367	81.4846
79.1016	81.8745	79.1016	81.4218	79.1016	81.6541
82.0313	82.2108	82.0313	81.7996	82.0313	82.0101
84.9609	82.0836	84.9609	81.6868	84.9609	81.8897
87.8906	82.1207	87.8906	81.7294	87.8906	81.9295
90.8203	81.9525	90.8203	81.5636	90.8203	81.7624
95.2148	82.0724	95.2148	81.7861	95.2148	81.9316
98.1445	81.9228	98.1445	81.6271	98.1445	81.7775
101.074	82.0923	101.074	81.8264	101.074	81.9614
105.469	81.9185	105.469	81.672	105.469	81.797
108.398	81.9718	108.398	81.7061	108.398	81.841
112.793	82.4098	112.793	82.1677	112.793	82.2904
117.188	82.2498	117.188	82.0095	117.188	82.1313
120.117	82.7065	120.117	82.4803	120.117	82.5948
124.512	82.6158	124.512	82.3651	124.512	82.4922
128.906	82.5675	128.906	82.3244	128.906	82.4476
133.301	82.6903	133.301	82.4595	133.301	82.5764
139.16	82.7153	139.16	82.4892	139.16	82.6037
143.555	82.831	143.555	82.5664	143.555	82.7007
147.949	82.7466	147.949	82.4844	147.949	82.6175
153.809	83.1033	153.809	82.7131	153.809	82.9126
159.668	83.4195	159.668	82.9791	159.668	83.2049
165.527	83.4413	165.527	83.0265	165.527	83.2389
171.387	83.3964	171.387	83.0213	171.387	83.2129
