"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	3.23432	20.5078	1.36586
21.9727	2.98047	21.9727	1.74707
23.4375	-3.60862	23.4375	-0.45156
24.9023	-2.24318	24.9023	0.389852
26.3672	-3.91991	26.3672	-1.01143
27.832	-0.622629	27.832	0.270154
29.2969	-0.749316	29.2969	0.35767
30.7617	-1.90127	30.7617	-0.159088
32.2266	-2.63911	32.2266	-0.598453
33.6914	-1.95253	33.6914	-0.427362
35.1562	-1.30511	35.1562	-0.188657
36.6211	-1.39202	36.6211	-0.244572
38.0859	-1.31258	38.0859	-0.242369
39.5508	-1.13454	39.5508	-0.197472
41.0156	-1.14427	41.0156	-0.251881
42.4805	-0.7264	42.4805	-0.0959638
43.9453	-0.795232	43.9453	-0.133605
45.4102	-0.75745	45.4102	-0.127491
46.875	-0.757966	46.875	-0.14096
48.3398	-0.884999	48.3398	-0.210148
51.2695	-0.74765	51.2695	-0.186348
52.7344	-0.652201	52.7344	-0.154386
54.1992	-0.566022	54.1992	-0.126814
55.6641	-0.640789	55.6641	-0.16702
58.5938	-0.528536	58.5938	-0.141496
60.0586	-0.533952	60.0586	-0.151568
62.9883	-0.483715	62.9883	-0.145834
64.4531	-0.46727	64.4531	-0.145281
67.3828	-0.44254	67.3828	-0.14678
68.8477	-0.42717	68.8477	-0.145528
71.7773	-0.392317	71.7773	-0.140631
74.707	-0.354032	74.707	-0.135187
77.6367	-0.334349	77.6367	-0.132743
79.1016	-0.3274	79.1016	-0.136174
82.0312	-0.257178	82.0312	-0.115262
84.9609	-0.302615	84.9609	-0.133579
87.8906	-0.523181	87.8906	-0.225719
90.8203	-0.339198	90.8203	-0.160402
95.2148	-0.264185	95.2148	-0.133703
98.1445	-0.248071	98.1445	-0.133464
101.074	-0.110174	101.074	-0.0809208
105.469	-0.22932	105.469	-0.129782
108.398	-0.180597	108.398	-0.114429
112.793	-0.185284	112.793	-0.12056
117.188	-0.128731	117.188	-0.0933018
120.117	-0.131179	120.117	-0.0939021
124.512	-0.185712	124.512	-0.110716
128.906	-0.0401411	128.906	-0.0537708
133.301	-0.0125875	133.301	-0.04786
139.16	-0.118611	139.16	-0.0847628
143.555	-0.0477717	143.555	-0.0541479
147.949	0.0483554	147.949	-0.0103129
153.809	0.110069	153.809	0.00630378
159.668	0.113686	159.668	0.0103814
165.527	0.151885	165.527	0.0312677
171.387	0.165844	171.387	0.0371124
177.246	0.0849336	177.246	-0.000128766
183.105	0.162734	183.105	0.0541164
188.965	0.159005	188.965	0.0504166
196.289	0.331399	196.289	0.129001
203.613	0.412293	203.613	0.141813
210.938	0.381888	210.938	0.14015
218.262	0.375471	218.262	0.147911
225.586	0.464882	225.586	0.203678
232.91	0.6377	232.91	0.271823
241.699	0.65887	241.699	0.267206
250.488	0.805412	250.488	0.345064
259.277	0.832779	259.277	0.354372
268.066	0.957208	268.066	0.429108
276.855	0.947824	276.855	0.394556
287.109	1.04452	287.109	0.405975
297.363	1.19407	297.363	0.526904
307.617	1.13049	307.617	0.466116
319.336	1.26118	319.336	0.540415
329.59	1.3514	329.59	0.524476
341.309	1.35512	341.309	0.645751
353.027	1.66089	353.027	0.69009
366.211	1.72166	366.211	0.680636
379.395	1.70418	379.395	0.659079
392.578	1.766	392.578	0.704382
405.762	1.86234	405.762	0.749097
420.41	2.11693	420.41	0.865139
435.059	1.61608	435.059	0.569871
451.172	2.59602	451.172	0.986957
465.82	2.22034	465.82	0.806222
483.398	2.27431	483.398	0.769208
499.512	2.42792	499.512	0.868832
517.09	2.18735	517.09	0.765992
536.133	2.52557	536.133	0.974904
555.176	2.79661	555.176	0.990434
574.219	2.70302	574.219	1.03116
594.727	3.01439	594.727	1.11731
615.234	3.21217	615.234	1.17129
637.207	2.91954	637.207	0.961027
659.18	2.85924	659.18	0.994421
682.617	2.95093	682.617	1.04884
707.52	3.26508	707.52	1.14107
732.422	3.35573	732.422	1.28879
757.324	3.60835	757.324	1.33911
785.156	3.75106	785.156	1.36305
811.523	3.69349	811.523	1.28129
840.82	3.48729	840.82	1.19312
870.117	2.97204	870.117	1.06044
900.879	3.9231	900.879	1.49393
933.105	3.9907	933.105	1.69596
965.332	4.24314	965.332	1.79516
1,000.49	4.31113	1,000.49	2.00217
1,035.64	4.95926	1,035.64	2.21219
1,072.27	4.97069	1,072.27	2.21028
1,108.89	5.22577	1,108.89	2.30022
1,148.44	4.97523	1,148.44	2.24261
1,189.45	4.85006	1,189.45	2.09041
1,230.47	4.75138	1,230.47	1.93712
1,274.41	4.9929	1,274.41	2.04166
1,319.82	5.47984	1,319.82	2.25164
1,366.7	5.23488	1,366.7	2.13481
1,413.57	5.24401	1,413.57	2.28935
1,463.38	5.81424	1,463.38	2.43283
1,516.11	6.09579	1,516.11	2.61302
1,568.85	6.36461	1,568.85	2.73859
1,624.51	6.38689	1,624.51	2.91666
1,681.64	5.73889	1,681.64	2.5864
1,741.7	5.75076	1,741.7	2.51869
1,803.22	5.56487	1,803.22	2.50092
1,866.21	6.65934	1,866.21	2.93377
1,932.13	7.22874	1,932.13	3.0878
1,999.51	7.11173	1,999.51	3.17112
2,069.82	6.95517	2,069.82	3.0937
2,143.07	7.53627	2,143.07	3.26417
2,219.24	7.47132	2,219.24	3.43554
2,296.88	7.29237	2,296.88	3.52734
2,378.91	6.56202	2,378.91	3.42857
2,462.4	7.1758	2,462.4	3.37557
2,548.83	7.29061	2,548.83	3.33676
2,639.65	7.19948	2,639.65	3.32173
2,731.93	6.67483	2,731.93	3.08848
2,828.61	6.2851	2,828.61	2.85008
2,928.22	6.29764	2,928.22	2.85196
3,030.76	5.95401	3,030.76	2.60432
3,137.7	6.0103	3,137.7	2.5738
3,249.02	6.02736	3,249.02	2.6197
3,363.28	6.01762	3,363.28	2.68112
3,481.93	5.78943	3,481.93	2.51442
3,604.98	5.54758	3,604.98	2.28538
3,732.42	5.84183	3,732.42	2.42274
3,864.26	5.43213	3,864.26	2.24498
4,000.49	5.4505	4,000.49	2.19088
4,141.11	5.68357	4,141.11	2.42984
4,287.6	5.41235	4,287.6	2.07479
4,438.48	5.37302	4,438.48	1.83094
4,595.21	5.25842	4,595.21	1.59587
4,756.35	5.61976	4,756.35	1.76509
4,924.8	5.65283	4,924.8	1.85679
5,097.66	5.67743	5,097.66	1.87272
5,277.83	5.3486	5,277.83	1.8912
5,463.87	5.872	5,463.87	2.00389
5,657.23	5.70305	5,657.23	1.92109
5,856.45	5.92047	5,856.45	2.16767
6,062.99	6.33042	6,062.99	2.41428
6,276.86	6.64105	6,276.86	2.4874
6,498.05	6.76377	6,498.05	2.67848
6,726.56	6.8225	6,726.56	2.66858
6,963.87	6.45604	6,963.87	2.46425
7,209.96	6.19677	7,209.96	2.25803
7,464.84	6.28271	7,464.84	2.33236
7,727.05	6.58531	7,727.05	2.42189
7,999.51	6.91625	7,999.51	2.72662
8,282.23	6.8858	8,282.23	2.74783
8,573.73	6.91264	8,573.73	2.81812
8,876.95	6.72734	8,876.95	2.66616
9,188.96	6.73881	9,188.96	2.54686
9,514.16	7.0651	9,514.16	2.7051
9,849.61	7.3586	9,849.61	2.99912
10,196.8	7.67506	10,196.8	3.31236
10,555.7	7.99733	10,555.7	3.4565
10,927.7	8.3767	10,927.7	3.58149
11,313	8.88625	11,313	3.89752
11,712.9	9.43869	11,712.9	4.32492
12,126	9.86343	12,126	4.60934
12,553.7	10.0732	12,553.7	4.72259
12,996.1	10.1469	12,996.1	4.72272
13,454.6	10.0689	13,454.6	4.63292
13,929.2	10.0101	13,929.2	4.61309
14,419.9	9.91718	14,419.9	4.55545
14,928.2	9.78586	14,928.2	4.43984
15,455.6	9.75454	15,455.6	4.44154
16,000.5	9.72508	16,000.5	4.48662
16,564.5	9.74904	16,564.5	4.53979
17,148.9	9.63997	17,148.9	4.49093
17,752.4	9.53695	17,752.4	4.45192
18,379.4	9.55511	18,379.4	4.51049
19,026.9	10.054	19,026.9	4.77028
19,697.8	10.4074	19,697.8	4.91471
19,999.5	10.5097	19,999.5	4.97035
