"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.4083	20.5078	49.2918	20.5078	46.8157	20.5078	48.7991
21.9727	48.8687	21.9727	45.425	21.9727	46.2961	21.9727	46.7363
23.4375	47.546	23.4375	45.8992	23.4375	54.0821	23.4375	51.9578
24.9023	49.2797	24.9023	46.3064	24.9023	54.4865	24.9023	52.4705
26.3672	51.1213	26.3672	50.9753	26.3672	57.6566	26.3672	55.6541
27.832	56.0153	27.832	55.0521	27.832	58.2115	27.832	57.1282
29.2969	56.5823	29.2969	55.3192	29.2969	59.1555	29.2969	57.9069
30.7617	56.8252	30.7617	56.1476	30.7617	60.7862	30.7617	59.2456
32.2266	57.1911	32.2266	57.1159	32.2266	61.9137	32.2266	60.2728
33.6914	60.0658	33.6914	60.0462	33.6914	63.718	33.6914	62.3566
35.1562	62.2466	35.1562	62.0531	35.1562	64.9898	35.1562	63.8684
36.6211	63.1762	36.6211	63.0768	36.6211	65.9672	36.6211	64.8479
38.0859	64.3197	38.0859	64.2496	38.0859	66.9714	38.0859	65.9023
39.5508	65.7068	39.5508	65.6327	39.5508	68.0466	39.5508	67.0806
41.0156	67.3391	41.0156	67.3904	41.0156	69.5946	41.0156	68.683
42.4805	68.5612	42.4805	68.4643	42.4805	70.1956	42.4805	69.478
43.9453	69.5356	43.9453	69.4899	43.9453	71.2479	43.9453	70.5122
45.4102	70.7298	45.4102	70.6911	45.4102	72.3624	45.4102	71.6583
46.875	71.795	46.875	71.793	46.875	73.3959	46.875	72.7121
48.3398	72.6426	48.3398	72.7362	48.3398	74.3776	48.3398	73.6643
51.2695	74.7413	51.2695	74.8439	51.2695	76.2022	51.2695	75.5966
52.7344	75.7566	52.7344	75.8317	52.7344	77.0532	52.7344	76.5065
54.1992	76.6367	54.1992	76.691	54.1992	77.7852	54.1992	77.2935
55.6641	77.2848	55.6641	77.3959	55.6641	78.5244	55.6641	78.0092
58.5938	78.7699	58.5938	78.8743	58.5938	79.7893	58.5938	79.3632
60.0586	79.3205	60.0586	79.446	60.0586	80.325	60.0586	79.9104
62.9883	80.4078	62.9883	80.543	62.9883	81.2961	62.9883	80.9331
64.4531	80.7892	64.4531	80.9306	64.4531	81.635	64.4531	81.2917
67.3828	81.2505	67.3828	81.4063	67.3828	82.025	67.3828	81.7162
68.8477	81.4026	68.8477	81.5623	68.8477	82.139	68.8477	81.8478
71.7773	81.851	71.7773	82.0154	71.7773	82.5062	71.7773	82.2517
74.707	82.098	74.707	82.2664	74.707	82.6674	74.707	82.452
77.6367	82.0465	77.6367	82.2181	77.6367	82.5648	77.6367	82.3731
79.1016	82.1155	79.1016	82.2967	79.1016	82.6067	79.1016	82.4297
82.0312	82.3917	82.0312	82.5564	82.0312	82.7517	82.0312	82.6298
84.9609	82.249	84.9609	82.4369	84.9609	82.6855	84.9609	82.5351
87.8906	82.1184	87.8906	82.4145	87.8906	82.8725	87.8906	82.6093
90.8203	82.4313	90.8203	82.659	90.8203	82.8781	90.8203	82.7338
95.2148	82.5377	95.2148	82.7401	95.2148	82.8553	95.2148	82.7632
98.1445	82.6035	98.1445	82.8105	98.1445	82.8727	98.1445	82.8042
101.074	82.8155	101.074	82.9623	101.074	82.8583	101.074	82.8792
105.469	82.7998	105.469	83.0055	105.469	83.0434	105.469	82.9865
108.398	82.8947	108.398	83.087	108.398	83.0402	108.398	83.0254
112.793	83.089	112.793	83.2915	112.793	83.2237	112.793	83.2169
117.188	83.2584	117.188	83.4261	117.188	83.3055	117.188	83.3303
120.117	83.261	120.117	83.4313	120.117	83.3256	120.117	83.3428
124.512	83.3659	124.512	83.5507	124.512	83.5094	124.512	83.4934
128.906	83.6651	128.906	83.7802	128.906	83.5639	128.906	83.6446
133.301	83.7453	133.301	83.8619	133.301	83.5965	133.301	83.7007
139.16	83.7678	139.16	83.9243	139.16	83.7868	139.16	83.8218
143.555	83.9288	143.555	84.045	143.555	83.8405	143.555	83.9154
147.949	84.0849	147.949	84.1431	147.949	83.8441	147.949	83.9762
153.809	84.2212	153.809	84.2669	153.809	83.8857	153.809	84.0606
159.668	84.2621	159.668	84.3085	159.668	83.9247	159.668	84.1008
165.527	84.4498	165.527	84.4614	165.527	84.0554	165.527	84.2495
171.387	84.462	171.387	84.4667	171.387	84.0378	171.387	84.2447
177.246	84.4059	177.246	84.4595	177.246	84.0791	177.246	84.252
183.105	84.4542	183.105	84.4198	183.105	84.0539	183.105	84.2376
188.965	84.4458	188.965	84.4229	188.965	84.0815	188.965	84.2507
196.289	84.7409	196.289	84.5984	196.289	84.1101	196.289	84.3773
203.613	84.6798	203.613	84.5406	203.613	83.9019	203.613	84.2448
210.938	84.5479	210.938	84.4014	210.938	83.8374	210.938	84.1437
218.262	84.5308	218.262	84.3625	218.262	83.831	218.262	84.1255
225.586	84.4766	225.586	84.2224	225.586	83.6798	225.586	83.9984
232.91	84.5018	232.91	84.1501	232.91	83.4363	232.91	83.8648
241.699	84.4162	241.699	84.0823	241.699	83.2352	241.699	83.7297
250.488	84.349	250.488	83.9209	250.488	82.9413	250.488	83.5283
259.277	84.4187	259.277	83.9784	259.277	83.0103	259.277	83.594
268.066	84.2716	268.066	83.7092	268.066	82.651	268.066	83.3127
276.855	84.1354	276.855	83.6383	276.855	82.5499	276.855	83.2124
